3000 20
9 8 5
9 9 1
9 10 2
9 11 3
9 12 7
9 13 5
9 14 7
9 15 10
9 16 5
9 17 8
9 18 10
9 19 8
9 20 3
10 1 2
10 2 1
10 3 5
10 4 9
10 5 2
10 6 8
10 7 10
10 8 8
10 9 5
10 10 5
10 11 7
10 12 3
10 13 1
10 14 1
10 15 9
10 16 4
10 17 7
10 18 1
10 19 2
10 20 2
11 1 4
11 2 8
11 3 1
11 4 2
11 5 6
11 6 2
11 7 3
11 8 1
11 9 10
11 10 8
11 11 10
11 12 1
11 13 4
11 14 10
11 15 7
11 16 9
11 17 8
11 18 3
11 19 9
11 20 5
12 1 6
12 2 1
12 3 9
12 4 1
12 5 4
12 6 6
12 7 4
12 8 3
12 9 10
12 10 9
12 11 7
12 12 8
12 13 2
12 14 5
12 15 3
12 16 9
12 17 6
12 18 1
12 19 1
12 20 5
13 1 9
13 2 1
13 3 2
13 4 8
13 5 5
13 6 3
13 7 10
13 8 2
13 9 7
13 10 6
13 11 10
13 12 1
13 13 3
13 14 5
13 15 8
13 16 2
13 17 6
13 18 6
13 19 3
13 20 8
14 1 9
14 2 6
14 3 6
14 4 9
14 5 9
14 6 4
14 7 5
14 8 3
14 9 1
14 10 2
14 11 5
14 12 5
14 13 8
14 14 10
14 15 8
14 16 2
14 17 7
14 18 8
14 19 7
14 20 4
15 1 5
15 2 1
15 3 1
15 4 4
15 5 2
15 6 6
15 7 6
15 8 2
15 9 4
15 10 9
15 11 7
15 12 9
15 13 6
15 14 2
15 15 9
15 16 7
15 17 1
15 18 2
15 19 8
15 20 8
16 1 3
16 2 8
16 3 8
16 4 3
16 5 1
16 6 2
16 7 3
16 8 1
16 9 4
16 10 7
16 11 9
16 12 1
16 13 8
16 14 4
16 15 10
16 16 9
16 17 1
16 18 3
16 19 8
16 20 1
17 1 2
17 2 8
17 3 7
17 4 3
17 5 5
17 6 1
17 7 7
17 8 9
17 9 2
17 10 3
17 11 6
17 12 6
17 13 2
17 14 2
17 15 2
17 16 9
17 17 8
17 18 9
17 19 10
17 20 2
18 1 6
18 2 7
18 3 3
18 4 4
18 5 2
18 6 9
18 7 3
18 8 4
18 9 10
18 10 4
18 11 5
18 12 9
18 13 10
18 14 10
18 15 9
18 16 7
18 17 8
18 18 9
18 19 10
18 20 8
19 1 5
19 2 8
19 3 10
19 4 9
19 5 4
19 6 2
19 7 8
19 8 4
19 9 3
19 10 10
19 11 6
19 12 10
19 13 5
19 14 9
19 15 2
19 16 2
19 17 7
19 18 6
19 19 8
19 20 1
20 1 5
20 2 1
20 3 10
20 4 6
20 5 8
20 6 5
20 7 2
20 8 3
20 9 10
20 10 9
20 11 5
20 12 8
20 13 7
20 14 4
20 15 10
20 16 8
20 17 9
20 18 8
20 19 10
20 20 2
21 1 8
21 2 10
21 3 2
21 4 1
21 5 6
21 6 1
21 7 10
21 8 9
21 9 10
21 10 7
21 11 10
21 12 1
21 13 8
21 14 9
21 15 2
21 16 9
21 17 6
21 18 4
21 19 2
21 20 7
22 1 6
22 2 2
22 3 9
22 4 7
22 5 6
22 6 7
22 7 5
22 8 9
22 9 3
22 10 3
22 11 7
22 12 9
22 13 3
22 14 1
22 15 3
22 16 7
22 17 3
22 18 8
22 19 6
22 20 3
23 1 5
23 2 2
23 3 9
23 4 9
23 5 2
23 6 9
23 7 10
23 8 10
23 9 4
23 10 4
23 11 10
23 12 2
23 13 2
23 14 1
23 15 5
23 16 7
23 17 3
23 18 4
23 19 8
23 20 2
24 1 1
24 2 2
24 3 1
24 4 8
24 5 2
24 6 4
24 7 2
24 8 5
24 9 7
24 10 5
24 11 8
24 12 3
24 13 2
24 14 8
24 15 4
24 16 7
24 17 1
24 18 9
24 19 7
24 20 7
25 1 4
25 2 7
25 3 10
25 4 6
25 5 3
25 6 6
25 7 10
25 8 2
25 9 4
25 10 7
25 11 10
25 12 2
25 13 7
25 14 6
25 15 7
25 16 10
25 17 1
25 18 8
25 19 9
25 20 9
26 1 7
26 2 4
26 3 7
26 4 5
26 5 5
26 6 8
26 7 2
26 8 3
26 9 9
26 10 10
26 11 9
26 12 6
26 13 4
26 14 8
26 15 1
26 16 3
26 17 3
26 18 1
26 19 3
26 20 8
27 1 7
27 2 7
27 3 4
27 4 8
27 5 1
27 6 10
27 7 2
27 8 5
27 9 6
27 10 7
27 11 7
27 12 3
27 13 9
27 14 8
27 15 1
27 16 7
27 17 10
27 18 3
27 19 5
27 20 6
28 1 4
28 2 5
28 3 9
28 4 6
28 5 9
28 6 6
28 7 4
28 8 7
28 9 2
28 10 9
28 11 7
28 12 5
28 13 6
28 14 3
28 15 8
28 16 8
28 17 7
28 18 4
28 19 5
28 20 1
29 1 2
29 2 4
29 3 7
29 4 6
29 5 5
29 6 2
29 7 1
29 8 6
29 9 5
29 10 5
29 11 3
29 12 2
29 13 10
29 14 4
29 15 3
29 16 3
29 17 1
29 18 1
29 19 1
29 20 5
30 1 10
30 2 9
30 3 10
30 4 8
30 5 9
30 6 9
30 7 3
30 8 2
30 9 3
30 10 4
30 11 1
30 12 5
30 13 9
30 14 8
30 15 2
30 16 6
30 17 7
30 18 8
30 19 10
30 20 6
31 1 6
31 2 6
31 3 10
31 4 1
31 5 1
31 6 5
31 7 1
31 8 9
31 9 1
31 10 1
31 11 9
31 12 2
31 13 9
31 14 3
31 15 7
31 16 8
31 17 4
31 18 10
31 19 4
31 20 2
32 1 5
32 2 5
32 3 8
32 4 1
32 5 5
32 6 7
32 7 8
32 8 6
32 9 3
32 10 2
32 11 10
32 12 1
32 13 3
32 14 5
32 15 2
32 16 7
32 17 5
32 18 7
32 19 4
32 20 2
33 1 4
33 2 7
33 3 4
33 4 6
33 5 5
33 6 10
33 7 3
33 8 10
33 9 8
33 10 4
33 11 8
33 12 4
33 13 3
33 14 2
33 15 9
33 16 5
33 17 6
33 18 7
33 19 1
33 20 10
34 1 4
34 2 1
34 3 6
34 4 8
34 5 7
34 6 9
34 7 8
34 8 5
34 9 4
34 10 9
34 11 5
34 12 8
34 13 2
34 14 10
34 15 5
34 16 9
34 17 1
34 18 9
34 19 7
34 20 4
35 1 7
35 2 4
35 3 1
35 4 10
35 5 4
35 6 5
35 7 7
35 8 1
35 9 10
35 10 1
35 11 3
35 12 10
35 13 3
35 14 9
35 15 6
35 16 9
35 17 4
35 18 1
35 19 7
35 20 10
36 1 1
36 2 2
36 3 8
36 4 2
36 5 1
36 6 7
36 7 8
36 8 5
36 9 5
36 10 8
36 11 4
36 12 6
36 13 10
36 14 5
36 15 7
36 16 2
36 17 2
36 18 7
36 19 5
36 20 10
37 1 5
37 2 8
37 3 4
37 4 5
37 5 4
37 6 2
37 7 5
37 8 1
37 9 3
37 10 5
37 11 3
37 12 6
37 13 2
37 14 5
37 15 5
37 16 9
37 17 6
37 18 3
37 19 8
37 20 5
38 1 8
38 2 10
38 3 9
38 4 5
38 5 6
38 6 8
38 7 6
38 8 2
38 9 3
38 10 3
38 11 4
38 12 5
38 13 1
38 14 5
38 15 9
38 16 7
38 17 4
38 18 2
38 19 1
38 20 6
39 1 9
39 2 7
39 3 1
39 4 9
39 5 8
39 6 6
39 7 7
39 8 4
39 9 6
39 10 8
39 11 2
39 12 5
39 13 7
39 14 4
39 15 3
39 16 8
39 17 1
39 18 3
39 19 10
39 20 10
40 1 6
40 2 1
40 3 9
40 4 6
40 5 5
40 6 9
40 7 10
40 8 8
40 9 9
40 10 10
40 11 7
40 12 6
40 13 6
40 14 7
40 15 1
40 16 1
40 17 4
40 18 3
40 19 8
40 20 9
41 1 9
41 2 4
41 3 7
41 4 7
41 5 2
41 6 10
41 7 8
41 8 2
41 9 9
41 10 2
41 11 4
41 12 2
41 13 6
41 14 8
41 15 5
41 16 9
41 17 7
41 18 4
41 19 8
41 20 7
42 1 9
42 2 8
42 3 2
42 4 2
42 5 10
42 6 5
42 7 3
42 8 5
42 9 6
42 10 9
42 11 9
42 12 6
42 13 4
42 14 6
42 15 2
42 16 8
42 17 3
42 18 5
42 19 1
42 20 4
43 1 5
43 2 7
43 3 10
43 4 7
43 5 8
43 6 9
43 7 5
43 8 2
43 9 5
43 10 8
43 11 10
43 12 6
43 13 10
43 14 3
43 15 5
43 16 4
43 17 10
43 18 7
43 19 3
43 20 5
44 1 2
44 2 5
44 3 3
44 4 10
44 5 3
44 6 9
44 7 5
44 8 1
44 9 2
44 10 2
44 11 6
44 12 1
44 13 10
44 14 10
44 15 5
44 16 2
44 17 3
44 18 10
44 19 10
44 20 4
45 1 3
45 2 2
45 3 7
45 4 9
45 5 2
45 6 4
45 7 5
45 8 2
45 9 9
45 10 2
45 11 5
45 12 7
45 13 1
45 14 4
45 15 3
45 16 7
45 17 4
45 18 5
45 19 9
45 20 6
46 1 1
46 2 1
46 3 4
46 4 4
46 5 6
46 6 9
46 7 7
46 8 5
46 9 7
46 10 9
46 11 8
46 12 1
46 13 1
46 14 7
46 15 10
46 16 1
46 17 8
46 18 9
46 19 3
46 20 1
47 1 7
47 2 7
47 3 10
47 4 2
47 5 8
47 6 6
47 7 6
47 8 5
47 9 5
47 10 9
47 11 10
47 12 9
47 13 7
47 14 7
47 15 7
47 16 2
47 17 4
47 18 3
47 19 10
47 20 4
48 1 6
48 2 9
48 3 8
48 4 3
48 5 7
48 6 1
48 7 6
48 8 7
48 9 2
48 10 5
48 11 2
48 12 6
48 13 7
48 14 9
48 15 6
48 16 9
48 17 5
48 18 7
48 19 1
48 20 9
49 1 2
49 2 2
49 3 2
49 4 8
49 5 6
49 6 4
49 7 2
49 8 10
49 9 8
49 10 3
49 11 6
49 12 6
49 13 5
49 14 3
49 15 9
49 16 3
49 17 3
49 18 7
49 19 4
49 20 3
50 1 7
50 2 9
50 3 4
50 4 7
50 5 7
50 6 6
50 7 1
50 8 6
50 9 3
50 10 3
50 11 7
50 12 7
50 13 7
50 14 10
50 15 4
50 16 9
50 17 6
50 18 10
50 19 10
50 20 6
51 1 8
51 2 8
51 3 7
51 4 3
51 5 8
51 6 8
51 7 2
51 8 4
51 9 5
51 10 10
51 11 2
51 12 3
51 13 2
51 14 7
51 15 8
51 16 8
51 17 5
51 18 3
51 19 1
51 20 7
52 1 2
52 2 2
52 3 8
52 4 6
52 5 9
52 6 2
52 7 7
52 8 4
52 9 6
52 10 5
52 11 3
52 12 6
52 13 4
52 14 4
52 15 4
52 16 5
52 17 2
52 18 7
52 19 8
52 20 6
53 1 7
53 2 8
53 3 3
53 4 5
53 5 7
53 6 6
53 7 9
53 8 1
53 9 7
53 10 9
53 11 7
53 12 5
53 13 2
53 14 8
53 15 9
53 16 6
53 17 4
53 18 9
53 19 10
53 20 1
54 1 2
54 2 6
54 3 2
54 4 10
54 5 2
54 6 1
54 7 6
54 8 9
54 9 6
54 10 6
54 11 8
54 12 7
54 13 10
54 14 5
54 15 7
54 16 5
54 17 10
54 18 5
54 19 8
54 20 8
55 1 5
55 2 2
55 3 10
55 4 8
55 5 9
55 6 8
55 7 6
55 8 9
55 9 7
55 10 3
55 11 2
55 12 2
55 13 6
55 14 5
55 15 7
55 16 7
55 17 2
55 18 2
55 19 10
55 20 5
56 1 10
56 2 9
56 3 1
56 4 6
56 5 8
56 6 4
56 7 3
56 8 1
56 9 3
56 10 6
56 11 10
56 12 6
56 13 5
56 14 2
56 15 1
56 16 8
56 17 5
56 18 7
56 19 7
56 20 2
57 1 5
57 2 7
57 3 5
57 4 3
57 5 2
57 6 6
57 7 5
57 8 5
57 9 2
57 10 2
57 11 6
57 12 5
57 13 8
57 14 3
57 15 7
57 16 5
57 17 4
57 18 5
57 19 3
57 20 7
58 1 8
58 2 10
58 3 4
58 4 8
58 5 9
58 6 4
58 7 1
58 8 3
58 9 4
58 10 2
58 11 7
58 12 3
58 13 10
58 14 3
58 15 7
58 16 6
58 17 3
58 18 4
58 19 8
58 20 8
59 1 10
59 2 10
59 3 5
59 4 2
59 5 1
59 6 7
59 7 7
59 8 6
59 9 3
59 10 8
59 11 5
59 12 5
59 13 10
59 14 6
59 15 7
59 16 6
59 17 4
59 18 1
59 19 4
59 20 10
60 1 1
60 2 1
60 3 7
60 4 10
60 5 2
60 6 10
60 7 4
60 8 9
60 9 1
60 10 8
60 11 9
60 12 7
60 13 5
60 14 9
60 15 8
60 16 4
60 17 3
60 18 5
60 19 9
60 20 7
61 1 8
61 2 9
61 3 9
61 4 7
61 5 4
61 6 8
61 7 9
61 8 2
61 9 8
61 10 7
61 11 8
61 12 8
61 13 10
61 14 2
61 15 3
61 16 8
61 17 5
61 18 7
61 19 1
61 20 6
62 1 6
62 2 8
62 3 1
62 4 3
62 5 3
62 6 1
62 7 10
62 8 10
62 9 5
62 10 6
62 11 6
62 12 5
62 13 6
62 14 5
62 15 8
62 16 9
62 17 6
62 18 6
62 19 9
62 20 8
63 1 4
63 2 3
63 3 2
63 4 7
63 5 8
63 6 6
63 7 7
63 8 9
63 9 3
63 10 6
63 11 2
63 12 8
63 13 9
63 14 5
63 15 3
63 16 6
63 17 1
63 18 4
63 19 10
63 20 10
64 1 3
64 2 3
64 3 8
64 4 3
64 5 3
64 6 4
64 7 6
64 8 2
64 9 1
64 10 3
64 11 4
64 12 7
64 13 3
64 14 4
64 15 4
64 16 1
64 17 2
64 18 2
64 19 4
64 20 1
65 1 3
65 2 8
65 3 5
65 4 6
65 5 6
65 6 10
65 7 2
65 8 2
65 9 2
65 10 3
65 11 2
65 12 2
65 13 8
65 14 4
65 15 6
65 16 3
65 17 2
65 18 5
65 19 7
65 20 5
66 1 3
66 2 10
66 3 7
66 4 4
66 5 1
66 6 10
66 7 7
66 8 4
66 9 6
66 10 9
66 11 8
66 12 1
66 13 3
66 14 3
66 15 2
66 16 3
66 17 5
66 18 3
66 19 8
66 20 6
67 1 9
67 2 5
67 3 5
67 4 1
67 5 10
67 6 2
67 7 7
67 8 9
67 9 3
67 10 5
67 11 9
67 12 10
67 13 10
67 14 8
67 15 9
67 16 9
67 17 8
67 18 2
67 19 4
67 20 1
68 1 6
68 2 4
68 3 6
68 4 10
68 5 10
68 6 4
68 7 9
68 8 3
68 9 6
68 10 3
68 11 10
68 12 4
68 13 7
68 14 8
68 15 7
68 16 3
68 17 9
68 18 4
68 19 9
68 20 9
69 1 3
69 2 7
69 3 5
69 4 7
69 5 6
69 6 1
69 7 7
69 8 2
69 9 1
69 10 3
69 11 6
69 12 3
69 13 10
69 14 1
69 15 5
69 16 4
69 17 6
69 18 8
69 19 7
69 20 8
70 1 1
70 2 3
70 3 1
70 4 10
70 5 6
70 6 3
70 7 7
70 8 4
70 9 8
70 10 6
70 11 3
70 12 2
70 13 2
70 14 7
70 15 10
70 16 3
70 17 1
70 18 1
70 19 8
70 20 1
71 1 5
71 2 7
71 3 2
71 4 3
71 5 6
71 6 10
71 7 2
71 8 7
71 9 6
71 10 7
71 11 6
71 12 5
71 13 1
71 14 1
71 15 8
71 16 10
71 17 5
71 18 2
71 19 9
71 20 1
72 1 9
72 2 4
72 3 7
72 4 8
72 5 7
72 6 7
72 7 3
72 8 2
72 9 10
72 10 6
72 11 7
72 12 9
72 13 6
72 14 3
72 15 6
72 16 2
72 17 9
72 18 6
72 19 2
72 20 9
73 1 6
73 2 10
73 3 5
73 4 6
73 5 1
73 6 3
73 7 9
73 8 3
73 9 7
73 10 10
73 11 10
73 12 5
73 13 9
73 14 3
73 15 1
73 16 9
73 17 7
73 18 5
73 19 1
73 20 6
74 1 1
74 2 10
74 3 5
74 4 6
74 5 1
74 6 10
74 7 5
74 8 5
74 9 7
74 10 6
74 11 4
74 12 4
74 13 3
74 14 10
74 15 7
74 16 7
74 17 9
74 18 6
74 19 2
74 20 2
75 1 4
75 2 2
75 3 5
75 4 1
75 5 4
75 6 2
75 7 8
75 8 4
75 9 8
75 10 5
75 11 6
75 12 7
75 13 3
75 14 5
75 15 8
75 16 10
75 17 6
75 18 4
75 19 3
75 20 7
76 1 7
76 2 10
76 3 5
76 4 6
76 5 9
76 6 5
76 7 1
76 8 3
76 9 4
76 10 1
76 11 3
76 12 1
76 13 1
76 14 8
76 15 3
76 16 5
76 17 1
76 18 6
76 19 6
76 20 6
77 1 7
77 2 1
77 3 2
77 4 8
77 5 1
77 6 9
77 7 3
77 8 2
77 9 3
77 10 6
77 11 4
77 12 9
77 13 5
77 14 7
77 15 5
77 16 5
77 17 7
77 18 2
77 19 10
77 20 6
78 1 8
78 2 5
78 3 6
78 4 8
78 5 4
78 6 1
78 7 3
78 8 1
78 9 10
78 10 4
78 11 1
78 12 3
78 13 8
78 14 8
78 15 4
78 16 8
78 17 3
78 18 6
78 19 9
78 20 3
79 1 6
79 2 4
79 3 7
79 4 4
79 5 8
79 6 10
79 7 3
79 8 1
79 9 7
79 10 6
79 11 5
79 12 5
79 13 3
79 14 8
79 15 6
79 16 1
79 17 5
79 18 4
79 19 3
79 20 7
80 1 9
80 2 6
80 3 3
80 4 3
80 5 10
80 6 7
80 7 2
80 8 7
80 9 7
80 10 4
80 11 7
80 12 5
80 13 9
80 14 9
80 15 5
80 16 6
80 17 4
80 18 5
80 19 2
80 20 8
81 1 10
81 2 5
81 3 5
81 4 4
81 5 1
81 6 3
81 7 5
81 8 1
81 9 6
81 10 4
81 11 2
81 12 7
81 13 4
81 14 10
81 15 7
81 16 3
81 17 3
81 18 1
81 19 7
81 20 1
82 1 9
82 2 2
82 3 6
82 4 6
82 5 10
82 6 6
82 7 7
82 8 3
82 9 1
82 10 8
82 11 9
82 12 8
82 13 2
82 14 8
82 15 5
82 16 1
82 17 8
82 18 5
82 19 2
82 20 7
83 1 8
83 2 1
83 3 8
83 4 10
83 5 3
83 6 7
83 7 9
83 8 9
83 9 4
83 10 2
83 11 8
83 12 6
83 13 3
83 14 3
83 15 7
83 16 4
83 17 6
83 18 3
83 19 10
83 20 9
84 1 2
84 2 4
84 3 1
84 4 2
84 5 9
84 6 1
84 7 3
84 8 1
84 9 10
84 10 2
84 11 1
84 12 2
84 13 7
84 14 1
84 15 1
84 16 8
84 17 3
84 18 4
84 19 2
84 20 7
85 1 6
85 2 9
85 3 10
85 4 9
85 5 2
85 6 8
85 7 1
85 8 1
85 9 3
85 10 7
85 11 4
85 12 1
85 13 5
85 14 10
85 15 5
85 16 7
85 17 9
85 18 1
85 19 2
85 20 6
86 1 10
86 2 5
86 3 8
86 4 3
86 5 10
86 6 9
86 7 2
86 8 9
86 9 1
86 10 5
86 11 10
86 12 1
86 13 9
86 14 6
86 15 2
86 16 1
86 17 3
86 18 1
86 19 6
86 20 5
87 1 8
87 2 10
87 3 3
87 4 6
87 5 1
87 6 7
87 7 8
87 8 5
87 9 4
87 10 3
87 11 4
87 12 3
87 13 2
87 14 6
87 15 6
87 16 9
87 17 2
87 18 8
87 19 10
87 20 9
88 1 3
88 2 5
88 3 4
88 4 8
88 5 3
88 6 8
88 7 8
88 8 2
88 9 8
88 10 10
88 11 3
88 12 4
88 13 4
88 14 5
88 15 4
88 16 2
88 17 9
88 18 2
88 19 9
88 20 6
89 1 4
89 2 7
89 3 3
89 4 4
89 5 7
89 6 4
89 7 4
89 8 5
89 9 7
89 10 6
89 11 3
89 12 3
89 13 6
89 14 7
89 15 7
89 16 1
89 17 3
89 18 8
89 19 5
89 20 2
90 1 10
90 2 6
90 3 4
90 4 6
90 5 7
90 6 5
90 7 3
90 8 9
90 9 7
90 10 1
90 11 5
90 12 9
90 13 5
90 14 4
90 15 4
90 16 1
90 17 6
90 18 6
90 19 4
90 20 8
91 1 5
91 2 10
91 3 7
91 4 2
91 5 8
91 6 5
91 7 2
91 8 10
91 9 1
91 10 10
91 11 9
91 12 7
91 13 7
91 14 10
91 15 3
91 16 5
91 17 5
91 18 10
91 19 1
91 20 5
92 1 8
92 2 8
92 3 2
92 4 2
92 5 2
92 6 10
92 7 10
92 8 5
92 9 5
92 10 2
92 11 4
92 12 7
92 13 2
92 14 7
92 15 5
92 16 3
92 17 9
92 18 10
92 19 10
92 20 3
93 1 2
93 2 5
93 3 1
93 4 3
93 5 9
93 6 7
93 7 1
93 8 7
93 9 6
93 10 7
93 11 9
93 12 1
93 13 7
93 14 8
93 15 9
93 16 5
93 17 5
93 18 10
93 19 3
93 20 8
94 1 4
94 2 8
94 3 9
94 4 4
94 5 2
94 6 9
94 7 3
94 8 3
94 9 3
94 10 1
94 11 2
94 12 4
94 13 6
94 14 9
94 15 1
94 16 1
94 17 4
94 18 4
94 19 1
94 20 2
95 1 6
95 2 5
95 3 10
95 4 10
95 5 5
95 6 8
95 7 7
95 8 1
95 9 10
95 10 9
95 11 1
95 12 2
95 13 1
95 14 3
95 15 1
95 16 7
95 17 4
95 18 7
95 19 8
95 20 7
96 1 8
96 2 8
96 3 3
96 4 4
96 5 6
96 6 5
96 7 4
96 8 6
96 9 8
96 10 7
96 11 3
96 12 6
96 13 4
96 14 4
96 15 5
96 16 6
96 17 3
96 18 5
96 19 9
96 20 4
97 1 5
97 2 6
97 3 9
97 4 4
97 5 2
97 6 6
97 7 9
97 8 7
97 9 1
97 10 2
97 11 4
97 12 6
97 13 8
97 14 5
97 15 7
97 16 7
97 17 8
97 18 8
97 19 5
97 20 6
98 1 2
98 2 10
98 3 1
98 4 6
98 5 5
98 6 9
98 7 2
98 8 9
98 9 9
98 10 3
98 11 10
98 12 10
98 13 4
98 14 5
98 15 3
98 16 4
98 17 4
98 18 2
98 19 2
98 20 6
99 1 5
99 2 4
99 3 9
99 4 3
99 5 6
99 6 9
99 7 5
99 8 3
99 9 4
99 10 8
99 11 7
99 12 7
99 13 2
99 14 2
99 15 2
99 16 7
99 17 5
99 18 1
99 19 6
99 20 3
100 1 8
100 2 10
100 3 9
100 4 8
100 5 9
100 6 8
100 7 10
100 8 2
100 9 9
100 10 4
100 11 9
100 12 2
100 13 7
100 14 4
100 15 8
100 16 1
100 17 4
100 18 9
100 19 4
100 20 7
101 1 9
101 2 8
101 3 3
101 4 4
101 5 3
101 6 4
101 7 4
101 8 10
101 9 5
101 10 10
101 11 7
101 12 10
101 13 4
101 14 4
101 15 9
101 16 6
101 17 10
101 18 6
101 19 7
101 20 9
102 1 5
102 2 2
102 3 7
102 4 2
102 5 5
102 6 6
102 7 6
102 8 10
102 9 7
102 10 6
102 11 5
102 12 6
102 13 3
102 14 9
102 15 9
102 16 3
102 17 10
102 18 6
102 19 4
102 20 1
103 1 5
103 2 8
103 3 1
103 4 7
103 5 5
103 6 7
103 7 4
103 8 2
103 9 5
103 10 10
103 11 9
103 12 7
103 13 2
103 14 6
103 15 3
103 16 10
103 17 3
103 18 7
103 19 9
103 20 4
104 1 10
104 2 7
104 3 7
104 4 8
104 5 5
104 6 7
104 7 2
104 8 4
104 9 7
104 10 3
104 11 9
104 12 6
104 13 7
104 14 6
104 15 3
104 16 3
104 17 9
104 18 9
104 19 5
104 20 7
105 1 5
105 2 1
105 3 7
105 4 9
105 5 6
105 6 3
105 7 10
105 8 8
105 9 3
105 10 4
105 11 1
105 12 2
105 13 3
105 14 6
105 15 7
105 16 1
105 17 1
105 18 7
105 19 7
105 20 10
106 1 8
106 2 7
106 3 2
106 4 10
106 5 1
106 6 9
106 7 10
106 8 2
106 9 6
106 10 9
106 11 5
106 12 4
106 13 10
106 14 5
106 15 4
106 16 1
106 17 3
106 18 2
106 19 6
106 20 3
107 1 1
107 2 1
107 3 1
107 4 10
107 5 4
107 6 3
107 7 4
107 8 1
107 9 6
107 10 4
107 11 5
107 12 1
107 13 9
107 14 3
107 15 8
107 16 9
107 17 3
107 18 10
107 19 7
107 20 8
108 1 2
108 2 10
108 3 9
108 4 1
108 5 4
108 6 5
108 7 9
108 8 7
108 9 3
108 10 10
108 11 6
108 12 8
108 13 9
108 14 7
108 15 7
108 16 2
108 17 2
108 18 5
108 19 10
108 20 1
109 1 10
109 2 2
109 3 1
109 4 8
109 5 6
109 6 2
109 7 10
109 8 1
109 9 4
109 10 6
109 11 3
109 12 8
109 13 5
109 14 7
109 15 6
109 16 4
109 17 1
109 18 6
109 19 4
109 20 8
110 1 8
110 2 3
110 3 1
110 4 9
110 5 4
110 6 5
110 7 8
110 8 3
110 9 2
110 10 1
110 11 2
110 12 6
110 13 9
110 14 5
110 15 2
110 16 7
110 17 8
110 18 8
110 19 5
110 20 1
111 1 4
111 2 1
111 3 2
111 4 2
111 5 7
111 6 4
111 7 1
111 8 9
111 9 1
111 10 2
111 11 10
111 12 6
111 13 6
111 14 7
111 15 10
111 16 10
111 17 8
111 18 5
111 19 5
111 20 5
112 1 4
112 2 7
112 3 4
112 4 9
112 5 7
112 6 2
112 7 1
112 8 4
112 9 2
112 10 10
112 11 5
112 12 9
112 13 4
112 14 5
112 15 8
112 16 4
112 17 6
112 18 3
112 19 1
112 20 7
113 1 4
113 2 7
113 3 6
113 4 9
113 5 9
113 6 6
113 7 6
113 8 1
113 9 8
113 10 3
113 11 9
113 12 3
113 13 5
113 14 10
113 15 10
113 16 5
113 17 6
113 18 6
113 19 7
113 20 10
114 1 4
114 2 1
114 3 3
114 4 2
114 5 9
114 6 5
114 7 4
114 8 3
114 9 5
114 10 9
114 11 5
114 12 4
114 13 10
114 14 4
114 15 9
114 16 4
114 17 8
114 18 2
114 19 4
114 20 9
115 1 5
115 2 7
115 3 9
115 4 1
115 5 7
115 6 7
115 7 1
115 8 9
115 9 7
115 10 8
115 11 5
115 12 5
115 13 1
115 14 2
115 15 9
115 16 8
115 17 3
115 18 4
115 19 6
115 20 1
116 1 6
116 2 9
116 3 4
116 4 6
116 5 10
116 6 8
116 7 8
116 8 6
116 9 5
116 10 5
116 11 1
116 12 2
116 13 5
116 14 7
116 15 2
116 16 1
116 17 6
116 18 6
116 19 6
116 20 4
117 1 4
117 2 6
117 3 3
117 4 7
117 5 5
117 6 5
117 7 9
117 8 3
117 9 2
117 10 10
117 11 7
