5000 20
39 16 7
39 17 2
39 18 10
39 19 8
39 20 1
40 1 3
40 2 3
40 3 7
40 4 1
40 5 8
40 6 1
40 7 7
40 8 3
40 9 8
40 10 6
40 11 5
40 12 1
40 13 2
40 14 5
40 15 10
40 16 5
40 17 5
40 18 6
40 19 4
40 20 4
41 1 8
41 2 5
41 3 7
41 4 9
41 5 1
41 6 5
41 7 9
41 8 1
41 9 9
41 10 4
41 11 1
41 12 9
41 13 6
41 14 10
41 15 6
41 16 3
41 17 2
41 18 1
41 19 3
41 20 6
42 1 6
42 2 9
42 3 8
42 4 2
42 5 9
42 6 2
42 7 2
42 8 10
42 9 10
42 10 7
42 11 1
42 12 10
42 13 3
42 14 2
42 15 8
42 16 8
42 17 1
42 18 5
42 19 1
42 20 6
43 1 10
43 2 7
43 3 7
43 4 10
43 5 2
43 6 6
43 7 5
43 8 5
43 9 1
43 10 9
43 11 2
43 12 7
43 13 6
43 14 6
43 15 7
43 16 4
43 17 1
43 18 6
43 19 9
43 20 4
44 1 4
44 2 7
44 3 8
44 4 5
44 5 6
44 6 9
44 7 6
44 8 1
44 9 2
44 10 2
44 11 3
44 12 7
44 13 9
44 14 7
44 15 9
44 16 8
44 17 7
44 18 10
44 19 6
44 20 2
45 1 7
45 2 7
45 3 5
45 4 8
45 5 9
45 6 8
45 7 10
45 8 1
45 9 10
45 10 2
45 11 3
45 12 4
45 13 3
45 14 2
45 15 2
45 16 6
45 17 9
45 18 2
45 19 7
45 20 10
46 1 1
46 2 8
46 3 9
46 4 1
46 5 6
46 6 6
46 7 9
46 8 9
46 9 9
46 10 1
46 11 10
46 12 4
46 13 4
46 14 7
46 15 9
46 16 5
46 17 1
46 18 9
46 19 10
46 20 8
47 1 4
47 2 1
47 3 6
47 4 2
47 5 7
47 6 5
47 7 8
47 8 1
47 9 10
47 10 4
47 11 4
47 12 7
47 13 2
47 14 4
47 15 3
47 16 2
47 17 9
47 18 6
47 19 4
47 20 6
48 1 7
48 2 3
48 3 5
48 4 1
48 5 10
48 6 2
48 7 1
48 8 2
48 9 5
48 10 7
48 11 2
48 12 9
48 13 3
48 14 3
48 15 2
48 16 8
48 17 1
48 18 9
48 19 7
48 20 8
49 1 9
49 2 10
49 3 10
49 4 5
49 5 3
49 6 3
49 7 2
49 8 4
49 9 8
49 10 7
49 11 4
49 12 3
49 13 8
49 14 3
49 15 8
49 16 1
49 17 3
49 18 10
49 19 2
49 20 2
50 1 3
50 2 1
50 3 5
50 4 4
50 5 5
50 6 8
50 7 9
50 8 8
50 9 2
50 10 2
50 11 4
50 12 10
50 13 2
50 14 8
50 15 10
50 16 4
50 17 8
50 18 7
50 19 4
50 20 6
51 1 1
51 2 4
51 3 10
51 4 3
51 5 8
51 6 10
51 7 9
51 8 9
51 9 7
51 10 9
51 11 2
51 12 2
51 13 7
51 14 2
51 15 6
51 16 2
51 17 6
51 18 4
51 19 2
51 20 1
52 1 10
52 2 9
52 3 7
52 4 5
52 5 4
52 6 7
52 7 7
52 8 8
52 9 7
52 10 7
52 11 8
52 12 10
52 13 9
52 14 8
52 15 7
52 16 10
52 17 2
52 18 2
52 19 5
52 20 9
53 1 7
53 2 9
53 3 10
53 4 5
53 5 9
53 6 4
53 7 8
53 8 2
53 9 1
53 10 1
53 11 3
53 12 3
53 13 4
53 14 8
53 15 9
53 16 5
53 17 5
53 18 8
53 19 4
53 20 6
54 1 6
54 2 4
54 3 9
54 4 8
54 5 1
54 6 2
54 7 8
54 8 10
54 9 6
54 10 7
54 11 3
54 12 5
54 13 7
54 14 7
54 15 1
54 16 2
54 17 7
54 18 8
54 19 8
54 20 2
55 1 8
55 2 5
55 3 4
55 4 4
55 5 4
55 6 4
55 7 4
55 8 1
55 9 2
55 10 7
55 11 10
55 12 6
55 13 9
55 14 2
55 15 1
55 16 7
55 17 3
55 18 8
55 19 8
55 20 6
56 1 8
56 2 6
56 3 7
56 4 2
56 5 4
56 6 2
56 7 10
56 8 10
56 9 6
56 10 9
56 11 8
56 12 10
56 13 8
56 14 10
56 15 3
56 16 9
56 17 2
56 18 8
56 19 9
56 20 3
57 1 5
57 2 5
57 3 9
57 4 9
57 5 4
57 6 2
57 7 4
57 8 10
57 9 10
57 10 2
57 11 6
57 12 10
57 13 10
57 14 4
57 15 7
57 16 5
57 17 1
57 18 6
57 19 10
57 20 6
58 1 10
58 2 5
58 3 5
58 4 8
58 5 8
58 6 4
58 7 9
58 8 9
58 9 10
58 10 10
58 11 4
58 12 1
58 13 5
58 14 1
58 15 2
58 16 9
58 17 5
58 18 7
58 19 2
58 20 7
59 1 6
59 2 9
59 3 1
59 4 1
59 5 10
59 6 2
59 7 6
59 8 2
59 9 8
59 10 7
59 11 6
59 12 5
59 13 10
59 14 8
59 15 3
59 16 6
59 17 6
59 18 1
59 19 7
59 20 6
60 1 10
60 2 1
60 3 4
60 4 6
60 5 8
60 6 7
60 7 3
60 8 8
60 9 1
60 10 7
60 11 1
60 12 6
60 13 5
60 14 8
60 15 5
60 16 3
60 17 10
60 18 9
60 19 6
60 20 7
61 1 9
61 2 1
61 3 5
61 4 6
61 5 9
61 6 3
61 7 10
61 8 8
61 9 10
61 10 2
61 11 6
61 12 4
61 13 2
61 14 8
61 15 10
61 16 4
61 17 6
61 18 6
61 19 2
61 20 1
62 1 6
62 2 9
62 3 4
62 4 1
62 5 1
62 6 5
62 7 7
62 8 10
62 9 8
62 10 7
62 11 10
62 12 4
62 13 2
62 14 7
62 15 10
62 16 7
62 17 7
62 18 10
62 19 7
62 20 8
63 1 1
63 2 8
63 3 7
63 4 7
63 5 8
63 6 1
63 7 2
63 8 4
63 9 8
63 10 3
63 11 2
63 12 10
63 13 4
63 14 9
63 15 9
63 16 10
63 17 5
63 18 7
63 19 8
63 20 9
64 1 10
64 2 6
64 3 5
64 4 7
64 5 5
64 6 1
64 7 7
64 8 8
64 9 10
64 10 3
64 11 5
64 12 7
64 13 2
64 14 6
64 15 2
64 16 5
64 17 1
64 18 6
64 19 1
64 20 2
65 1 6
65 2 2
65 3 4
65 4 7
65 5 9
65 6 4
65 7 9
65 8 4
65 9 9
65 10 7
65 11 7
65 12 4
65 13 1
65 14 5
65 15 10
65 16 6
65 17 9
65 18 1
65 19 7
65 20 1
66 1 10
66 2 10
66 3 2
66 4 6
66 5 3
66 6 6
66 7 1
66 8 8
66 9 7
66 10 1
66 11 7
66 12 10
66 13 5
66 14 7
66 15 6
66 16 3
66 17 9
66 18 1
66 19 8
66 20 10
67 1 2
67 2 3
67 3 9
67 4 5
67 5 7
67 6 9
67 7 8
67 8 7
67 9 2
67 10 10
67 11 6
67 12 9
67 13 3
67 14 6
67 15 2
67 16 4
67 17 7
67 18 8
67 19 3
67 20 8
68 1 6
68 2 9
68 3 5
68 4 3
68 5 6
68 6 9
68 7 8
68 8 7
68 9 3
68 10 6
68 11 2
68 12 6
68 13 3
68 14 8
68 15 3
68 16 1
68 17 7
68 18 10
68 19 4
68 20 2
69 1 2
69 2 1
69 3 6
69 4 3
69 5 5
69 6 3
69 7 4
69 8 7
69 9 10
69 10 5
69 11 2
69 12 7
69 13 8
69 14 4
69 15 3
69 16 5
69 17 9
69 18 7
69 19 1
69 20 2
70 1 2
70 2 8
70 3 6
70 4 6
70 5 10
70 6 3
70 7 8
70 8 2
70 9 10
70 10 3
70 11 1
70 12 5
70 13 9
70 14 2
70 15 6
70 16 9
70 17 2
70 18 10
70 19 8
70 20 8
71 1 2
71 2 6
71 3 9
71 4 9
71 5 7
71 6 10
71 7 8
71 8 7
71 9 7
71 10 2
71 11 7
71 12 5
71 13 4
71 14 5
71 15 7
71 16 1
71 17 3
71 18 2
71 19 7
71 20 6
72 1 1
72 2 5
72 3 6
72 4 6
72 5 1
72 6 9
72 7 7
72 8 5
72 9 3
72 10 6
72 11 3
72 12 5
72 13 1
72 14 4
72 15 7
72 16 8
72 17 1
72 18 8
72 19 5
72 20 5
73 1 3
73 2 8
73 3 1
73 4 1
73 5 6
73 6 6
73 7 1
73 8 1
73 9 10
73 10 2
73 11 3
73 12 8
73 13 7
73 14 6
73 15 7
73 16 10
73 17 2
73 18 9
73 19 9
73 20 9
74 1 8
74 2 6
74 3 3
74 4 6
74 5 5
74 6 4
74 7 5
74 8 5
74 9 6
74 10 1
74 11 3
74 12 7
74 13 8
74 14 7
74 15 2
74 16 3
74 17 4
74 18 10
74 19 8
74 20 6
75 1 7
75 2 8
75 3 2
75 4 5
75 5 6
75 6 7
75 7 5
75 8 4
75 9 10
75 10 4
75 11 1
75 12 2
75 13 5
75 14 6
75 15 6
75 16 2
75 17 6
75 18 6
75 19 6
75 20 5
76 1 3
76 2 7
76 3 5
76 4 2
76 5 1
76 6 5
76 7 5
76 8 2
76 9 4
76 10 1
76 11 9
76 12 7
76 13 2
76 14 2
76 15 3
76 16 5
76 17 5
76 18 5
76 19 3
76 20 8
77 1 1
77 2 8
77 3 5
77 4 2
77 5 2
77 6 4
77 7 2
77 8 7
77 9 8
77 10 4
77 11 6
77 12 8
77 13 5
77 14 2
77 15 3
77 16 6
77 17 6
77 18 4
77 19 7
77 20 1
78 1 6
78 2 10
78 3 6
78 4 2
78 5 3
78 6 10
78 7 7
78 8 6
78 9 9
78 10 6
78 11 10
78 12 10
78 13 9
78 14 9
78 15 6
78 16 1
78 17 5
78 18 6
78 19 9
78 20 7
79 1 8
79 2 5
79 3 4
79 4 4
79 5 10
79 6 3
79 7 6
79 8 9
79 9 2
79 10 6
79 11 1
79 12 6
79 13 2
79 14 10
79 15 6
79 16 5
79 17 9
79 18 3
79 19 7
79 20 4
80 1 6
80 2 7
80 3 7
80 4 9
80 5 1
80 6 6
80 7 4
80 8 10
80 9 6
80 10 4
80 11 2
80 12 6
80 13 6
80 14 8
80 15 6
80 16 6
80 17 7
80 18 2
80 19 4
80 20 10
81 1 9
81 2 7
81 3 6
81 4 1
81 5 4
81 6 3
81 7 4
81 8 5
81 9 4
81 10 10
81 11 6
81 12 7
81 13 7
81 14 1
81 15 9
81 16 1
81 17 7
81 18 2
81 19 2
81 20 4
82 1 7
82 2 8
82 3 6
82 4 7
82 5 7
82 6 5
82 7 7
82 8 10
82 9 10
82 10 5
82 11 8
82 12 9
82 13 9
82 14 3
82 15 8
82 16 6
82 17 5
82 18 8
82 19 5
82 20 10
83 1 10
83 2 4
83 3 8
83 4 3
83 5 10
83 6 8
83 7 1
83 8 8
83 9 4
83 10 7
83 11 5
83 12 5
83 13 7
83 14 1
83 15 4
83 16 3
83 17 10
83 18 1
83 19 1
83 20 4
84 1 9
84 2 8
84 3 8
84 4 4
84 5 8
84 6 8
84 7 6
84 8 10
84 9 1
84 10 10
84 11 6
84 12 9
84 13 5
84 14 4
84 15 6
84 16 8
84 17 7
84 18 4
84 19 10
84 20 3
85 1 9
85 2 9
85 3 7
85 4 5
85 5 4
85 6 8
85 7 6
85 8 10
85 9 1
85 10 10
85 11 9
85 12 5
85 13 4
85 14 10
85 15 1
85 16 8
85 17 8
85 18 2
85 19 8
85 20 7
86 1 5
86 2 3
86 3 8
86 4 10
86 5 9
86 6 6
86 7 4
86 8 9
86 9 3
86 10 10
86 11 1
86 12 10
86 13 3
86 14 10
86 15 1
86 16 9
86 17 1
86 18 6
86 19 5
86 20 10
87 1 4
87 2 1
87 3 10
87 4 7
87 5 7
87 6 3
87 7 6
87 8 3
87 9 7
87 10 3
87 11 2
87 12 7
87 13 4
87 14 6
87 15 2
87 16 3
87 17 8
87 18 2
87 19 9
87 20 7
88 1 4
88 2 5
88 3 10
88 4 3
88 5 3
88 6 7
88 7 7
88 8 1
88 9 7
88 10 1
88 11 4
88 12 1
88 13 10
88 14 3
88 15 6
88 16 10
88 17 3
88 18 4
88 19 3
88 20 2
89 1 7
89 2 3
89 3 4
89 4 6
89 5 2
89 6 1
89 7 6
89 8 9
89 9 8
89 10 9
89 11 1
89 12 9
89 13 3
89 14 2
89 15 4
89 16 5
89 17 5
89 18 2
89 19 2
89 20 5
90 1 8
90 2 4
90 3 10
90 4 8
90 5 10
90 6 8
90 7 8
90 8 3
90 9 10
90 10 4
90 11 4
90 12 1
90 13 2
90 14 5
90 15 4
90 16 10
90 17 9
90 18 7
90 19 3
90 20 8
91 1 5
91 2 4
91 3 9
91 4 3
91 5 10
91 6 1
91 7 4
91 8 10
91 9 10
91 10 7
91 11 8
91 12 5
91 13 8
91 14 1
91 15 4
91 16 5
91 17 2
91 18 7
91 19 6
91 20 2
92 1 9
92 2 2
92 3 8
92 4 8
92 5 4
92 6 6
92 7 1
92 8 4
92 9 3
92 10 9
92 11 6
92 12 3
92 13 10
92 14 5
92 15 8
92 16 4
92 17 6
92 18 6
92 19 5
92 20 9
93 1 1
93 2 9
93 3 4
93 4 10
93 5 10
93 6 7
93 7 6
93 8 4
93 9 1
93 10 5
93 11 9
93 12 10
93 13 1
93 14 8
93 15 1
93 16 2
93 17 8
93 18 9
93 19 8
93 20 1
94 1 6
94 2 7
94 3 8
94 4 2
94 5 7
94 6 5
94 7 5
94 8 2
94 9 9
94 10 7
94 11 6
94 12 10
94 13 4
94 14 5
94 15 7
94 16 9
94 17 5
94 18 9
94 19 1
94 20 1
95 1 1
95 2 7
95 3 3
95 4 7
95 5 6
95 6 4
95 7 8
95 8 3
95 9 4
95 10 6
95 11 10
95 12 4
95 13 5
95 14 2
95 15 6
95 16 3
95 17 4
95 18 7
95 19 9
95 20 5
96 1 7
96 2 4
96 3 7
96 4 3
96 5 8
96 6 7
96 7 8
96 8 2
96 9 7
96 10 5
96 11 7
96 12 6
96 13 6
96 14 9
96 15 5
96 16 9
96 17 6
96 18 8
96 19 6
96 20 2
97 1 4
97 2 3
97 3 7
97 4 5
97 5 8
97 6 10
97 7 1
97 8 5
97 9 9
97 10 7
97 11 2
97 12 4
97 13 4
97 14 3
97 15 5
97 16 1
97 17 7
97 18 9
97 19 8
97 20 5
98 1 9
98 2 8
98 3 5
98 4 2
98 5 2
98 6 5
98 7 10
98 8 7
98 9 9
98 10 2
98 11 6
98 12 3
98 13 2
98 14 5
98 15 8
98 16 4
98 17 4
98 18 6
98 19 2
98 20 4
99 1 10
99 2 2
99 3 9
99 4 9
99 5 2
99 6 6
99 7 6
99 8 4
99 9 1
99 10 2
99 11 10
99 12 2
99 13 7
99 14 10
99 15 9
99 16 6
99 17 5
99 18 2
99 19 5
99 20 3
100 1 7
100 2 6
100 3 9
100 4 2
100 5 6
100 6 7
100 7 2
100 8 4
100 9 1
100 10 1
100 11 10
100 12 8
100 13 5
100 14 5
100 15 6
100 16 2
100 17 6
100 18 7
100 19 3
100 20 6
101 1 5
101 2 6
101 3 7
101 4 6
101 5 3
101 6 4
101 7 2
101 8 1
101 9 5
101 10 9
101 11 1
101 12 3
101 13 3
101 14 2
101 15 10
101 16 8
101 17 9
101 18 1
101 19 6
101 20 3
102 1 4
102 2 10
102 3 2
102 4 3
102 5 2
102 6 4
102 7 3
102 8 9
102 9 7
102 10 4
102 11 8
102 12 6
102 13 5
102 14 1
102 15 5
102 16 7
102 17 9
102 18 3
102 19 1
102 20 3
103 1 8
103 2 6
103 3 2
103 4 8
103 5 10
103 6 4
103 7 10
103 8 7
103 9 10
103 10 10
103 11 7
103 12 5
103 13 5
103 14 3
103 15 6
103 16 4
103 17 2
103 18 7
103 19 9
103 20 9
104 1 9
104 2 3
104 3 10
104 4 10
104 5 10
104 6 9
104 7 7
104 8 3
104 9 1
104 10 7
104 11 6
104 12 8
104 13 7
104 14 10
104 15 9
104 16 9
104 17 10
104 18 2
104 19 8
104 20 9
105 1 1
105 2 1
105 3 8
105 4 5
105 5 1
105 6 4
105 7 9
105 8 8
105 9 9
105 10 5
105 11 3
105 12 7
105 13 3
105 14 2
105 15 6
105 16 2
105 17 8
105 18 9
105 19 10
105 20 9
106 1 7
106 2 9
106 3 2
106 4 3
106 5 8
106 6 8
106 7 8
106 8 2
106 9 6
106 10 9
106 11 8
106 12 7
106 13 7
106 14 8
106 15 10
106 16 9
106 17 2
106 18 2
106 19 6
106 20 9
107 1 10
107 2 9
107 3 4
107 4 9
107 5 3
107 6 7
107 7 3
107 8 7
107 9 8
107 10 10
107 11 5
107 12 2
107 13 5
107 14 2
107 15 1
107 16 10
107 17 10
107 18 6
107 19 2
107 20 5
108 1 4
108 2 4
108 3 5
108 4 7
108 5 4
108 6 8
108 7 9
108 8 6
108 9 3
108 10 8
108 11 10
108 12 5
108 13 7
108 14 10
108 15 5
108 16 9
108 17 9
108 18 7
108 19 10
108 20 10
109 1 4
109 2 6
109 3 1
109 4 4
109 5 6
109 6 10
109 7 2
109 8 3
109 9 2
109 10 9
109 11 1
109 12 2
109 13 8
109 14 4
109 15 6
109 16 9
109 17 2
109 18 4
109 19 10
109 20 4
110 1 6
110 2 5
110 3 6
110 4 3
110 5 1
110 6 4
110 7 10
110 8 5
110 9 7
110 10 9
110 11 9
110 12 5
110 13 10
110 14 5
110 15 9
110 16 3
110 17 4
110 18 4
110 19 5
110 20 1
111 1 8
111 2 6
111 3 10
111 4 1
111 5 2
111 6 1
111 7 2
111 8 2
111 9 5
111 10 6
111 11 4
111 12 9
111 13 10
111 14 5
111 15 9
111 16 1
111 17 8
111 18 7
111 19 9
111 20 8
112 1 5
112 2 9
112 3 1
112 4 2
112 5 10
112 6 1
112 7 2
112 8 8
112 9 2
112 10 3
112 11 3
112 12 10
112 13 6
112 14 5
112 15 2
112 16 5
112 17 5
112 18 5
112 19 2
112 20 7
113 1 3
113 2 9
113 3 10
113 4 4
113 5 9
113 6 5
113 7 2
113 8 1
113 9 7
113 10 3
113 11 2
113 12 8
113 13 9
113 14 10
113 15 9
113 16 6
113 17 10
113 18 1
113 19 4
113 20 5
114 1 7
114 2 1
114 3 3
114 4 3
114 5 9
114 6 2
114 7 5
114 8 9
114 9 9
114 10 9
114 11 9
114 12 8
114 13 4
114 14 4
114 15 7
114 16 3
114 17 3
114 18 8
114 19 1
114 20 4
115 1 4
115 2 9
115 3 6
115 4 5
115 5 10
115 6 5
115 7 6
115 8 7
115 9 3
115 10 9
115 11 4
115 12 10
115 13 7
115 14 10
115 15 6
115 16 4
115 17 8
115 18 4
115 19 7
115 20 3
116 1 3
116 2 4
116 3 8
116 4 5
116 5 10
116 6 5
116 7 6
116 8 2
116 9 2
116 10 10
116 11 7
116 12 2
116 13 8
116 14 1
116 15 7
116 16 2
116 17 2
116 18 8
116 19 9
116 20 3
117 1 6
117 2 3
117 3 2
117 4 9
117 5 2
117 6 9
117 7 9
117 8 5
117 9 3
117 10 2
117 11 3
