1500 20
81 14 7
81 15 1
81 16 10
81 17 3
81 18 10
81 19 4
81 20 1
82 1 4
82 2 7
82 3 1
82 4 1
82 5 9
82 6 8
82 7 3
82 8 4
82 9 10
82 10 9
82 11 1
82 12 8
82 13 2
82 14 3
82 15 5
82 16 1
82 17 7
82 18 7
82 19 5
82 20 9
83 1 10
83 2 2
83 3 7
83 4 1
83 5 10
83 6 3
83 7 2
83 8 1
83 9 7
83 10 10
83 11 2
83 12 5
83 13 1
83 14 7
83 15 6
83 16 8
83 17 2
83 18 2
83 19 6
83 20 7
84 1 4
84 2 10
84 3 10
84 4 8
84 5 2
84 6 6
84 7 4
84 8 5
84 9 7
84 10 1
84 11 8
84 12 10
84 13 3
84 14 3
84 15 3
84 16 6
84 17 7
84 18 5
84 19 8
84 20 2
85 1 9
85 2 1
85 3 1
85 4 4
85 5 2
85 6 5
85 7 4
85 8 4
85 9 2
85 10 5
85 11 4
85 12 6
85 13 3
85 14 6
85 15 4
85 16 1
85 17 6
85 18 2
85 19 10
85 20 10
86 1 2
86 2 10
86 3 3
86 4 4
86 5 8
86 6 7
86 7 4
86 8 7
86 9 2
86 10 3
86 11 7
86 12 2
86 13 8
86 14 7
86 15 2
86 16 10
86 17 2
86 18 3
86 19 3
86 20 10
87 1 4
87 2 5
87 3 5
87 4 5
87 5 5
87 6 5
87 7 2
87 8 4
87 9 6
87 10 1
87 11 6
87 12 6
87 13 1
87 14 2
87 15 7
87 16 2
87 17 5
87 18 10
87 19 9
87 20 3
88 1 3
88 2 5
88 3 8
88 4 7
88 5 8
88 6 7
88 7 2
88 8 1
88 9 6
88 10 10
88 11 1
88 12 1
88 13 2
88 14 2
88 15 4
88 16 1
88 17 8
88 18 10
88 19 2
88 20 6
89 1 7
89 2 8
89 3 6
89 4 3
89 5 9
89 6 7
89 7 5
89 8 3
89 9 5
89 10 9
89 11 6
89 12 1
89 13 2
89 14 3
89 15 7
89 16 2
89 17 9
89 18 3
89 19 3
89 20 10
90 1 10
90 2 5
90 3 1
90 4 6
90 5 7
90 6 9
90 7 8
90 8 5
90 9 3
90 10 3
90 11 8
90 12 5
90 13 5
90 14 9
90 15 6
90 16 9
90 17 6
90 18 7
90 19 9
90 20 10
91 1 10
91 2 10
91 3 9
91 4 1
91 5 10
91 6 10
91 7 7
91 8 6
91 9 5
91 10 7
91 11 8
91 12 1
91 13 8
91 14 6
91 15 4
91 16 9
91 17 9
91 18 4
91 19 3
91 20 6
92 1 6
92 2 1
92 3 5
92 4 2
92 5 4
92 6 8
92 7 4
92 8 8
92 9 10
92 10 6
92 11 6
92 12 8
92 13 6
92 14 6
92 15 4
92 16 2
92 17 4
92 18 4
92 19 5
92 20 3
93 1 2
93 2 9
93 3 10
93 4 1
93 5 10
93 6 2
93 7 9
93 8 2
93 9 4
93 10 9
93 11 8
93 12 9
93 13 9
93 14 6
93 15 4
93 16 4
93 17 5
93 18 4
93 19 2
93 20 1
94 1 4
94 2 5
94 3 9
94 4 3
94 5 4
94 6 3
94 7 6
94 8 2
94 9 2
94 10 6
94 11 1
94 12 10
94 13 8
94 14 6
94 15 5
94 16 3
94 17 9
94 18 7
94 19 10
94 20 9
95 1 5
95 2 4
95 3 8
95 4 7
95 5 5
95 6 9
95 7 10
95 8 4
95 9 1
95 10 1
95 11 4
95 12 5
95 13 6
95 14 8
95 15 6
95 16 6
95 17 8
95 18 8
95 19 8
95 20 8
96 1 8
96 2 10
96 3 2
96 4 5
96 5 3
96 6 8
96 7 8
96 8 10
96 9 10
96 10 3
96 11 5
96 12 4
96 13 8
96 14 5
96 15 9
96 16 3
96 17 6
96 18 10
96 19 2
96 20 3
97 1 2
97 2 8
97 3 5
97 4 8
97 5 10
97 6 9
97 7 2
97 8 6
97 9 2
97 10 1
97 11 5
97 12 6
97 13 1
97 14 7
97 15 1
97 16 7
97 17 7
97 18 8
97 19 6
97 20 1
98 1 2
98 2 8
98 3 3
98 4 10
98 5 10
98 6 4
98 7 3
98 8 2
98 9 7
98 10 5
98 11 8
98 12 6
98 13 8
98 14 7
98 15 8
98 16 1
98 17 9
98 18 2
98 19 2
98 20 6
99 1 3
99 2 8
99 3 9
99 4 1
99 5 9
99 6 7
99 7 10
99 8 2
99 9 4
99 10 1
99 11 7
99 12 5
99 13 8
99 14 4
99 15 9
99 16 1
99 17 9
99 18 1
99 19 9
99 20 6
100 1 1
100 2 8
100 3 2
100 4 6
100 5 4
100 6 1
100 7 10
100 8 10
100 9 3
100 10 9
100 11 2
100 12 5
100 13 5
100 14 6
100 15 2
100 16 10
100 17 4
100 18 3
100 19 10
100 20 9
101 1 10
101 2 9
101 3 8
101 4 1
101 5 4
101 6 5
101 7 8
101 8 6
101 9 1
101 10 8
101 11 6
101 12 4
101 13 3
101 14 5
101 15 1
101 16 1
101 17 6
101 18 6
101 19 7
101 20 7
102 1 1
102 2 4
102 3 1
102 4 8
102 5 8
102 6 7
102 7 7
102 8 1
102 9 4
102 10 9
102 11 5
102 12 1
102 13 8
102 14 9
102 15 3
102 16 5
102 17 2
102 18 7
102 19 2
102 20 7
103 1 9
103 2 7
103 3 1
103 4 2
103 5 1
103 6 9
103 7 6
103 8 2
103 9 4
103 10 8
103 11 10
103 12 5
103 13 9
103 14 1
103 15 9
103 16 4
103 17 7
103 18 8
103 19 1
103 20 5
104 1 4
104 2 2
104 3 10
104 4 5
104 5 1
104 6 10
104 7 7
104 8 4
104 9 8
104 10 8
104 11 1
104 12 2
104 13 1
104 14 5
104 15 6
104 16 2
104 17 5
104 18 7
104 19 7
104 20 7
105 1 6
105 2 5
105 3 7
105 4 5
105 5 7
105 6 9
105 7 5
105 8 3
105 9 4
105 10 4
105 11 7
105 12 10
105 13 1
105 14 2
105 15 6
105 16 6
105 17 1
105 18 1
105 19 1
105 20 3
106 1 4
106 2 3
106 3 9
106 4 4
106 5 1
106 6 2
106 7 5
106 8 9
106 9 9
106 10 5
106 11 9
106 12 1
106 13 5
106 14 7
106 15 8
106 16 1
106 17 6
106 18 6
106 19 4
106 20 10
107 1 4
107 2 7
107 3 9
107 4 3
107 5 9
107 6 6
107 7 3
107 8 6
107 9 2
107 10 9
107 11 3
107 12 9
107 13 7
107 14 8
107 15 8
107 16 2
107 17 2
107 18 9
107 19 2
107 20 6
108 1 2
108 2 4
108 3 1
108 4 8
108 5 8
108 6 1
108 7 1
108 8 6
108 9 2
108 10 8
108 11 2
108 12 1
108 13 5
108 14 8
108 15 1
108 16 6
108 17 10
108 18 2
108 19 2
108 20 8
109 1 9
109 2 2
109 3 2
109 4 7
109 5 6
109 6 10
109 7 10
109 8 8
109 9 2
109 10 3
109 11 9
109 12 1
109 13 9
109 14 8
109 15 5
109 16 4
109 17 9
109 18 8
109 19 5
109 20 4
110 1 1
110 2 9
110 3 2
110 4 8
110 5 7
110 6 6
110 7 9
110 8 6
110 9 8
110 10 3
110 11 5
110 12 2
110 13 4
110 14 9
110 15 10
110 16 10
110 17 2
110 18 10
110 19 4
110 20 8
111 1 9
111 2 3
111 3 2
111 4 3
111 5 5
111 6 5
111 7 6
111 8 9
111 9 8
111 10 2
111 11 8
111 12 7
111 13 6
111 14 1
111 15 10
111 16 8
111 17 1
111 18 8
111 19 3
111 20 4
112 1 8
112 2 6
112 3 5
112 4 4
112 5 9
112 6 10
112 7 8
112 8 7
112 9 5
112 10 8
112 11 5
112 12 3
112 13 2
112 14 10
112 15 5
112 16 6
112 17 4
112 18 5
112 19 5
112 20 10
113 1 5
113 2 4
113 3 4
113 4 8
113 5 9
113 6 2
113 7 1
113 8 6
113 9 7
113 10 5
113 11 7
113 12 9
113 13 8
113 14 8
113 15 9
113 16 5
113 17 10
113 18 7
113 19 1
113 20 7
114 1 1
114 2 2
114 3 6
114 4 5
114 5 6
114 6 10
114 7 6
114 8 1
114 9 1
114 10 6
114 11 10
114 12 5
114 13 7
114 14 6
114 15 8
114 16 1
114 17 4
114 18 2
114 19 4
114 20 8
115 1 3
115 2 9
115 3 3
115 4 2
115 5 4
115 6 6
115 7 8
115 8 2
115 9 4
115 10 6
115 11 5
115 12 9
115 13 5
115 14 1
115 15 5
115 16 7
115 17 7
115 18 4
115 19 3
115 20 4
116 1 6
116 2 7
116 3 7
116 4 6
116 5 4
116 6 4
116 7 9
116 8 4
116 9 8
116 10 7
116 11 6
116 12 6
116 13 6
116 14 1
116 15 7
116 16 6
116 17 3
116 18 2
116 19 10
116 20 6
117 1 2
117 2 9
117 3 7
117 4 9
117 5 1
117 6 2
117 7 7
117 8 2
117 9 3
117 10 3
117 11 3
