1000 30
21 9 1
21 10 9
21 11 7
21 12 8
21 13 8
21 14 1
21 15 8
21 16 6
21 17 4
21 18 6
21 19 1
21 20 5
21 21 7
21 22 4
21 23 3
21 24 10
21 25 10
21 26 1
21 27 4
21 28 1
21 29 5
21 30 2
22 1 6
22 2 4
22 3 8
22 4 2
22 5 10
22 6 3
22 7 7
22 8 7
22 9 10
22 10 1
22 11 8
22 12 5
22 13 5
22 14 6
22 15 8
22 16 1
22 17 5
22 18 3
22 19 6
22 20 9
22 21 4
22 22 4
22 23 1
22 24 8
22 25 3
22 26 5
22 27 2
22 28 8
22 29 1
22 30 3
23 1 1
23 2 5
23 3 7
23 4 6
23 5 1
23 6 8
23 7 9
23 8 1
23 9 1
23 10 10
23 11 9
23 12 9
23 13 7
23 14 9
23 15 10
23 16 4
23 17 4
23 18 1
23 19 8
23 20 5
23 21 2
23 22 7
23 23 4
23 24 1
23 25 3
23 26 5
23 27 2
23 28 6
23 29 8
23 30 9
24 1 3
24 2 3
24 3 8
24 4 3
24 5 8
24 6 3
24 7 7
24 8 8
24 9 5
24 10 7
24 11 10
24 12 9
24 13 1
24 14 2
24 15 8
24 16 4
24 17 1
24 18 4
24 19 6
24 20 6
24 21 2
24 22 5
24 23 6
24 24 8
24 25 4
24 26 8
24 27 9
24 28 9
24 29 10
24 30 9
25 1 7
25 2 7
25 3 6
25 4 1
25 5 3
25 6 9
25 7 8
25 8 9
25 9 2
25 10 10
25 11 7
25 12 5
25 13 10
25 14 5
25 15 6
25 16 8
25 17 4
25 18 6
25 19 3
25 20 3
25 21 9
25 22 8
25 23 1
25 24 10
25 25 6
25 26 10
25 27 7
25 28 9
25 29 7
25 30 9
26 1 2
26 2 1
26 3 1
26 4 5
26 5 9
26 6 4
26 7 4
26 8 4
26 9 6
26 10 10
26 11 10
26 12 3
26 13 8
26 14 1
26 15 9
26 16 7
26 17 8
26 18 7
26 19 8
26 20 7
26 21 9
26 22 1
26 23 7
26 24 3
26 25 6
26 26 4
26 27 4
26 28 5
26 29 2
26 30 6
27 1 5
27 2 8
27 3 9
27 4 8
27 5 4
27 6 7
27 7 9
27 8 2
27 9 6
27 10 4
27 11 7
27 12 5
27 13 7
27 14 6
27 15 8
27 16 10
27 17 3
27 18 4
27 19 8
27 20 8
27 21 5
27 22 3
27 23 2
27 24 4
27 25 5
27 26 4
27 27 2
27 28 1
27 29 4
27 30 6
28 1 2
28 2 6
28 3 3
28 4 7
28 5 4
28 6 10
28 7 4
28 8 2
28 9 9
28 10 7
28 11 3
28 12 10
28 13 6
28 14 3
28 15 3
28 16 7
28 17 8
28 18 6
28 19 9
28 20 2
28 21 2
28 22 10
28 23 8
28 24 3
28 25 10
28 26 3
28 27 10
28 28 7
28 29 8
28 30 7
29 1 6
29 2 10
29 3 4
29 4 8
29 5 1
29 6 10
29 7 2
29 8 1
29 9 1
29 10 7
29 11 8
29 12 3
29 13 5
29 14 8
29 15 3
29 16 8
29 17 4
29 18 5
29 19 3
29 20 5
29 21 9
29 22 5
29 23 5
29 24 1
29 25 9
29 26 1
29 27 8
29 28 2
29 29 6
29 30 10
30 1 9
30 2 3
30 3 4
30 4 10
30 5 3
30 6 2
30 7 10
30 8 2
30 9 1
30 10 8
30 11 8
30 12 4
30 13 3
30 14 8
30 15 6
30 16 3
30 17 9
30 18 2
30 19 9
30 20 7
30 21 2
30 22 4
30 23 5
30 24 8
30 25 10
30 26 5
30 27 7
30 28 5
30 29 6
30 30 10
31 1 5
31 2 3
31 3 4
31 4 8
31 5 3
31 6 2
31 7 9
31 8 10
31 9 4
31 10 10
31 11 3
31 12 10
31 13 7
31 14 1
31 15 5
31 16 9
31 17 10
31 18 10
31 19 7
31 20 1
31 21 4
31 22 4
31 23 2
31 24 8
31 25 4
31 26 6
31 27 8
31 28 6
31 29 2
31 30 2
32 1 8
32 2 1
32 3 6
32 4 1
32 5 6
32 6 6
32 7 9
32 8 5
32 9 7
32 10 6
32 11 10
32 12 2
32 13 5
32 14 7
32 15 5
32 16 7
32 17 5
32 18 7
32 19 1
32 20 3
32 21 8
32 22 10
32 23 10
32 24 2
32 25 8
32 26 7
32 27 2
32 28 1
32 29 4
32 30 5
33 1 1
33 2 5
33 3 9
33 4 7
33 5 6
33 6 8
33 7 6
33 8 3
33 9 4
33 10 1
33 11 1
33 12 7
33 13 5
33 14 5
33 15 9
33 16 5
33 17 3
33 18 1
33 19 4
33 20 3
33 21 7
33 22 1
33 23 1
33 24 7
33 25 2
33 26 3
33 27 1
33 28 9
33 29 5
33 30 10
34 1 2
34 2 1
34 3 4
34 4 10
34 5 6
34 6 3
34 7 7
34 8 3
34 9 6
34 10 7
34 11 6
34 12 4
34 13 9
34 14 2
34 15 7
34 16 3
34 17 8
34 18 4
34 19 3
34 20 10
34 21 6
34 22 1
34 23 3
34 24 10
34 25 3
34 26 2
34 27 2
34 28 10
34 29 3
34 30 5
35 1 1
35 2 10
35 3 3
35 4 6
35 5 10
35 6 3
35 7 7
35 8 1
35 9 4
35 10 9
35 11 5
35 12 10
35 13 1
35 14 8
35 15 6
35 16 9
35 17 4
35 18 3
35 19 3
35 20 7
35 21 3
35 22 6
35 23 4
35 24 3
35 25 5
35 26 5
35 27 7
35 28 10
35 29 6
35 30 2
36 1 5
36 2 3
36 3 2
36 4 1
36 5 3
36 6 6
36 7 9
36 8 3
36 9 2
36 10 8
36 11 9
36 12 9
36 13 2
36 14 7
36 15 7
36 16 10
36 17 7
36 18 10
36 19 9
36 20 10
36 21 9
36 22 10
36 23 9
36 24 9
36 25 5
36 26 6
36 27 3
36 28 7
36 29 6
36 30 8
37 1 7
37 2 2
37 3 5
37 4 3
37 5 5
37 6 10
37 7 5
37 8 3
37 9 2
37 10 2
37 11 10
37 12 2
37 13 4
37 14 1
37 15 2
37 16 9
37 17 4
37 18 8
37 19 2
37 20 5
37 21 3
37 22 6
37 23 7
37 24 1
37 25 5
37 26 5
37 27 10
37 28 8
37 29 5
37 30 10
38 1 10
38 2 10
38 3 6
38 4 8
38 5 4
38 6 1
38 7 7
38 8 6
38 9 7
38 10 6
38 11 5
38 12 4
38 13 9
38 14 9
38 15 9
38 16 3
38 17 2
38 18 2
38 19 6
38 20 6
38 21 9
38 22 1
38 23 2
38 24 1
38 25 1
38 26 5
38 27 8
38 28 9
38 29 2
38 30 1
39 1 1
39 2 3
39 3 4
39 4 8
39 5 1
39 6 1
39 7 10
39 8 10
39 9 10
39 10 5
39 11 2
39 12 7
39 13 3
39 14 5
39 15 6
39 16 4
39 17 4
39 18 1
39 19 9
39 20 8
39 21 2
39 22 3
39 23 9
39 24 6
39 25 3
39 26 10
39 27 10
39 28 1
39 29 8
39 30 5
40 1 1
40 2 8
40 3 5
40 4 5
40 5 4
40 6 1
40 7 1
40 8 5
40 9 7
40 10 3
40 11 7
40 12 4
40 13 9
40 14 4
40 15 8
40 16 4
40 17 3
40 18 1
40 19 5
40 20 5
40 21 8
40 22 4
40 23 6
40 24 10
40 25 8
40 26 2
40 27 10
40 28 5
40 29 6
40 30 3
41 1 4
41 2 7
41 3 6
41 4 3
41 5 1
41 6 8
41 7 8
41 8 9
41 9 10
41 10 7
41 11 3
41 12 8
41 13 4
41 14 8
41 15 9
41 16 10
41 17 9
41 18 8
41 19 4
41 20 6
41 21 4
41 22 9
41 23 9
41 24 10
41 25 9
41 26 5
41 27 5
41 28 4
41 29 7
41 30 2
42 1 7
42 2 5
42 3 4
42 4 3
42 5 9
42 6 1
42 7 1
42 8 7
42 9 7
42 10 2
42 11 2
42 12 6
42 13 9
42 14 5
42 15 5
42 16 7
42 17 9
42 18 10
42 19 10
42 20 9
42 21 7
42 22 4
42 23 6
42 24 9
42 25 3
42 26 8
42 27 2
42 28 1
42 29 1
42 30 3
43 1 6
43 2 9
43 3 6
43 4 2
43 5 9
43 6 6
43 7 7
43 8 6
43 9 10
43 10 9
43 11 4
43 12 4
43 13 9
43 14 6
43 15 9
43 16 10
43 17 2
43 18 5
43 19 5
43 20 6
43 21 5
43 22 3
43 23 8
43 24 5
43 25 1
43 26 5
43 27 10
43 28 5
43 29 1
43 30 6
44 1 1
44 2 9
44 3 9
44 4 1
44 5 2
44 6 10
44 7 7
44 8 10
44 9 10
44 10 10
44 11 4
44 12 2
44 13 7
44 14 10
44 15 9
44 16 6
44 17 9
44 18 4
44 19 3
44 20 9
44 21 8
44 22 6
44 23 4
44 24 2
44 25 6
44 26 3
44 27 4
44 28 1
44 29 6
44 30 5
45 1 2
45 2 3
45 3 4
45 4 2
45 5 4
45 6 9
45 7 6
45 8 1
45 9 9
45 10 1
45 11 7
45 12 10
45 13 6
45 14 1
45 15 5
45 16 5
45 17 8
45 18 6
45 19 8
45 20 10
45 21 1
45 22 4
45 23 6
45 24 6
45 25 1
45 26 7
45 27 8
45 28 5
45 29 6
45 30 10
46 1 6
46 2 5
46 3 8
46 4 5
46 5 7
46 6 5
46 7 9
46 8 5
46 9 1
46 10 9
46 11 1
46 12 7
46 13 1
46 14 10
46 15 3
46 16 1
46 17 2
46 18 9
46 19 10
46 20 1
46 21 10
46 22 6
46 23 8
46 24 1
46 25 9
46 26 4
46 27 3
46 28 4
46 29 9
46 30 1
47 1 9
47 2 7
47 3 3
47 4 1
47 5 8
47 6 6
47 7 3
47 8 4
47 9 7
47 10 9
47 11 3
47 12 5
47 13 2
47 14 3
47 15 1
47 16 10
47 17 10
47 18 8
47 19 9
47 20 8
47 21 5
47 22 8
47 23 2
47 24 4
47 25 7
47 26 4
47 27 2
47 28 8
47 29 5
47 30 9
48 1 7
48 2 8
48 3 9
48 4 7
48 5 5
48 6 5
48 7 6
48 8 3
48 9 5
48 10 3
48 11 4
48 12 9
48 13 10
48 14 2
48 15 10
48 16 6
48 17 10
48 18 9
48 19 6
48 20 8
48 21 2
48 22 2
48 23 2
48 24 3
48 25 7
48 26 10
48 27 9
48 28 7
48 29 10
48 30 10
49 1 3
49 2 9
49 3 7
49 4 4
49 5 10
49 6 6
49 7 4
49 8 2
49 9 1
49 10 9
49 11 7
49 12 10
49 13 1
49 14 2
49 15 9
49 16 10
49 17 10
49 18 5
49 19 6
49 20 5
49 21 9
49 22 4
49 23 4
49 24 4
49 25 3
49 26 3
49 27 9
49 28 6
49 29 10
49 30 8
50 1 9
50 2 8
50 3 4
50 4 3
50 5 8
50 6 1
50 7 2
50 8 6
50 9 5
50 10 2
50 11 3
50 12 3
50 13 8
50 14 6
50 15 3
50 16 8
50 17 8
50 18 5
50 19 10
50 20 8
50 21 10
50 22 8
50 23 2
50 24 7
50 25 8
50 26 10
50 27 1
50 28 1
50 29 8
50 30 7
51 1 7
51 2 8
51 3 1
51 4 10
51 5 6
51 6 7
51 7 3
51 8 4
51 9 2
51 10 4
51 11 6
51 12 9
51 13 2
51 14 5
51 15 2
51 16 5
51 17 6
51 18 3
51 19 6
51 20 7
51 21 8
51 22 3
51 23 8
51 24 7
51 25 8
51 26 7
51 27 3
51 28 4
51 29 9
51 30 9
52 1 9
52 2 8
52 3 5
52 4 5
52 5 7
52 6 2
52 7 3
52 8 9
52 9 3
52 10 9
52 11 4
52 12 1
52 13 6
52 14 8
52 15 2
52 16 3
52 17 1
52 18 5
52 19 4
52 20 8
52 21 4
52 22 5
52 23 2
52 24 9
52 25 1
52 26 5
52 27 1
52 28 3
52 29 10
52 30 7
53 1 7
53 2 10
53 3 2
53 4 7
53 5 7
53 6 9
53 7 7
53 8 1
53 9 7
53 10 10
53 11 8
53 12 3
53 13 4
53 14 5
53 15 1
53 16 7
53 17 9
53 18 2
53 19 7
53 20 2
53 21 4
53 22 5
53 23 5
53 24 7
53 25 6
53 26 3
53 27 9
53 28 8
53 29 6
53 30 10
54 1 1
54 2 3
54 3 5
54 4 9
54 5 4
54 6 10
54 7 10
54 8 4
54 9 2
54 10 4
54 11 10
54 12 10
54 13 1
54 14 8
54 15 2
54 16 9
54 17 9
54 18 10
54 19 9
54 20 5
54 21 2
54 22 2
54 23 3
54 24 9
54 25 2
54 26 3
54 27 2
54 28 5
54 29 5
54 30 8
55 1 1
55 2 3
55 3 5
55 4 5
55 5 4
55 6 2
55 7 4
55 8 4
55 9 4
55 10 3
55 11 2
55 12 5
55 13 9
55 14 9
55 15 4
55 16 8
55 17 6
55 18 2
55 19 6
55 20 6
55 21 4
55 22 4
55 23 7
55 24 6
55 25 5
55 26 7
55 27 3
55 28 4
55 29 8
55 30 4
56 1 6
56 2 10
56 3 2
56 4 6
56 5 8
56 6 2
56 7 10
56 8 7
56 9 1
56 10 1
56 11 6
56 12 2
56 13 7
56 14 8
56 15 6
56 16 5
56 17 10
56 18 2
56 19 2
56 20 10
56 21 2
56 22 10
56 23 3
56 24 2
56 25 10
56 26 7
56 27 9
56 28 7
56 29 7
56 30 1
57 1 3
57 2 1
57 3 10
57 4 4
57 5 1
57 6 7
57 7 3
57 8 9
57 9 2
57 10 1
57 11 4
57 12 1
57 13 6
57 14 1
57 15 2
57 16 2
57 17 10
57 18 3
57 19 9
57 20 8
57 21 6
57 22 8
57 23 6
57 24 4
57 25 8
57 26 6
57 27 5
57 28 10
57 29 1
57 30 2
58 1 6
58 2 6
58 3 9
58 4 6
58 5 8
58 6 8
58 7 7
58 8 4
58 9 6
58 10 10
58 11 10
58 12 9
58 13 6
58 14 3
58 15 4
58 16 4
58 17 10
58 18 7
58 19 10
58 20 4
58 21 4
58 22 8
58 23 2
58 24 5
58 25 7
58 26 2
58 27 8
58 28 2
58 29 8
58 30 7
59 1 5
59 2 9
59 3 2
59 4 7
59 5 8
59 6 6
59 7 8
59 8 8
59 9 8
59 10 9
59 11 3
59 12 5
59 13 5
59 14 10
59 15 10
59 16 9
59 17 8
59 18 2
59 19 5
59 20 7
59 21 8
59 22 10
59 23 4
59 24 7
59 25 4
59 26 9
59 27 7
59 28 6
59 29 2
59 30 1
60 1 6
60 2 2
60 3 7
60 4 5
60 5 6
60 6 1
60 7 2
60 8 6
60 9 1
60 10 9
60 11 7
60 12 2
60 13 10
60 14 6
60 15 7
60 16 4
60 17 5
60 18 6
60 19 2
60 20 8
60 21 7
60 22 3
60 23 6
60 24 1
60 25 6
60 26 7
60 27 7
60 28 7
60 29 1
60 30 10
61 1 8
61 2 2
61 3 2
61 4 8
61 5 3
61 6 4
61 7 3
61 8 2
61 9 7
61 10 6
61 11 1
61 12 3
61 13 2
61 14 8
61 15 4
61 16 9
61 17 6
61 18 6
61 19 1
61 20 6
61 21 4
61 22 1
61 23 3
61 24 5
61 25 2
61 26 1
61 27 3
61 28 2
61 29 3
61 30 8
62 1 7
62 2 10
62 3 4
62 4 1
62 5 7
62 6 7
62 7 5
62 8 8
62 9 8
62 10 10
62 11 9
62 12 5
62 13 1
62 14 8
62 15 4
62 16 8
62 17 7
62 18 8
62 19 6
62 20 9
62 21 9
62 22 9
62 23 2
62 24 3
62 25 1
62 26 3
62 27 4
62 28 9
62 29 1
62 30 7
63 1 8
63 2 4
63 3 9
63 4 4
63 5 7
63 6 7
63 7 4
63 8 9
63 9 2
63 10 2
63 11 6
63 12 9
63 13 8
63 14 6
63 15 10
63 16 7
63 17 1
63 18 5
63 19 1
63 20 1
63 21 2
63 22 3
63 23 1
63 24 4
63 25 4
63 26 6
63 27 10
63 28 10
63 29 4
63 30 3
64 1 7
64 2 4
64 3 8
64 4 7
64 5 10
64 6 10
64 7 6
64 8 6
64 9 1
64 10 3
64 11 10
64 12 9
64 13 1
64 14 4
64 15 8
64 16 1
64 17 5
64 18 5
64 19 7
64 20 3
64 21 9
64 22 5
64 23 4
64 24 5
64 25 7
64 26 3
64 27 9
64 28 9
64 29 1
64 30 10
65 1 2
65 2 3
65 3 8
65 4 10
65 5 9
65 6 2
65 7 9
65 8 4
65 9 3
65 10 5
65 11 6
65 12 9
65 13 10
65 14 2
65 15 1
65 16 8
65 17 8
65 18 4
65 19 1
65 20 4
65 21 5
65 22 2
65 23 1
65 24 1
65 25 1
65 26 7
65 27 1
65 28 10
65 29 9
65 30 7
66 1 9
66 2 8
66 3 9
66 4 8
66 5 7
66 6 9
66 7 9
66 8 2
66 9 10
66 10 10
66 11 5
66 12 9
66 13 6
66 14 6
66 15 9
66 16 9
66 17 7
66 18 5
66 19 2
66 20 2
66 21 2
66 22 4
66 23 6
66 24 7
66 25 6
66 26 3
66 27 7
66 28 2
66 29 7
66 30 4
67 1 4
67 2 6
67 3 3
67 4 4
67 5 1
67 6 5
67 7 7
67 8 7
67 9 10
67 10 6
67 11 6
67 12 9
67 13 4
67 14 2
67 15 7
67 16 2
67 17 1
67 18 10
67 19 3
67 20 9
67 21 7
67 22 6
67 23 5
67 24 10
67 25 8
67 26 1
67 27 7
67 28 1
67 29 5
67 30 3
68 1 6
68 2 9
68 3 2
68 4 1
68 5 4
68 6 8
68 7 8
68 8 6
68 9 5
68 10 9
68 11 3
68 12 8
68 13 7
68 14 4
68 15 8
68 16 3
68 17 4
68 18 1
68 19 2
68 20 3
68 21 6
68 22 6
68 23 8
68 24 9
68 25 10
68 26 10
68 27 4
68 28 5
68 29 3
68 30 8
69 1 1
69 2 2
69 3 3
69 4 3
69 5 7
69 6 7
69 7 7
69 8 9
69 9 10
69 10 3
69 11 6
69 12 5
69 13 2
69 14 3
69 15 2
69 16 7
69 17 1
69 18 8
69 19 2
69 20 10
69 21 6
69 22 4
69 23 3
69 24 9
69 25 3
69 26 5
69 27 8
69 28 4
69 29 6
69 30 9
70 1 3
70 2 4
70 3 1
70 4 1
70 5 9
70 6 9
70 7 1
70 8 8
70 9 4
70 10 3
70 11 9
70 12 1
70 13 9
70 14 6
70 15 9
70 16 8
70 17 9
70 18 2
70 19 7
70 20 8
70 21 2
70 22 5
70 23 3
70 24 1
70 25 5
70 26 8
70 27 4
70 28 4
70 29 3
70 30 3
71 1 6
71 2 3
71 3 3
71 4 1
71 5 6
71 6 5
71 7 10
71 8 1
71 9 2
71 10 7
71 11 10
71 12 2
71 13 3
71 14 6
71 15 5
71 16 4
71 17 8
71 18 3
71 19 1
71 20 6
71 21 2
71 22 10
71 23 3
71 24 9
71 25 2
71 26 2
71 27 7
71 28 9
71 29 6
71 30 6
72 1 2
72 2 7
72 3 4
72 4 9
72 5 6
72 6 4
72 7 5
72 8 6
72 9 9
72 10 8
72 11 3
72 12 5
72 13 8
72 14 1
72 15 6
72 16 8
72 17 6
72 18 1
72 19 9
72 20 5
72 21 7
72 22 9
72 23 6
72 24 6
72 25 5
72 26 10
72 27 4
72 28 1
72 29 5
72 30 5
73 1 10
73 2 2
73 3 6
73 4 10
73 5 10
73 6 5
73 7 9
73 8 1
73 9 8
73 10 10
73 11 9
73 12 8
73 13 8
73 14 4
73 15 7
73 16 4
73 17 5
73 18 7
73 19 5
73 20 8
73 21 10
73 22 8
73 23 1
73 24 5
73 25 10
73 26 5
73 27 3
73 28 8
73 29 3
73 30 4
74 1 2
74 2 7
74 3 4
74 4 10
74 5 9
74 6 9
74 7 10
74 8 5
74 9 9
74 10 4
74 11 10
74 12 1
74 13 5
74 14 1
74 15 10
74 16 3
74 17 6
74 18 5
74 19 4
74 20 6
74 21 3
74 22 7
74 23 3
74 24 5
74 25 8
74 26 4
74 27 4
74 28 2
74 29 9
74 30 6
75 1 10
75 2 10
75 3 2
75 4 5
75 5 9
75 6 2
75 7 4
75 8 10
75 9 2
75 10 9
75 11 2
75 12 2
75 13 1
75 14 6
75 15 6
75 16 6
75 17 3
75 18 8
75 19 10
75 20 7
75 21 4
75 22 10
75 23 5
75 24 2
75 25 6
75 26 9
75 27 6
75 28 3
75 29 9
75 30 1
76 1 4
76 2 2
76 3 7
76 4 4
76 5 1
76 6 1
76 7 5
76 8 6
76 9 9
76 10 4
76 11 10
76 12 9
76 13 6
76 14 3
76 15 3
76 16 9
76 17 9
76 18 5
76 19 6
76 20 2
76 21 6
76 22 1
76 23 6
76 24 5
76 25 10
76 26 2
76 27 7
76 28 6
76 29 8
76 30 3
77 1 6
77 2 1
77 3 10
77 4 8
77 5 8
77 6 7
77 7 4
77 8 6
77 9 8
77 10 3
77 11 1
77 12 5
77 13 4
77 14 3
77 15 9
77 16 6
77 17 6
77 18 9
77 19 3
77 20 9
77 21 4
77 22 8
77 23 6
77 24 1
77 25 8
77 26 9
77 27 1
77 28 3
77 29 5
77 30 10
78 1 8
78 2 6
78 3 9
78 4 9
78 5 6
78 6 2
78 7 9
78 8 7
78 9 4
78 10 8
78 11 2
78 12 5
78 13 6
78 14 7
78 15 7
78 16 4
78 17 7
78 18 3
78 19 2
78 20 9
78 21 4
