150 10
49 8 4
49 9 2
49 10 4
50 1 8
50 2 10
50 3 6
50 4 7
50 5 9
50 6 3
50 7 3
50 8 5
50 9 4
50 10 5
51 1 3
51 2 7
51 3 4
51 4 10
51 5 7
51 6 4
51 7 9
51 8 9
51 9 9
51 10 8
52 1 2
52 2 6
52 3 10
52 4 6
52 5 4
52 6 7
52 7 3
52 8 2
52 9 5
52 10 8
53 1 9
53 2 4
53 3 7
53 4 6
53 5 5
53 6 5
53 7 1
53 8 9
53 9 4
53 10 2
54 1 7
54 2 3
54 3 4
54 4 3
54 5 6
54 6 9
54 7 9
54 8 8
54 9 6
54 10 2
55 1 1
55 2 8
55 3 6
55 4 2
55 5 10
55 6 6
55 7 7
55 8 4
55 9 2
55 10 7
56 1 2
56 2 10
56 3 1
56 4 6
56 5 8
56 6 7
56 7 1
56 8 3
56 9 7
56 10 7
57 1 10
57 2 4
57 3 8
57 4 10
57 5 10
57 6 1
57 7 2
57 8 2
57 9 8
57 10 3
58 1 4
58 2 6
58 3 1
58 4 8
58 5 9
58 6 5
58 7 1
58 8 7
58 9 6
58 10 6
59 1 7
59 2 3
59 3 3
59 4 1
59 5 6
59 6 2
59 7 9
59 8 3
59 9 9
59 10 4
60 1 10
60 2 8
60 3 6
60 4 4
60 5 7
60 6 4
60 7 8
60 8 2
60 9 9
60 10 2
61 1 10
61 2 4
61 3 2
61 4 10
61 5 8
61 6 5
61 7 6
61 8 8
61 9 10
61 10 6
62 1 10
62 2 9
62 3 9
62 4 9
62 5 1
62 6 3
62 7 10
62 8 8
62 9 4
62 10 9
63 1 5
63 2 1
63 3 10
63 4 10
63 5 7
63 6 4
63 7 1
63 8 1
63 9 9
63 10 7
64 1 10
64 2 4
64 3 4
64 4 5
64 5 8
64 6 3
64 7 6
64 8 5
64 9 8
64 10 7
65 1 8
65 2 10
65 3 5
65 4 1
65 5 1
65 6 5
65 7 1
65 8 10
65 9 5
65 10 3
66 1 9
66 2 3
66 3 9
66 4 5
66 5 8
66 6 4
66 7 7
66 8 8
66 9 4
66 10 4
67 1 9
67 2 10
67 3 6
67 4 2
67 5 5
67 6 7
67 7 5
67 8 5
67 9 10
67 10 3
68 1 1
68 2 5
68 3 8
68 4 8
68 5 3
68 6 1
68 7 8
68 8 6
68 9 7
68 10 7
69 1 5
69 2 10
69 3 7
69 4 8
69 5 1
69 6 1
69 7 6
69 8 8
69 9 4
69 10 7
70 1 6
70 2 10
70 3 8
70 4 2
70 5 5
70 6 5
70 7 9
70 8 10
70 9 7
70 10 3
71 1 5
71 2 9
71 3 3
71 4 3
71 5 8
71 6 1
71 7 9
71 8 10
71 9 6
71 10 3
72 1 9
72 2 2
72 3 4
72 4 1
72 5 10
72 6 4
72 7 5
72 8 8
72 9 4
72 10 1
73 1 1
73 2 2
73 3 6
73 4 5
73 5 1
73 6 9
73 7 2
73 8 9
73 9 8
73 10 1
74 1 2
74 2 6
74 3 7
74 4 4
74 5 2
74 6 7
74 7 8
74 8 5
74 9 1
74 10 4
75 1 1
75 2 9
75 3 6
75 4 9
75 5 7
75 6 10
75 7 4
75 8 1
75 9 3
75 10 9
76 1 7
76 2 9
76 3 9
76 4 9
76 5 6
76 6 6
76 7 5
76 8 2
76 9 3
76 10 8
77 1 6
77 2 1
77 3 3
77 4 1
77 5 9
77 6 5
77 7 3
77 8 5
77 9 9
77 10 9
78 1 1
78 2 6
78 3 8
78 4 5
78 5 2
78 6 2
78 7 7
78 8 2
78 9 8
78 10 2
79 1 1
79 2 8
79 3 3
79 4 6
79 5 3
79 6 4
79 7 2
79 8 1
79 9 6
79 10 7
80 1 10
80 2 10
80 3 10
80 4 1
80 5 2
80 6 5
80 7 10
80 8 9
80 9 2
80 10 5
81 1 8
81 2 8
81 3 3
81 4 2
81 5 10
81 6 9
81 7 3
81 8 5
81 9 3
81 10 7
82 1 6
82 2 10
82 3 3
82 4 8
82 5 6
82 6 8
82 7 5
82 8 8
82 9 1
82 10 2
83 1 3
83 2 9
83 3 10
83 4 3
83 5 2
83 6 8
83 7 6
83 8 10
83 9 10
83 10 7
84 1 3
84 2 5
84 3 5
84 4 5
84 5 8
84 6 6
84 7 5
84 8 2
84 9 6
84 10 9
85 1 9
85 2 2
85 3 9
85 4 1
85 5 5
85 6 4
85 7 5
85 8 8
85 9 10
85 10 9
86 1 8
86 2 1
86 3 3
86 4 3
86 5 1
86 6 6
86 7 4
86 8 10
86 9 7
86 10 7
87 1 8
87 2 3
87 3 7
87 4 4
87 5 1
87 6 5
87 7 1
87 8 8
87 9 10
87 10 6
88 1 9
88 2 1
88 3 2
88 4 6
88 5 5
88 6 6
88 7 1
88 8 3
88 9 10
88 10 4
89 1 9
89 2 6
89 3 1
89 4 4
89 5 5
89 6 8
89 7 1
89 8 9
89 9 9
89 10 4
90 1 1
90 2 8
90 3 7
90 4 10
90 5 1
90 6 5
90 7 3
90 8 4
90 9 4
90 10 4
91 1 8
91 2 5
91 3 6
91 4 1
91 5 4
91 6 2
91 7 6
91 8 1
91 9 7
91 10 4
92 1 9
92 2 9
92 3 8
92 4 9
92 5 6
92 6 5
92 7 9
92 8 7
92 9 4
92 10 7
93 1 6
93 2 10
93 3 9
93 4 7
93 5 5
93 6 10
93 7 9
93 8 2
93 9 3
93 10 4
94 1 1
94 2 2
94 3 1
94 4 4
94 5 2
94 6 4
94 7 6
94 8 1
94 9 3
94 10 2
95 1 3
95 2 6
95 3 5
95 4 4
95 5 7
95 6 2
95 7 7
95 8 2
95 9 5
95 10 8
96 1 1
96 2 3
96 3 3
96 4 9
96 5 7
96 6 9
96 7 2
96 8 8
96 9 7
96 10 2
97 1 10
97 2 6
97 3 8
97 4 8
97 5 4
97 6 4
97 7 3
97 8 2
97 9 3
97 10 6
98 1 2
98 2 9
98 3 2
98 4 4
98 5 7
98 6 3
98 7 3
98 8 3
98 9 2
98 10 2
99 1 2
99 2 6
99 3 9
99 4 5
99 5 1
99 6 7
99 7 7
99 8 9
99 9 5
99 10 4
100 1 8
100 2 5
100 3 1
100 4 2
100 5 6
100 6 7
100 7 2
100 8 6
100 9 10
100 10 7
101 1 1
101 2 2
101 3 10
101 4 10
101 5 7
101 6 3
101 7 7
101 8 8
101 9 3
101 10 8
102 1 2
102 2 7
102 3 1
102 4 8
102 5 4
102 6 7
102 7 1
102 8 9
102 9 7
102 10 4
103 1 3
103 2 9
103 3 10
103 4 9
103 5 10
103 6 3
103 7 4
103 8 5
103 9 5
103 10 5
104 1 7
104 2 1
104 3 9
104 4 9
104 5 7
104 6 1
104 7 6
104 8 5
104 9 3
104 10 7
105 1 1
105 2 4
105 3 2
105 4 4
105 5 7
105 6 7
105 7 8
105 8 9
105 9 7
105 10 8
106 1 8
106 2 7
106 3 5
106 4 2
106 5 3
106 6 6
106 7 4
106 8 6
106 9 4
106 10 8
107 1 9
107 2 5
107 3 8
107 4 10
107 5 1
107 6 8
107 7 9
107 8 4
107 9 4
107 10 5
108 1 2
108 2 10
108 3 2
108 4 10
108 5 2
108 6 10
108 7 4
108 8 2
108 9 3
108 10 5
109 1 7
109 2 5
109 3 3
109 4 6
109 5 6
109 6 1
109 7 5
109 8 3
109 9 10
109 10 8
110 1 10
110 2 2
110 3 7
110 4 4
110 5 8
110 6 8
110 7 4
110 8 6
110 9 9
110 10 1
111 1 6
111 2 1
111 3 10
111 4 8
111 5 9
111 6 5
111 7 10
111 8 1
111 9 4
111 10 4
112 1 2
112 2 4
112 3 2
112 4 3
112 5 4
112 6 9
112 7 10
112 8 1
112 9 1
112 10 4
113 1 4
113 2 6
113 3 2
113 4 9
113 5 2
113 6 1
113 7 7
113 8 6
113 9 5
113 10 4
114 1 7
114 2 9
114 3 2
114 4 7
114 5 7
114 6 8
114 7 5
114 8 7
114 9 5
114 10 3
115 1 4
115 2 6
115 3 8
115 4 5
115 5 5
115 6 8
115 7 1
115 8 1
115 9 3
115 10 10
116 1 4
116 2 4
116 3 6
116 4 7
116 5 7
116 6 7
116 7 9
116 8 6
116 9 6
116 10 2
117 1 10
117 2 7
117 3 1
117 4 2
117 5 5
117 6 2
117 7 5
117 8 6
117 9 10
117 10 3
118 1 3
118 2 3
118 3 9
118 4 3
118 5 2
118 6 2
118 7 7
118 8 3
118 9 10
118 10 4
119 1 6
119 2 7
119 3 6
119 4 5
119 5 9
119 6 3
119 7 3
119 8 4
119 9 3
119 10 10
120 1 3
120 2 9
120 3 2
120 4 2
120 5 10
120 6 6
120 7 5
120 8 7
120 9 7
120 10 7
121 1 6
121 2 6
121 3 8
121 4 4
121 5 2
121 6 10
121 7 5
121 8 8
121 9 9
121 10 9
122 1 8
122 2 2
122 3 10
122 4 4
122 5 1
122 6 4
122 7 4
122 8 1
122 9 8
122 10 9
123 1 10
123 2 4
123 3 2
123 4 6
123 5 6
123 6 10
123 7 6
123 8 3
123 9 5
123 10 10
124 1 3
124 2 1
124 3 10
124 4 7
124 5 3
124 6 6
124 7 8
124 8 7
124 9 8
124 10 5
125 1 1
125 2 5
125 3 8
125 4 9
125 5 1
125 6 4
125 7 3
125 8 1
125 9 8
125 10 9
126 1 1
126 2 3
126 3 10
126 4 6
126 5 6
126 6 3
126 7 2
126 8 4
126 9 7
126 10 5
127 1 6
127 2 8
127 3 7
127 4 4
127 5 3
127 6 3
127 7 2
127 8 8
127 9 7
127 10 9
128 1 2
128 2 5
128 3 1
128 4 4
128 5 6
128 6 7
128 7 6
128 8 4
128 9 7
128 10 4
129 1 5
129 2 2
129 3 10
129 4 10
129 5 8
129 6 6
129 7 7
129 8 10
129 9 1
129 10 4
130 1 8
130 2 8
130 3 8
130 4 1
130 5 8
130 6 4
130 7 4
130 8 2
130 9 1
130 10 8
131 1 9
131 2 3
131 3 8
131 4 6
131 5 4
131 6 9
131 7 2
131 8 2
131 9 4
131 10 9
132 1 9
132 2 4
132 3 1
132 4 2
132 5 8
132 6 7
132 7 9
132 8 9
132 9 1
132 10 7
133 1 8
133 2 3
133 3 4
133 4 6
133 5 2
133 6 4
133 7 5
133 8 1
133 9 9
133 10 3
134 1 9
134 2 4
134 3 3
134 4 4
134 5 7
134 6 8
134 7 5
134 8 7
134 9 8
134 10 8
135 1 1
135 2 2
135 3 9
135 4 10
135 5 8
135 6 2
135 7 4
135 8 2
135 9 9
135 10 1
136 1 9
136 2 4
136 3 3
136 4 9
136 5 1
136 6 8
136 7 7
136 8 5
136 9 10
136 10 5
137 1 5
137 2 10
137 3 3
137 4 10
137 5 6
137 6 1
137 7 1
137 8 6
137 9 8
137 10 5
138 1 9
138 2 6
138 3 2
138 4 1
138 5 9
138 6 6
138 7 5
138 8 1
138 9 5
138 10 3
139 1 1
139 2 3
139 3 1
139 4 2
139 5 2
139 6 10
139 7 5
139 8 4
139 9 5
139 10 3
140 1 9
140 2 7
140 3 1
140 4 4
140 5 1
140 6 6
140 7 2
140 8 5
140 9 6
140 10 10
141 1 2
141 2 6
141 3 9
141 4 8
141 5 8
141 6 7
141 7 7
141 8 5
141 9 2
141 10 7
142 1 7
142 2 2
142 3 4
142 4 4
142 5 9
142 6 1
142 7 4
142 8 5
142 9 2
142 10 9
143 1 2
143 2 3
143 3 9
143 4 9
143 5 3
143 6 5
143 7 9
143 8 10
143 9 6
143 10 7
144 1 7
144 2 5
144 3 2
144 4 4
144 5 4
144 6 6
144 7 1
144 8 8
144 9 8
144 10 5
145 1 3
145 2 9
145 3 4
145 4 4
145 5 10
145 6 8
145 7 2
145 8 3
145 9 6
145 10 3
146 1 6
146 2 7
146 3 9
146 4 7
146 5 6
146 6 8
146 7 7
146 8 8
146 9 9
146 10 8
147 1 9
147 2 5
147 3 4
147 4 10
147 5 6
147 6 4
147 7 1
147 8 2
147 9 7
147 10 3
148 1 7
148 2 6
148 3 2
148 4 9
148 5 2
148 6 7
148 7 10
148 8 5
148 9 10
148 10 5
149 1 1
149 2 6
149 3 3
149 4 1
149 5 8
149 6 5
149 7 4
149 8 5
149 9 8
149 10 4
150 1 1
150 2 7
150 3 1
150 4 2
150 5 1
150 6 7
150 7 7
150 8 5
150 9 3
150 10 6
