1000 50
9 3 5
9 4 10
9 5 4
9 6 5
9 7 8
9 8 4
9 9 10
9 10 9
9 11 10
9 12 3
9 13 7
9 14 9
9 15 4
9 16 1
9 17 1
9 18 2
9 19 3
9 20 5
9 21 4
9 22 9
9 23 4
9 24 6
9 25 8
9 26 3
9 27 4
9 28 5
9 29 4
9 30 7
9 31 10
9 32 10
9 33 10
9 34 2
9 35 1
9 36 5
9 37 3
9 38 3
9 39 9
9 40 10
9 41 9
9 42 4
9 43 10
9 44 2
9 45 7
9 46 7
9 47 6
9 48 4
9 49 2
9 50 1
10 1 9
10 2 9
10 3 5
10 4 3
10 5 4
10 6 2
10 7 7
10 8 9
10 9 7
10 10 4
10 11 8
10 12 2
10 13 6
10 14 6
10 15 5
10 16 10
10 17 6
10 18 7
10 19 10
10 20 2
10 21 5
10 22 10
10 23 9
10 24 7
10 25 5
10 26 10
10 27 6
10 28 1
10 29 10
10 30 4
10 31 3
10 32 10
10 33 3
10 34 8
10 35 3
10 36 9
10 37 10
10 38 3
10 39 10
10 40 1
10 41 10
10 42 6
10 43 3
10 44 10
10 45 10
10 46 4
10 47 9
10 48 8
10 49 8
10 50 5
11 1 3
11 2 6
11 3 10
11 4 3
11 5 9
11 6 8
11 7 7
11 8 5
11 9 3
11 10 10
11 11 10
11 12 4
11 13 1
11 14 3
11 15 3
11 16 5
11 17 9
11 18 6
11 19 9
11 20 10
11 21 3
11 22 9
11 23 5
11 24 7
11 25 2
11 26 3
11 27 6
11 28 9
11 29 6
11 30 1
11 31 9
11 32 7
11 33 1
11 34 3
11 35 5
11 36 5
11 37 2
11 38 7
11 39 6
11 40 6
11 41 8
11 42 4
11 43 8
11 44 3
11 45 1
11 46 4
11 47 1
11 48 5
11 49 2
11 50 3
12 1 5
12 2 1
12 3 3
12 4 5
12 5 10
12 6 6
12 7 10
12 8 7
12 9 9
12 10 1
12 11 4
12 12 2
12 13 1
12 14 8
12 15 1
12 16 4
12 17 7
12 18 8
12 19 3
12 20 4
12 21 6
12 22 1
12 23 2
12 24 3
12 25 8
12 26 9
12 27 1
12 28 2
12 29 5
12 30 2
12 31 2
12 32 2
12 33 9
12 34 1
12 35 3
12 36 9
12 37 5
12 38 4
12 39 2
12 40 1
12 41 9
12 42 3
12 43 3
12 44 7
12 45 6
12 46 10
12 47 4
12 48 3
12 49 4
12 50 7
13 1 10
13 2 7
13 3 1
13 4 9
13 5 7
13 6 6
13 7 5
13 8 6
13 9 8
13 10 1
13 11 5
13 12 8
13 13 8
13 14 3
13 15 8
13 16 5
13 17 2
13 18 1
13 19 7
13 20 6
13 21 7
13 22 1
13 23 1
13 24 8
13 25 10
13 26 6
13 27 4
13 28 8
13 29 3
13 30 1
13 31 8
13 32 5
13 33 10
13 34 8
13 35 7
13 36 1
13 37 8
13 38 7
13 39 1
13 40 5
13 41 3
13 42 9
13 43 7
13 44 5
13 45 7
13 46 9
13 47 5
13 48 8
13 49 7
13 50 9
14 1 2
14 2 10
14 3 3
14 4 5
14 5 7
14 6 9
14 7 4
14 8 1
14 9 8
14 10 7
14 11 7
14 12 8
14 13 1
14 14 1
14 15 8
14 16 3
14 17 7
14 18 5
14 19 8
14 20 10
14 21 5
14 22 3
14 23 9
14 24 10
14 25 6
14 26 3
14 27 10
14 28 2
14 29 5
14 30 10
14 31 9
14 32 7
14 33 9
14 34 10
14 35 9
14 36 1
14 37 8
14 38 2
14 39 7
14 40 10
14 41 4
14 42 3
14 43 4
14 44 6
14 45 5
14 46 2
14 47 9
14 48 3
14 49 5
14 50 8
15 1 6
15 2 4
15 3 8
15 4 6
15 5 5
15 6 9
15 7 8
15 8 2
15 9 3
15 10 8
15 11 6
15 12 1
15 13 5
15 14 6
15 15 4
15 16 3
15 17 7
15 18 10
15 19 6
15 20 7
15 21 4
15 22 8
15 23 1
15 24 9
15 25 1
15 26 6
15 27 1
15 28 4
15 29 10
15 30 3
15 31 4
15 32 3
15 33 3
15 34 2
15 35 10
15 36 9
15 37 5
15 38 10
15 39 9
15 40 6
15 41 8
15 42 2
15 43 5
15 44 10
15 45 7
15 46 5
15 47 10
15 48 2
15 49 3
15 50 4
16 1 3
16 2 10
16 3 7
16 4 10
16 5 4
16 6 3
16 7 4
16 8 6
16 9 5
16 10 3
16 11 2
16 12 8
16 13 9
16 14 6
16 15 5
16 16 7
16 17 5
16 18 9
16 19 4
16 20 9
16 21 9
16 22 3
16 23 3
16 24 10
16 25 7
16 26 6
16 27 4
16 28 4
16 29 5
16 30 6
16 31 8
16 32 1
16 33 8
16 34 9
16 35 4
16 36 2
16 37 1
16 38 6
16 39 8
16 40 2
16 41 2
16 42 6
16 43 10
16 44 10
16 45 4
16 46 8
16 47 3
16 48 5
16 49 4
16 50 8
17 1 6
17 2 8
17 3 6
17 4 5
17 5 4
17 6 2
17 7 10
17 8 6
17 9 1
17 10 1
17 11 5
17 12 1
17 13 3
17 14 5
17 15 4
17 16 2
17 17 1
17 18 10
17 19 2
17 20 9
17 21 1
17 22 4
17 23 8
17 24 6
17 25 2
17 26 9
17 27 5
17 28 8
17 29 3
17 30 2
17 31 10
17 32 1
17 33 10
17 34 3
17 35 8
17 36 1
17 37 10
17 38 9
17 39 7
17 40 2
17 41 5
17 42 5
17 43 9
17 44 9
17 45 2
17 46 6
17 47 1
17 48 3
17 49 2
17 50 3
18 1 6
18 2 1
18 3 8
18 4 1
18 5 6
18 6 5
18 7 5
18 8 10
18 9 9
18 10 10
18 11 9
18 12 2
18 13 9
18 14 3
18 15 2
18 16 9
18 17 7
18 18 10
18 19 5
18 20 8
18 21 2
18 22 2
18 23 1
18 24 8
18 25 3
18 26 6
18 27 7
18 28 9
18 29 6
18 30 2
18 31 6
18 32 1
18 33 10
18 34 8
18 35 6
18 36 8
18 37 4
18 38 4
18 39 3
18 40 1
18 41 2
18 42 6
18 43 2
18 44 1
18 45 6
18 46 2
18 47 1
18 48 7
18 49 8
18 50 3
19 1 2
19 2 4
19 3 5
19 4 2
19 5 2
19 6 2
19 7 2
19 8 2
19 9 5
19 10 7
19 11 3
19 12 7
19 13 3
19 14 6
19 15 4
19 16 8
19 17 5
19 18 9
19 19 5
19 20 4
19 21 7
19 22 4
19 23 9
19 24 7
19 25 9
19 26 10
19 27 7
19 28 5
19 29 2
19 30 2
19 31 5
19 32 6
19 33 4
19 34 10
19 35 7
19 36 4
19 37 7
19 38 1
19 39 8
19 40 5
19 41 10
19 42 1
19 43 5
19 44 3
19 45 10
19 46 9
19 47 9
19 48 3
19 49 6
19 50 2
20 1 5
20 2 3
20 3 1
20 4 6
20 5 8
20 6 2
20 7 3
20 8 3
20 9 4
20 10 8
20 11 4
20 12 2
20 13 1
20 14 9
20 15 8
20 16 7
20 17 8
20 18 2
20 19 6
20 20 8
20 21 4
20 22 7
20 23 1
20 24 7
20 25 4
20 26 3
20 27 4
20 28 10
20 29 7
20 30 5
20 31 1
20 32 3
20 33 9
20 34 6
20 35 2
20 36 10
20 37 8
20 38 4
20 39 3
20 40 4
20 41 3
20 42 4
20 43 8
20 44 5
20 45 9
20 46 1
20 47 7
20 48 8
20 49 5
20 50 3
21 1 8
21 2 6
21 3 4
21 4 8
21 5 1
21 6 7
21 7 9
21 8 10
21 9 1
21 10 5
21 11 10
21 12 2
21 13 3
21 14 5
21 15 7
21 16 4
21 17 1
21 18 4
21 19 1
21 20 4
21 21 5
21 22 1
21 23 4
21 24 6
21 25 8
21 26 8
21 27 7
21 28 3
21 29 4
21 30 4
21 31 8
21 32 2
21 33 5
21 34 5
21 35 4
21 36 6
21 37 5
21 38 6
21 39 1
21 40 2
21 41 5
21 42 9
21 43 10
21 44 3
21 45 6
21 46 9
21 47 4
21 48 9
21 49 2
21 50 5
22 1 1
22 2 8
22 3 9
22 4 9
22 5 9
22 6 10
22 7 9
22 8 3
22 9 1
22 10 8
22 11 4
22 12 6
22 13 8
22 14 2
22 15 5
22 16 1
22 17 10
22 18 9
22 19 6
22 20 8
22 21 8
22 22 5
22 23 7
22 24 9
22 25 5
22 26 7
22 27 1
22 28 1
22 29 8
22 30 9
22 31 6
22 32 2
22 33 8
22 34 4
22 35 3
22 36 2
22 37 8
22 38 5
22 39 3
22 40 8
22 41 6
22 42 8
22 43 4
22 44 10
22 45 9
22 46 7
22 47 3
22 48 4
22 49 6
22 50 5
23 1 7
23 2 1
23 3 9
23 4 6
23 5 10
23 6 9
23 7 1
23 8 9
23 9 7
23 10 7
23 11 5
23 12 1
23 13 3
23 14 8
23 15 1
23 16 5
23 17 6
23 18 10
23 19 9
23 20 6
23 21 10
23 22 4
23 23 3
23 24 1
23 25 5
23 26 6
23 27 3
23 28 8
23 29 10
23 30 1
23 31 9
23 32 8
23 33 5
23 34 2
23 35 10
23 36 10
23 37 6
23 38 7
23 39 1
23 40 5
23 41 3
23 42 1
23 43 3
23 44 1
23 45 10
23 46 9
23 47 10
23 48 6
23 49 10
23 50 8
24 1 7
24 2 7
24 3 9
24 4 9
24 5 8
24 6 9
24 7 3
24 8 6
24 9 8
24 10 7
24 11 10
24 12 9
24 13 9
24 14 5
24 15 2
24 16 1
24 17 6
24 18 8
24 19 3
24 20 9
24 21 9
24 22 4
24 23 10
24 24 9
24 25 2
24 26 3
24 27 5
24 28 6
24 29 8
24 30 7
24 31 9
24 32 9
24 33 4
24 34 6
24 35 3
24 36 8
24 37 8
24 38 2
24 39 9
24 40 5
24 41 4
24 42 8
24 43 1
24 44 4
24 45 7
24 46 7
24 47 7
24 48 7
24 49 9
24 50 2
25 1 6
25 2 3
25 3 10
25 4 4
25 5 6
25 6 6
25 7 10
25 8 9
25 9 9
25 10 3
25 11 9
25 12 5
25 13 5
25 14 9
25 15 4
25 16 7
25 17 10
25 18 3
25 19 7
25 20 8
25 21 4
25 22 6
25 23 4
25 24 5
25 25 4
25 26 4
25 27 9
25 28 4
25 29 6
25 30 10
25 31 1
25 32 8
25 33 3
25 34 3
25 35 5
25 36 4
25 37 2
25 38 7
25 39 7
25 40 6
25 41 1
25 42 10
25 43 2
25 44 7
25 45 7
25 46 4
25 47 1
25 48 2
25 49 8
25 50 2
26 1 5
26 2 1
26 3 3
26 4 5
26 5 8
26 6 9
26 7 1
26 8 3
26 9 2
26 10 1
26 11 2
26 12 8
26 13 10
26 14 6
26 15 1
26 16 3
26 17 8
26 18 9
26 19 2
26 20 2
26 21 6
26 22 2
26 23 6
26 24 2
26 25 5
26 26 7
26 27 5
26 28 7
26 29 1
26 30 3
26 31 4
26 32 2
26 33 8
26 34 3
26 35 1
26 36 2
26 37 9
26 38 4
26 39 7
26 40 9
26 41 10
26 42 7
26 43 5
26 44 10
26 45 6
26 46 6
26 47 5
26 48 6
26 49 7
26 50 1
27 1 3
27 2 1
27 3 9
27 4 6
27 5 9
27 6 1
27 7 4
27 8 6
27 9 4
27 10 4
27 11 4
27 12 4
27 13 8
27 14 7
27 15 8
27 16 6
27 17 2
27 18 3
27 19 7
27 20 8
27 21 5
27 22 5
27 23 1
27 24 8
27 25 1
27 26 4
27 27 3
27 28 10
27 29 8
27 30 5
27 31 2
27 32 9
27 33 5
27 34 3
27 35 6
27 36 7
27 37 10
27 38 5
27 39 4
27 40 6
27 41 2
27 42 7
27 43 10
27 44 5
27 45 9
27 46 5
27 47 9
27 48 1
27 49 5
27 50 1
28 1 9
28 2 4
28 3 4
28 4 10
28 5 8
28 6 9
28 7 6
28 8 3
28 9 5
28 10 10
28 11 7
28 12 9
28 13 3
28 14 3
28 15 7
28 16 2
28 17 1
28 18 5
28 19 6
28 20 5
28 21 10
28 22 2
28 23 4
28 24 8
28 25 4
28 26 6
28 27 9
28 28 5
28 29 3
28 30 7
28 31 4
28 32 5
28 33 1
28 34 7
28 35 9
28 36 10
28 37 3
28 38 8
28 39 5
28 40 9
28 41 7
28 42 10
28 43 8
28 44 10
28 45 5
28 46 2
28 47 10
28 48 2
28 49 4
28 50 9
29 1 3
29 2 5
29 3 6
29 4 5
29 5 7
29 6 10
29 7 10
29 8 6
29 9 6
29 10 4
29 11 6
29 12 9
29 13 2
29 14 2
29 15 1
29 16 7
29 17 3
29 18 7
29 19 7
29 20 6
29 21 4
29 22 10
29 23 3
29 24 6
29 25 4
29 26 4
29 27 3
29 28 9
29 29 10
29 30 4
29 31 7
29 32 2
29 33 3
29 34 9
29 35 7
29 36 5
29 37 8
29 38 8
29 39 3
29 40 4
29 41 3
29 42 3
29 43 9
29 44 1
29 45 5
29 46 7
29 47 10
29 48 5
29 49 5
29 50 2
30 1 8
30 2 2
30 3 10
30 4 7
30 5 7
30 6 1
30 7 7
30 8 8
30 9 5
30 10 8
30 11 2
30 12 8
30 13 4
30 14 2
30 15 1
30 16 8
30 17 3
30 18 5
30 19 10
30 20 6
30 21 3
30 22 3
30 23 7
30 24 5
30 25 2
30 26 3
30 27 10
30 28 9
30 29 2
30 30 6
30 31 8
30 32 9
30 33 9
30 34 2
30 35 8
30 36 10
30 37 9
30 38 10
30 39 3
30 40 9
30 41 10
30 42 8
30 43 8
30 44 5
30 45 7
30 46 4
30 47 10
30 48 4
30 49 8
30 50 10
31 1 2
31 2 8
31 3 1
31 4 7
31 5 2
31 6 5
31 7 7
31 8 4
31 9 6
31 10 3
31 11 4
31 12 4
31 13 4
31 14 4
31 15 2
31 16 5
31 17 4
31 18 3
31 19 7
31 20 10
31 21 5
31 22 4
31 23 8
31 24 6
31 25 9
31 26 7
31 27 1
31 28 3
31 29 1
31 30 6
31 31 10
31 32 8
31 33 1
31 34 6
31 35 9
31 36 3
31 37 6
31 38 10
31 39 10
31 40 5
31 41 5
31 42 4
31 43 4
31 44 10
31 45 8
31 46 2
31 47 5
31 48 10
31 49 8
31 50 8
32 1 3
32 2 1
32 3 4
32 4 7
32 5 5
32 6 2
32 7 1
32 8 2
32 9 4
32 10 9
32 11 1
32 12 4
32 13 9
32 14 5
32 15 9
32 16 3
32 17 10
32 18 7
32 19 4
32 20 5
32 21 5
32 22 3
32 23 9
32 24 7
32 25 9
32 26 8
32 27 6
32 28 3
32 29 6
32 30 1
32 31 8
32 32 6
32 33 7
32 34 7
32 35 7
32 36 6
32 37 5
32 38 3
32 39 7
32 40 1
32 41 5
32 42 1
32 43 10
32 44 10
32 45 7
32 46 3
32 47 9
32 48 2
32 49 8
32 50 5
33 1 2
33 2 3
33 3 2
33 4 6
33 5 1
33 6 2
33 7 3
33 8 3
33 9 6
33 10 8
33 11 1
33 12 4
33 13 6
33 14 6
33 15 3
33 16 3
33 17 9
33 18 5
33 19 3
33 20 9
33 21 4
33 22 4
33 23 1
33 24 1
33 25 10
33 26 7
33 27 10
33 28 2
33 29 10
33 30 6
33 31 2
33 32 3
33 33 5
33 34 4
33 35 7
33 36 2
33 37 3
33 38 7
33 39 2
33 40 4
33 41 1
33 42 3
33 43 1
33 44 4
33 45 3
33 46 10
33 47 3
33 48 4
33 49 6
33 50 8
34 1 9
34 2 1
34 3 9
34 4 7
34 5 6
34 6 10
34 7 4
34 8 3
34 9 4
34 10 10
34 11 7
34 12 4
34 13 8
34 14 10
34 15 10
34 16 4
34 17 3
34 18 3
34 19 2
34 20 4
34 21 6
34 22 5
34 23 10
34 24 2
34 25 4
34 26 4
34 27 6
34 28 6
34 29 8
34 30 2
34 31 2
34 32 5
34 33 10
34 34 2
34 35 7
34 36 9
34 37 8
34 38 7
34 39 10
34 40 5
34 41 4
34 42 1
34 43 9
34 44 5
34 45 3
34 46 6
34 47 4
34 48 7
34 49 6
34 50 1
35 1 9
35 2 6
35 3 3
35 4 1
35 5 7
35 6 2
35 7 9
35 8 9
35 9 10
35 10 7
35 11 6
35 12 2
35 13 8
35 14 2
35 15 2
35 16 4
35 17 2
35 18 1
35 19 2
35 20 2
35 21 9
35 22 9
35 23 10
35 24 1
35 25 7
35 26 2
35 27 3
35 28 5
35 29 8
35 30 10
35 31 8
35 32 8
35 33 3
35 34 6
35 35 4
35 36 1
35 37 3
35 38 5
35 39 10
35 40 4
35 41 3
35 42 9
35 43 5
35 44 9
35 45 8
35 46 7
35 47 2
35 48 4
35 49 7
35 50 10
36 1 4
36 2 10
36 3 2
36 4 7
36 5 9
36 6 8
36 7 10
36 8 10
36 9 10
36 10 2
36 11 8
36 12 10
36 13 6
36 14 4
36 15 3
36 16 2
36 17 4
36 18 7
36 19 8
36 20 3
36 21 8
36 22 1
36 23 10
36 24 10
36 25 7
36 26 2
36 27 7
36 28 4
36 29 8
36 30 6
36 31 10
36 32 5
36 33 1
36 34 7
36 35 3
36 36 2
36 37 4
36 38 2
36 39 1
36 40 2
36 41 10
36 42 2
36 43 7
36 44 5
36 45 9
36 46 3
36 47 10
36 48 4
36 49 5
36 50 7
37 1 8
37 2 3
37 3 5
37 4 8
37 5 6
37 6 5
37 7 6
37 8 3
37 9 4
37 10 2
37 11 10
37 12 7
37 13 4
37 14 1
37 15 5
37 16 6
37 17 10
37 18 4
37 19 4
37 20 9
37 21 3
37 22 2
37 23 5
37 24 9
37 25 3
37 26 9
37 27 2
37 28 5
37 29 9
37 30 2
37 31 4
37 32 1
37 33 8
37 34 5
37 35 7
37 36 4
37 37 10
37 38 4
37 39 6
37 40 2
37 41 2
37 42 8
37 43 1
37 44 6
37 45 3
37 46 3
37 47 5
37 48 2
37 49 4
37 50 5
38 1 8
38 2 7
38 3 2
38 4 8
38 5 10
38 6 8
38 7 5
38 8 2
38 9 4
38 10 7
38 11 3
38 12 7
38 13 3
38 14 3
38 15 5
38 16 3
38 17 7
38 18 6
38 19 1
38 20 7
38 21 1
38 22 4
38 23 10
38 24 1
38 25 6
38 26 8
38 27 1
38 28 8
38 29 3
38 30 6
38 31 1
38 32 5
38 33 2
38 34 3
38 35 7
38 36 7
38 37 8
38 38 8
38 39 7
38 40 4
38 41 1
38 42 10
38 43 4
38 44 7
38 45 6
38 46 3
38 47 8
38 48 6
38 49 5
38 50 8
39 1 1
39 2 3
39 3 8
39 4 4
39 5 2
39 6 7
39 7 5
39 8 5
39 9 8
39 10 1
39 11 1
39 12 8
39 13 6
39 14 5
39 15 1
39 16 10
39 17 1
39 18 9
39 19 7
39 20 7
39 21 4
39 22 2
39 23 3
39 24 1
39 25 1
39 26 4
39 27 1
39 28 5
39 29 6
39 30 5
39 31 10
39 32 7
39 33 9
39 34 7
39 35 9
39 36 5
39 37 7
39 38 2
39 39 1
39 40 3
39 41 1
39 42 8
39 43 7
39 44 4
39 45 6
39 46 6
39 47 10
39 48 3
39 49 9
39 50 8
40 1 2
40 2 3
40 3 7
40 4 1
40 5 7
40 6 4
40 7 3
40 8 7
40 9 8
40 10 9
40 11 9
40 12 2
40 13 8
40 14 6
40 15 9
40 16 6
40 17 8
40 18 3
40 19 5
40 20 3
40 21 8
40 22 8
40 23 4
40 24 5
40 25 5
40 26 1
40 27 10
40 28 4
40 29 9
40 30 8
40 31 6
40 32 1
40 33 3
40 34 3
40 35 5
40 36 1
40 37 5
40 38 1
40 39 7
40 40 9
40 41 2
40 42 7
40 43 5
40 44 7
40 45 8
40 46 3
40 47 3
40 48 4
40 49 3
40 50 1
41 1 10
41 2 5
41 3 6
41 4 2
41 5 3
41 6 6
41 7 4
41 8 8
41 9 7
41 10 1
41 11 1
41 12 5
41 13 2
41 14 8
41 15 6
41 16 8
41 17 7
41 18 8
41 19 4
41 20 3
41 21 10
41 22 2
41 23 3
41 24 1
41 25 5
41 26 6
41 27 4
41 28 3
41 29 2
41 30 9
41 31 2
41 32 1
41 33 5
41 34 5
41 35 10
41 36 5
41 37 7
41 38 4
41 39 4
41 40 8
41 41 4
41 42 8
41 43 4
41 44 9
41 45 2
41 46 9
41 47 3
41 48 7
41 49 7
41 50 5
42 1 3
42 2 9
42 3 1
42 4 4
42 5 8
42 6 5
42 7 3
42 8 3
42 9 4
42 10 5
42 11 1
42 12 9
42 13 7
42 14 8
42 15 7
42 16 3
42 17 5
42 18 10
42 19 4
42 20 10
42 21 8
42 22 7
42 23 2
42 24 9
42 25 8
42 26 9
42 27 2
42 28 7
42 29 4
42 30 9
42 31 10
42 32 2
42 33 2
42 34 8
42 35 1
42 36 10
42 37 10
42 38 9
42 39 10
42 40 6
42 41 4
42 42 7
42 43 5
42 44 10
42 45 4
42 46 7
42 47 5
42 48 7
42 49 10
42 50 4
43 1 3
43 2 5
43 3 7
43 4 8
43 5 8
43 6 4
43 7 1
43 8 8
43 9 3
43 10 3
43 11 5
43 12 10
43 13 4
43 14 9
43 15 7
43 16 8
43 17 4
43 18 2
43 19 1
43 20 10
43 21 1
43 22 7
43 23 2
43 24 10
43 25 3
43 26 9
43 27 9
43 28 2
43 29 6
43 30 9
43 31 4
43 32 10
43 33 1
43 34 6
43 35 5
43 36 8
43 37 4
43 38 4
43 39 6
43 40 10
43 41 7
43 42 9
43 43 3
43 44 2
43 45 9
43 46 9
43 47 5
43 48 5
43 49 5
43 50 4
44 1 7
44 2 3
44 3 9
44 4 6
44 5 9
44 6 8
44 7 3
44 8 2
44 9 5
44 10 4
44 11 8
44 12 7
44 13 9
44 14 10
44 15 1
44 16 2
44 17 2
44 18 7
44 19 5
44 20 5
44 21 7
44 22 5
44 23 3
44 24 5
44 25 2
44 26 2
44 27 10
44 28 6
44 29 10
44 30 3
44 31 10
44 32 10
44 33 4
44 34 9
44 35 7
44 36 1
44 37 9
44 38 4
44 39 1
44 40 3
44 41 4
44 42 5
44 43 1
44 44 4
44 45 5
44 46 1
44 47 4
44 48 8
44 49 5
44 50 3
45 1 3
45 2 7
45 3 5
45 4 3
45 5 8
45 6 7
45 7 1
45 8 1
45 9 2
45 10 1
45 11 5
45 12 6
45 13 4
45 14 3
45 15 10
45 16 4
45 17 7
45 18 8
45 19 9
45 20 9
45 21 8
45 22 8
45 23 7
45 24 6
45 25 4
45 26 7
45 27 9
45 28 9
45 29 8
45 30 7
45 31 7
45 32 3
45 33 6
45 34 7
45 35 5
45 36 4
45 37 1
45 38 8
45 39 7
45 40 3
45 41 1
45 42 10
45 43 4
45 44 6
45 45 3
45 46 2
45 47 8
45 48 6
45 49 4
45 50 10
46 1 9
46 2 7
46 3 10
46 4 10
46 5 5
46 6 4
46 7 9
46 8 7
46 9 3
46 10 3
46 11 10
46 12 8
46 13 8
46 14 4
46 15 3
46 16 8
46 17 5
46 18 8
46 19 7
46 20 2
46 21 8
46 22 9
46 23 9
46 24 1
46 25 2
46 26 9
46 27 3
46 28 7
46 29 9
46 30 6
46 31 8
46 32 2
46 33 8
46 34 5
46 35 10
46 36 8
46 37 6
46 38 9
46 39 3
46 40 7
46 41 1
46 42 2
46 43 4
46 44 9
46 45 5
46 46 7
46 47 5
46 48 5
46 49 10
46 50 4
47 1 10
47 2 9
47 3 8
47 4 8
47 5 1
47 6 3
47 7 9
47 8 1
47 9 2
47 10 10
47 11 9
47 12 3
47 13 8
47 14 4
47 15 8
47 16 9
47 17 9
47 18 4
47 19 4
47 20 10
47 21 3
47 22 3
47 23 7
47 24 8
47 25 10
47 26 4
47 27 8
47 28 6
47 29 8
47 30 1
47 31 9
