500 10
23 4 5
23 5 3
23 6 5
23 7 5
23 8 9
23 9 5
23 10 6
24 1 6
24 2 1
24 3 10
24 4 8
24 5 6
24 6 1
24 7 3
24 8 5
24 9 4
24 10 10
25 1 7
25 2 7
25 3 4
25 4 7
25 5 10
25 6 10
25 7 10
25 8 3
25 9 4
25 10 6
26 1 4
26 2 6
26 3 5
26 4 5
26 5 9
26 6 4
26 7 3
26 8 9
26 9 1
26 10 3
27 1 9
27 2 9
27 3 9
27 4 4
27 5 8
27 6 9
27 7 1
27 8 6
27 9 1
27 10 3
28 1 7
28 2 5
28 3 5
28 4 6
28 5 3
28 6 9
28 7 6
28 8 3
28 9 7
28 10 7
29 1 4
29 2 6
29 3 3
29 4 6
29 5 6
29 6 7
29 7 9
29 8 5
29 9 7
29 10 6
30 1 5
30 2 5
30 3 7
30 4 1
30 5 10
30 6 4
30 7 1
30 8 3
30 9 9
30 10 3
31 1 5
31 2 6
31 3 1
31 4 9
31 5 8
31 6 5
31 7 1
31 8 1
31 9 6
31 10 9
32 1 2
32 2 1
32 3 3
32 4 8
32 5 3
32 6 3
32 7 8
32 8 6
32 9 6
32 10 7
33 1 4
33 2 6
33 3 2
33 4 5
33 5 8
33 6 8
33 7 10
33 8 4
33 9 6
33 10 4
34 1 6
34 2 9
34 3 5
34 4 4
34 5 7
34 6 9
34 7 2
34 8 8
34 9 9
34 10 3
35 1 2
35 2 4
35 3 7
35 4 6
35 5 1
35 6 5
35 7 3
35 8 3
35 9 3
35 10 9
36 1 8
36 2 8
36 3 1
36 4 3
36 5 9
36 6 2
36 7 5
36 8 10
36 9 3
36 10 4
37 1 7
37 2 4
37 3 4
37 4 7
37 5 10
37 6 10
37 7 6
37 8 3
37 9 5
37 10 2
38 1 9
38 2 8
38 3 9
38 4 6
38 5 4
38 6 1
38 7 5
38 8 3
38 9 5
38 10 8
39 1 8
39 2 1
39 3 7
39 4 4
39 5 1
39 6 6
39 7 10
39 8 6
39 9 1
39 10 7
40 1 6
40 2 4
40 3 3
40 4 6
40 5 3
40 6 5
40 7 5
40 8 7
40 9 4
40 10 4
41 1 5
41 2 7
41 3 2
41 4 3
41 5 5
41 6 5
41 7 8
41 8 8
41 9 3
41 10 8
42 1 6
42 2 10
42 3 6
42 4 9
42 5 3
42 6 2
42 7 5
42 8 10
42 9 6
42 10 6
43 1 2
43 2 9
43 3 6
43 4 4
43 5 6
43 6 3
43 7 1
43 8 2
43 9 4
43 10 1
44 1 3
44 2 5
44 3 3
44 4 2
44 5 6
44 6 1
44 7 10
44 8 5
44 9 5
44 10 10
45 1 1
45 2 4
45 3 2
45 4 7
45 5 4
45 6 2
45 7 4
45 8 7
45 9 6
45 10 6
46 1 5
46 2 1
46 3 5
46 4 6
46 5 5
46 6 3
46 7 7
46 8 5
46 9 1
46 10 8
47 1 3
47 2 4
47 3 4
47 4 6
47 5 5
47 6 5
47 7 6
47 8 6
47 9 8
47 10 1
48 1 4
48 2 8
48 3 3
48 4 8
48 5 4
48 6 7
48 7 5
48 8 4
48 9 6
48 10 6
49 1 9
49 2 5
49 3 2
49 4 5
49 5 6
49 6 10
49 7 2
49 8 9
49 9 2
49 10 8
50 1 7
50 2 9
50 3 7
50 4 5
50 5 3
50 6 2
50 7 7
50 8 8
50 9 8
50 10 8
51 1 2
51 2 2
51 3 2
51 4 2
51 5 2
51 6 2
51 7 4
51 8 8
51 9 8
51 10 1
52 1 8
52 2 7
52 3 8
52 4 8
52 5 9
52 6 7
52 7 10
52 8 3
52 9 6
52 10 10
53 1 4
53 2 2
53 3 3
53 4 7
53 5 2
53 6 10
53 7 7
53 8 8
53 9 9
53 10 4
54 1 6
54 2 4
54 3 10
54 4 1
54 5 5
54 6 5
54 7 2
54 8 10
54 9 5
54 10 4
55 1 8
55 2 1
55 3 2
55 4 10
55 5 4
55 6 10
55 7 1
55 8 7
55 9 3
55 10 5
56 1 4
56 2 7
56 3 10
56 4 10
56 5 7
56 6 7
56 7 7
56 8 1
56 9 8
56 10 6
57 1 6
57 2 3
57 3 4
57 4 9
57 5 5
57 6 8
57 7 3
57 8 1
57 9 9
57 10 6
58 1 5
58 2 5
58 3 6
58 4 10
58 5 6
58 6 9
58 7 4
58 8 6
58 9 3
58 10 6
59 1 7
59 2 9
59 3 9
59 4 10
59 5 5
59 6 9
59 7 3
59 8 5
59 9 5
59 10 2
60 1 5
60 2 9
60 3 4
60 4 5
60 5 2
60 6 8
60 7 5
60 8 7
60 9 9
60 10 10
61 1 2
61 2 4
61 3 7
61 4 2
61 5 1
61 6 5
61 7 2
61 8 7
61 9 3
61 10 9
62 1 5
62 2 7
62 3 4
62 4 2
62 5 3
62 6 8
62 7 4
62 8 10
62 9 2
62 10 9
63 1 9
63 2 2
63 3 8
63 4 7
63 5 10
63 6 9
63 7 6
63 8 1
63 9 5
63 10 9
64 1 5
64 2 3
64 3 7
64 4 1
64 5 9
64 6 8
64 7 1
64 8 7
64 9 10
64 10 6
65 1 8
65 2 9
65 3 10
65 4 3
65 5 1
65 6 2
65 7 9
65 8 8
65 9 3
65 10 2
66 1 7
66 2 6
66 3 8
66 4 6
66 5 3
66 6 7
66 7 2
66 8 3
66 9 10
66 10 3
67 1 8
67 2 8
67 3 4
67 4 10
67 5 3
67 6 6
67 7 10
67 8 8
67 9 3
67 10 3
68 1 6
68 2 4
68 3 10
68 4 10
68 5 4
68 6 6
68 7 8
68 8 3
68 9 5
68 10 2
69 1 3
69 2 8
69 3 8
69 4 5
69 5 7
69 6 10
69 7 2
69 8 4
69 9 9
69 10 5
70 1 3
70 2 8
70 3 5
70 4 4
70 5 2
70 6 7
70 7 3
70 8 8
70 9 4
70 10 4
71 1 8
71 2 7
71 3 2
71 4 5
71 5 10
71 6 1
71 7 2
71 8 6
71 9 8
71 10 6
72 1 7
72 2 5
72 3 2
72 4 3
72 5 4
72 6 4
72 7 1
72 8 4
72 9 3
72 10 8
73 1 8
73 2 4
73 3 5
73 4 7
73 5 9
73 6 2
73 7 10
73 8 8
73 9 5
73 10 3
74 1 4
74 2 8
74 3 7
74 4 3
74 5 10
74 6 8
74 7 8
74 8 8
74 9 8
74 10 6
75 1 2
75 2 7
75 3 4
75 4 2
75 5 9
75 6 8
75 7 9
75 8 2
75 9 4
75 10 8
76 1 7
76 2 8
76 3 8
76 4 8
76 5 8
76 6 7
76 7 1
76 8 6
76 9 10
76 10 2
77 1 2
77 2 1
77 3 6
77 4 1
77 5 9
77 6 8
77 7 2
77 8 7
77 9 3
77 10 9
78 1 1
78 2 9
78 3 6
78 4 2
78 5 3
78 6 2
78 7 6
78 8 6
78 9 5
78 10 8
79 1 3
79 2 9
79 3 4
79 4 5
79 5 8
79 6 4
79 7 8
79 8 6
79 9 8
79 10 4
80 1 4
80 2 8
80 3 2
80 4 5
80 5 6
80 6 4
80 7 9
80 8 5
80 9 5
80 10 10
81 1 1
81 2 9
81 3 4
81 4 10
81 5 4
81 6 10
81 7 5
81 8 5
81 9 2
81 10 7
82 1 10
82 2 6
82 3 2
82 4 10
82 5 3
82 6 7
82 7 3
82 8 2
82 9 3
82 10 7
83 1 8
83 2 3
83 3 6
83 4 3
83 5 4
83 6 9
83 7 10
83 8 8
83 9 2
83 10 5
84 1 7
84 2 1
84 3 4
84 4 8
84 5 2
84 6 9
84 7 10
84 8 1
84 9 9
84 10 7
85 1 6
85 2 1
85 3 4
85 4 10
85 5 9
85 6 9
85 7 1
85 8 8
85 9 4
85 10 8
86 1 9
86 2 2
86 3 6
86 4 10
86 5 1
86 6 3
86 7 4
86 8 5
86 9 4
86 10 5
87 1 2
87 2 8
87 3 10
87 4 1
87 5 1
87 6 5
87 7 2
87 8 9
87 9 8
87 10 9
88 1 3
88 2 1
88 3 4
88 4 6
88 5 3
88 6 5
88 7 3
88 8 2
88 9 4
88 10 5
89 1 1
89 2 7
89 3 10
89 4 8
89 5 9
89 6 1
89 7 5
89 8 8
89 9 9
89 10 2
90 1 7
90 2 1
90 3 4
90 4 10
90 5 10
90 6 7
90 7 7
90 8 6
90 9 6
90 10 7
91 1 1
91 2 5
91 3 9
91 4 2
91 5 9
91 6 3
91 7 9
91 8 7
91 9 9
91 10 7
92 1 8
92 2 7
92 3 9
92 4 3
92 5 8
92 6 6
92 7 2
92 8 10
92 9 3
92 10 1
93 1 4
93 2 8
93 3 6
93 4 8
93 5 10
93 6 7
93 7 5
93 8 6
93 9 6
93 10 7
94 1 1
94 2 3
94 3 4
94 4 1
94 5 6
94 6 9
94 7 1
94 8 1
94 9 9
94 10 6
95 1 9
95 2 5
95 3 8
95 4 5
95 5 10
95 6 10
95 7 2
95 8 4
95 9 2
95 10 7
96 1 6
96 2 3
96 3 8
96 4 6
96 5 7
96 6 6
96 7 1
96 8 7
96 9 3
96 10 8
97 1 10
97 2 7
97 3 3
97 4 9
97 5 8
97 6 2
97 7 10
97 8 10
97 9 1
97 10 4
98 1 1
98 2 10
98 3 7
98 4 2
98 5 9
98 6 6
98 7 8
98 8 7
98 9 10
98 10 7
99 1 8
99 2 4
99 3 10
99 4 10
99 5 10
99 6 8
99 7 3
99 8 7
99 9 1
99 10 10
100 1 2
100 2 3
100 3 10
100 4 8
100 5 9
100 6 10
100 7 3
100 8 8
100 9 7
100 10 1
101 1 1
101 2 10
101 3 5
101 4 6
101 5 10
101 6 6
101 7 9
101 8 2
101 9 8
101 10 9
102 1 6
102 2 10
102 3 9
102 4 4
102 5 9
102 6 5
102 7 7
102 8 4
102 9 4
102 10 3
103 1 7
103 2 10
103 3 3
103 4 4
103 5 8
103 6 10
103 7 7
103 8 1
103 9 4
103 10 9
104 1 5
104 2 2
104 3 2
104 4 5
104 5 7
104 6 6
104 7 6
104 8 2
104 9 7
104 10 1
105 1 9
105 2 4
105 3 8
105 4 3
105 5 2
105 6 8
105 7 5
105 8 5
105 9 6
105 10 3
106 1 4
106 2 6
106 3 8
106 4 3
106 5 2
106 6 2
106 7 3
106 8 10
106 9 5
106 10 5
107 1 10
107 2 8
107 3 4
107 4 7
107 5 5
107 6 10
107 7 3
107 8 9
107 9 2
107 10 8
108 1 1
108 2 2
108 3 3
108 4 2
108 5 2
108 6 7
108 7 2
108 8 6
108 9 2
108 10 6
109 1 1
109 2 1
109 3 1
109 4 6
109 5 10
109 6 3
109 7 7
109 8 7
109 9 8
109 10 2
110 1 1
110 2 2
110 3 8
110 4 5
110 5 8
110 6 4
110 7 5
110 8 2
110 9 3
110 10 10
111 1 1
111 2 5
111 3 3
111 4 10
111 5 2
111 6 7
111 7 4
111 8 9
111 9 3
111 10 8
112 1 6
112 2 1
112 3 7
112 4 4
112 5 3
112 6 8
112 7 6
112 8 1
112 9 2
112 10 8
113 1 4
113 2 10
113 3 6
113 4 8
113 5 3
113 6 4
113 7 3
113 8 9
113 9 1
113 10 9
114 1 9
114 2 6
114 3 10
114 4 2
114 5 7
114 6 1
114 7 7
114 8 5
114 9 8
114 10 7
115 1 10
115 2 7
115 3 9
115 4 7
115 5 5
115 6 5
115 7 1
115 8 5
115 9 2
115 10 2
116 1 3
116 2 8
116 3 2
116 4 3
116 5 6
116 6 7
116 7 3
116 8 6
116 9 4
116 10 4
117 1 1
117 2 5
117 3 2
117 4 3
117 5 10
117 6 2
117 7 1
117 8 8
117 9 2
117 10 1
118 1 1
118 2 5
118 3 10
118 4 1
118 5 6
118 6 6
118 7 10
118 8 1
118 9 9
118 10 6
119 1 10
119 2 3
119 3 4
119 4 7
119 5 7
119 6 6
119 7 1
119 8 9
119 9 1
119 10 6
120 1 5
120 2 3
120 3 2
120 4 6
120 5 9
120 6 9
120 7 8
120 8 1
120 9 3
120 10 10
121 1 4
121 2 8
121 3 7
121 4 10
121 5 6
121 6 4
121 7 3
121 8 9
121 9 1
121 10 3
122 1 2
122 2 1
122 3 9
122 4 6
122 5 9
122 6 6
122 7 10
122 8 3
122 9 10
122 10 6
123 1 5
123 2 6
123 3 2
123 4 5
123 5 10
123 6 8
123 7 4
123 8 2
123 9 1
123 10 3
124 1 7
124 2 9
124 3 6
124 4 4
124 5 5
124 6 5
124 7 7
124 8 3
124 9 6
124 10 2
125 1 1
125 2 2
125 3 9
125 4 4
125 5 3
125 6 9
125 7 8
125 8 8
125 9 2
125 10 2
126 1 9
126 2 10
126 3 5
126 4 2
126 5 5
126 6 7
126 7 2
126 8 8
126 9 6
126 10 8
127 1 3
127 2 10
127 3 7
127 4 8
127 5 5
127 6 7
127 7 9
127 8 1
127 9 5
127 10 4
128 1 7
128 2 4
128 3 7
128 4 9
128 5 10
128 6 4
128 7 2
128 8 7
128 9 7
128 10 1
129 1 7
129 2 5
129 3 9
129 4 3
129 5 2
129 6 8
129 7 4
129 8 6
129 9 10
129 10 5
130 1 5
130 2 5
130 3 5
130 4 3
130 5 5
130 6 10
130 7 6
130 8 5
130 9 10
130 10 8
131 1 9
131 2 8
131 3 6
131 4 10
131 5 3
131 6 7
131 7 1
131 8 8
131 9 4
131 10 1
132 1 3
132 2 4
132 3 10
132 4 8
132 5 1
132 6 5
132 7 1
132 8 4
132 9 7
132 10 2
133 1 7
133 2 5
133 3 5
133 4 10
133 5 2
133 6 7
133 7 8
133 8 3
133 9 10
133 10 7
134 1 4
134 2 9
134 3 5
134 4 5
134 5 7
134 6 4
134 7 6
134 8 9
134 9 10
134 10 7
135 1 4
135 2 8
135 3 6
135 4 4
135 5 5
135 6 1
135 7 10
135 8 1
135 9 5
135 10 5
136 1 2
136 2 3
136 3 6
136 4 8
136 5 6
136 6 2
136 7 9
136 8 1
136 9 10
136 10 7
137 1 6
137 2 4
137 3 4
137 4 9
137 5 2
137 6 9
137 7 6
137 8 9
137 9 2
137 10 4
138 1 3
138 2 9
138 3 4
138 4 8
138 5 9
138 6 9
138 7 4
138 8 10
138 9 3
138 10 4
139 1 9
139 2 6
139 3 3
139 4 10
139 5 9
139 6 9
139 7 8
139 8 6
139 9 7
139 10 9
140 1 3
140 2 1
140 3 6
140 4 6
140 5 6
140 6 4
140 7 10
140 8 7
140 9 8
140 10 1
141 1 10
141 2 6
141 3 10
141 4 2
141 5 5
141 6 7
141 7 3
141 8 3
141 9 6
141 10 2
142 1 4
142 2 7
142 3 5
142 4 5
142 5 6
142 6 2
142 7 3
142 8 2
142 9 6
142 10 8
143 1 1
143 2 10
143 3 7
143 4 4
143 5 5
143 6 1
143 7 3
143 8 9
143 9 6
143 10 5
144 1 7
144 2 9
144 3 10
144 4 1
144 5 5
144 6 2
144 7 7
144 8 7
144 9 3
144 10 3
145 1 6
145 2 2
145 3 2
145 4 10
145 5 7
145 6 6
145 7 10
145 8 10
145 9 2
145 10 1
146 1 10
146 2 5
146 3 8
146 4 2
146 5 10
146 6 9
146 7 10
146 8 9
146 9 3
146 10 8
147 1 3
147 2 5
147 3 10
147 4 2
147 5 9
147 6 1
147 7 9
147 8 1
147 9 5
147 10 8
148 1 2
148 2 8
148 3 4
148 4 3
148 5 1
148 6 8
148 7 2
148 8 7
148 9 7
148 10 4
149 1 3
149 2 9
149 3 7
149 4 1
149 5 5
149 6 3
149 7 7
149 8 3
149 9 10
149 10 3
150 1 7
150 2 8
150 3 6
150 4 10
150 5 6
150 6 3
150 7 6
150 8 7
150 9 2
150 10 3
151 1 6
151 2 8
151 3 4
151 4 5
151 5 1
151 6 5
151 7 7
151 8 5
151 9 2
151 10 9
152 1 9
152 2 10
152 3 8
152 4 2
152 5 6
152 6 2
152 7 1
152 8 8
152 9 1
152 10 2
153 1 2
153 2 3
153 3 3
153 4 8
153 5 8
153 6 4
153 7 9
153 8 10
153 9 5
153 10 2
154 1 4
154 2 2
154 3 5
154 4 5
154 5 6
154 6 5
154 7 5
154 8 1
154 9 7
154 10 5
155 1 10
155 2 5
155 3 2
155 4 10
155 5 8
155 6 4
155 7 3
155 8 2
155 9 8
155 10 1
156 1 10
156 2 6
156 3 1
156 4 1
156 5 3
156 6 6
156 7 3
156 8 9
156 9 7
156 10 9
157 1 7
157 2 4
157 3 7
157 4 6
157 5 1
157 6 3
157 7 2
157 8 8
157 9 6
157 10 3
158 1 4
158 2 6
158 3 3
158 4 5
158 5 2
158 6 10
158 7 8
158 8 8
158 9 10
158 10 6
159 1 5
159 2 8
159 3 7
159 4 8
159 5 6
159 6 4
159 7 5
159 8 8
159 9 2
159 10 10
160 1 4
160 2 2
160 3 8
160 4 1
160 5 1
160 6 9
160 7 5
160 8 6
160 9 5
160 10 4
161 1 7
161 2 5
161 3 1
161 4 7
161 5 2
161 6 3
161 7 6
161 8 2
161 9 9
161 10 7
162 1 3
162 2 6
162 3 3
162 4 3
162 5 2
162 6 3
162 7 10
162 8 3
162 9 1
162 10 9
163 1 3
163 2 9
163 3 8
163 4 7
163 5 1
163 6 7
163 7 10
163 8 4
163 9 6
163 10 3
164 1 9
164 2 6
164 3 1
164 4 2
164 5 3
164 6 4
164 7 10
164 8 1
164 9 3
164 10 4
165 1 4
165 2 1
165 3 6
165 4 8
165 5 9
165 6 5
165 7 9
165 8 7
165 9 6
165 10 8
166 1 8
166 2 9
166 3 8
166 4 5
166 5 8
166 6 8
166 7 6
166 8 8
166 9 10
166 10 6
167 1 2
167 2 7
167 3 7
167 4 5
167 5 3
167 6 10
167 7 10
167 8 9
167 9 7
167 10 10
168 1 1
168 2 2
168 3 7
168 4 6
168 5 8
168 6 5
168 7 4
168 8 9
168 9 6
168 10 1
169 1 8
169 2 7
169 3 3
169 4 8
169 5 6
169 6 6
169 7 10
169 8 2
169 9 8
169 10 7
170 1 8
170 2 4
170 3 10
170 4 9
170 5 8
170 6 3
170 7 8
170 8 7
170 9 8
170 10 9
171 1 10
171 2 6
171 3 3
171 4 2
171 5 1
171 6 8
171 7 1
171 8 10
171 9 9
171 10 3
172 1 9
172 2 10
172 3 1
172 4 1
172 5 8
172 6 8
172 7 6
172 8 10
172 9 10
172 10 4
173 1 2
173 2 7
173 3 8
173 4 10
173 5 9
173 6 9
173 7 8
173 8 3
173 9 4
173 10 5
174 1 6
174 2 1
174 3 9
174 4 3
174 5 1
174 6 9
174 7 2
174 8 1
174 9 5
174 10 1
175 1 7
175 2 7
175 3 2
175 4 8
175 5 8
175 6 6
175 7 6
175 8 6
175 9 9
175 10 2
176 1 4
176 2 1
176 3 4
176 4 10
176 5 1
176 6 6
176 7 4
176 8 1
176 9 2
176 10 2
177 1 3
177 2 5
177 3 6
177 4 3
177 5 5
177 6 4
177 7 1
177 8 6
177 9 1
177 10 8
178 1 9
178 2 7
178 3 4
178 4 7
178 5 8
178 6 4
178 7 4
178 8 4
178 9 9
178 10 2
179 1 4
179 2 6
179 3 8
179 4 7
179 5 6
179 6 6
179 7 10
179 8 3
179 9 10
179 10 6
180 1 6
180 2 8
180 3 6
180 4 4
180 5 10
180 6 4
180 7 2
180 8 10
180 9 1
180 10 10
181 1 6
181 2 10
181 3 9
181 4 9
181 5 7
181 6 2
181 7 7
181 8 5
181 9 8
181 10 1
182 1 1
182 2 7
182 3 7
182 4 7
182 5 8
182 6 2
182 7 1
182 8 2
182 9 1
182 10 6
183 1 10
183 2 4
183 3 5
183 4 7
183 5 9
183 6 2
183 7 6
183 8 4
183 9 9
183 10 9
184 1 3
184 2 5
184 3 4
184 4 5
184 5 4
184 6 5
184 7 1
184 8 7
184 9 6
184 10 7
185 1 8
185 2 4
185 3 10
185 4 4
185 5 4
185 6 3
185 7 10
185 8 9
185 9 9
185 10 10
186 1 4
186 2 4
186 3 3
186 4 9
186 5 3
186 6 2
186 7 9
186 8 1
186 9 10
186 10 8
187 1 7
187 2 5
187 3 5
187 4 1
187 5 10
187 6 5
187 7 9
187 8 3
187 9 3
187 10 10
188 1 6
188 2 7
188 3 5
188 4 4
188 5 4
188 6 10
188 7 5
188 8 6
188 9 4
188 10 3
189 1 7
189 2 10
189 3 10
189 4 3
189 5 9
189 6 2
189 7 9
189 8 7
189 9 7
189 10 5
190 1 2
190 2 3
190 3 8
190 4 1
190 5 1
190 6 1
190 7 2
190 8 7
190 9 8
190 10 2
191 1 4
191 2 1
191 3 5
191 4 3
191 5 9
191 6 5
191 7 5
191 8 9
191 9 3
191 10 9
192 1 6
192 2 9
192 3 4
192 4 1
192 5 8
192 6 9
192 7 9
192 8 8
192 9 10
192 10 4
193 1 4
193 2 1
193 3 4
193 4 3
193 5 9
193 6 9
193 7 2
193 8 2
193 9 7
193 10 1
194 1 2
194 2 6
194 3 7
194 4 2
194 5 1
194 6 4
194 7 9
194 8 7
194 9 8
194 10 9
195 1 4
195 2 8
195 3 3
195 4 4
195 5 5
195 6 3
195 7 8
195 8 10
195 9 1
195 10 5
196 1 10
196 2 5
196 3 1
196 4 8
196 5 7
196 6 9
196 7 8
196 8 3
196 9 8
196 10 6
197 1 9
197 2 9
197 3 7
197 4 1
197 5 3
197 6 3
197 7 4
197 8 3
197 9 9
197 10 4
198 1 9
198 2 8
198 3 4
198 4 3
198 5 3
198 6 4
198 7 1
198 8 9
198 9 3
198 10 10
199 1 5
199 2 5
199 3 3
199 4 7
199 5 8
199 6 1
199 7 7
199 8 6
199 9 10
199 10 5
200 1 10
200 2 8
200 3 3
200 4 4
200 5 2
200 6 9
200 7 9
200 8 3
200 9 4
200 10 8
201 1 4
201 2 9
201 3 3
201 4 2
201 5 3
201 6 5
201 7 7
201 8 1
201 9 1
201 10 5
202 1 7
202 2 3
202 3 2
202 4 6
202 5 8
202 6 6
202 7 4
202 8 5
202 9 4
202 10 7
203 1 5
203 2 10
203 3 9
203 4 3
203 5 5
203 6 2
203 7 5
203 8 7
203 9 4
203 10 3
204 1 6
204 2 8
204 3 5
204 4 6
204 5 9
204 6 7
204 7 4
204 8 9
204 9 8
204 10 2
205 1 10
205 2 7
205 3 10
205 4 9
205 5 9
205 6 6
205 7 9
205 8 9
205 9 3
205 10 1
206 1 10
206 2 6
206 3 6
206 4 8
206 5 9
206 6 7
206 7 10
206 8 7
206 9 4
206 10 7
207 1 8
207 2 1
207 3 8
207 4 3
207 5 1
207 6 7
207 7 3
207 8 5
207 9 5
207 10 2
208 1 8
208 2 4
208 3 5
208 4 6
208 5 2
208 6 10
208 7 4
208 8 2
208 9 9
208 10 5
209 1 8
209 2 10
209 3 3
209 4 3
209 5 2
209 6 5
209 7 10
209 8 3
209 9 1
209 10 4
210 1 7
210 2 4
210 3 6
210 4 5
210 5 7
210 6 10
210 7 5
210 8 9
210 9 1
210 10 8
211 1 7
211 2 10
211 3 1
211 4 9
211 5 2
211 6 2
211 7 1
211 8 4
211 9 7
211 10 5
212 1 6
212 2 9
212 3 5
212 4 7
212 5 3
212 6 5
212 7 2
212 8 9
212 9 9
212 10 10
213 1 3
213 2 8
213 3 6
213 4 1
213 5 3
213 6 4
213 7 5
213 8 10
213 9 5
213 10 1
214 1 5
214 2 10
214 3 6
214 4 3
214 5 4
214 6 6
214 7 4
214 8 2
214 9 1
214 10 6
215 1 3
215 2 1
215 3 7
215 4 1
215 5 3
215 6 3
215 7 2
215 8 3
215 9 1
215 10 8
216 1 9
216 2 6
216 3 1
216 4 5
216 5 3
216 6 5
216 7 10
216 8 10
216 9 9
216 10 7
217 1 6
217 2 1
217 3 5
217 4 6
217 5 5
217 6 5
217 7 9
217 8 6
217 9 4
217 10 4
218 1 8
218 2 5
218 3 8
218 4 6
218 5 2
218 6 3
218 7 5
218 8 6
218 9 6
218 10 1
219 1 10
219 2 1
219 3 4
219 4 10
219 5 6
219 6 9
219 7 4
219 8 6
219 9 2
219 10 1
220 1 7
220 2 8
220 3 10
220 4 3
220 5 2
220 6 9
220 7 9
220 8 4
220 9 7
220 10 5
221 1 1
221 2 6
221 3 2
221 4 2
221 5 1
221 6 9
221 7 9
221 8 5
221 9 2
221 10 2
222 1 9
222 2 2
222 3 10
222 4 7
222 5 9
222 6 3
222 7 10
222 8 2
222 9 10
222 10 10
223 1 8
223 2 4
223 3 8
223 4 2
223 5 10
223 6 9
223 7 2
223 8 10
223 9 7
223 10 2
224 1 2
224 2 5
224 3 2
224 4 3
224 5 8
224 6 1
224 7 2
224 8 8
224 9 3
224 10 9
225 1 5
225 2 2
225 3 8
225 4 7
225 5 5
225 6 3
225 7 6
225 8 7
225 9 8
225 10 3
226 1 9
226 2 3
226 3 3
226 4 9
226 5 6
226 6 1
226 7 4
226 8 1
226 9 6
226 10 7
227 1 10
227 2 1
227 3 7
227 4 3
227 5 8
227 6 9
227 7 6
227 8 10
227 9 5
227 10 9
228 1 6
228 2 7
228 3 10
228 4 8
228 5 3
228 6 10
228 7 4
228 8 1
228 9 5
228 10 1
229 1 8
229 2 10
229 3 5
229 4 3
229 5 3
229 6 1
229 7 6
229 8 10
229 9 1
229 10 9
230 1 6
230 2 2
230 3 5
230 4 3
230 5 8
230 6 10
230 7 4
230 8 6
230 9 6
230 10 8
231 1 5
231 2 3
231 3 3
231 4 1
231 5 2
231 6 2
231 7 6
231 8 6
231 9 4
231 10 9
232 1 8
232 2 7
232 3 6
232 4 9
232 5 8
232 6 4
232 7 5
232 8 10
232 9 2
232 10 4
233 1 8
233 2 3
233 3 7
233 4 6
233 5 9
233 6 2
233 7 3
233 8 1
233 9 7
233 10 6
234 1 8
234 2 8
