900 20
10 3 1
10 4 6
10 5 9
10 6 8
10 7 9
10 8 10
10 9 2
10 10 4
10 11 8
10 12 7
10 13 7
10 14 4
10 15 3
10 16 8
10 17 3
10 18 4
10 19 9
10 20 8
11 1 3
11 2 9
11 3 6
11 4 6
11 5 1
11 6 7
11 7 2
11 8 3
11 9 2
11 10 9
11 11 6
11 12 3
11 13 2
11 14 1
11 15 2
11 16 9
11 17 7
11 18 8
11 19 2
11 20 5
12 1 1
12 2 2
12 3 5
12 4 8
12 5 9
12 6 2
12 7 8
12 8 4
12 9 3
12 10 9
12 11 7
12 12 9
12 13 5
12 14 3
12 15 4
12 16 7
12 17 6
12 18 8
12 19 10
12 20 6
13 1 5
13 2 8
13 3 10
13 4 9
13 5 3
13 6 9
13 7 10
13 8 1
13 9 4
13 10 10
13 11 6
13 12 4
13 13 1
13 14 10
13 15 6
13 16 3
13 17 8
13 18 2
13 19 6
13 20 1
14 1 2
14 2 7
14 3 7
14 4 9
14 5 6
14 6 2
14 7 5
14 8 10
14 9 1
14 10 9
14 11 10
14 12 3
14 13 10
14 14 8
14 15 5
14 16 9
14 17 10
14 18 3
14 19 9
14 20 2
15 1 6
15 2 3
15 3 10
15 4 6
15 5 6
15 6 9
15 7 8
15 8 8
15 9 10
15 10 7
15 11 1
15 12 10
15 13 4
15 14 2
15 15 6
15 16 5
15 17 8
15 18 3
15 19 8
15 20 5
16 1 2
16 2 5
16 3 7
16 4 3
16 5 9
16 6 6
16 7 10
16 8 6
16 9 9
16 10 1
16 11 10
16 12 5
16 13 6
16 14 3
16 15 8
16 16 9
16 17 4
16 18 2
16 19 7
16 20 7
17 1 2
17 2 3
17 3 2
17 4 10
17 5 3
17 6 9
17 7 1
17 8 9
17 9 8
17 10 3
17 11 10
17 12 8
17 13 5
17 14 5
17 15 1
17 16 2
17 17 6
17 18 5
17 19 3
17 20 3
18 1 8
18 2 2
18 3 7
18 4 9
18 5 3
18 6 5
18 7 1
18 8 9
18 9 5
18 10 3
18 11 6
18 12 5
18 13 4
18 14 5
18 15 2
18 16 4
18 17 5
18 18 4
18 19 5
18 20 1
19 1 5
19 2 6
19 3 1
19 4 2
19 5 6
19 6 4
19 7 7
19 8 8
19 9 9
19 10 10
19 11 9
19 12 4
19 13 7
19 14 10
19 15 7
19 16 10
19 17 5
19 18 8
19 19 8
19 20 5
20 1 5
20 2 4
20 3 5
20 4 9
20 5 6
20 6 2
20 7 6
20 8 4
20 9 10
20 10 7
20 11 9
20 12 4
20 13 5
20 14 5
20 15 9
20 16 1
20 17 4
20 18 2
20 19 6
20 20 9
21 1 2
21 2 1
21 3 10
21 4 7
21 5 7
21 6 1
21 7 4
21 8 4
21 9 1
21 10 8
21 11 2
21 12 8
21 13 1
21 14 2
21 15 9
21 16 1
21 17 8
21 18 8
21 19 5
21 20 2
22 1 5
22 2 9
22 3 8
22 4 6
22 5 5
22 6 7
22 7 3
22 8 3
22 9 9
22 10 9
22 11 2
22 12 9
22 13 7
22 14 6
22 15 7
22 16 9
22 17 10
22 18 3
22 19 9
22 20 9
23 1 9
23 2 6
23 3 6
23 4 9
23 5 9
23 6 4
23 7 4
23 8 9
23 9 8
23 10 6
23 11 1
23 12 8
23 13 10
23 14 9
23 15 8
23 16 7
23 17 5
23 18 6
23 19 5
23 20 1
24 1 2
24 2 3
24 3 10
24 4 10
24 5 4
24 6 9
24 7 2
24 8 10
24 9 7
24 10 3
24 11 3
24 12 5
24 13 9
24 14 9
24 15 3
24 16 4
24 17 10
24 18 9
24 19 7
24 20 9
25 1 5
25 2 3
25 3 10
25 4 6
25 5 6
25 6 1
25 7 6
25 8 8
25 9 5
25 10 2
25 11 4
25 12 3
25 13 1
25 14 6
25 15 4
25 16 4
25 17 5
25 18 10
25 19 4
25 20 6
26 1 10
26 2 3
26 3 10
26 4 4
26 5 5
26 6 5
26 7 2
26 8 9
26 9 1
26 10 10
26 11 5
26 12 7
26 13 5
26 14 5
26 15 5
26 16 5
26 17 2
26 18 10
26 19 5
26 20 4
27 1 5
27 2 4
27 3 9
27 4 5
27 5 5
27 6 6
27 7 1
27 8 2
27 9 9
27 10 9
27 11 4
27 12 7
27 13 2
27 14 6
27 15 9
27 16 6
27 17 1
27 18 4
27 19 3
27 20 4
28 1 8
28 2 3
28 3 8
28 4 8
28 5 9
28 6 7
28 7 4
28 8 9
28 9 2
28 10 10
28 11 8
28 12 1
28 13 3
28 14 1
28 15 9
28 16 8
28 17 8
28 18 8
28 19 7
28 20 1
29 1 10
29 2 9
29 3 4
29 4 4
29 5 7
29 6 1
29 7 10
29 8 8
29 9 1
29 10 5
29 11 7
29 12 1
29 13 3
29 14 4
29 15 1
29 16 3
29 17 6
29 18 2
29 19 10
29 20 8
30 1 4
30 2 2
30 3 8
30 4 1
30 5 7
30 6 2
30 7 5
30 8 7
30 9 1
30 10 5
30 11 9
30 12 6
30 13 9
30 14 1
30 15 7
30 16 5
30 17 6
30 18 1
30 19 8
30 20 3
31 1 9
31 2 7
31 3 2
31 4 3
31 5 10
31 6 2
31 7 2
31 8 6
31 9 10
31 10 4
31 11 2
31 12 2
31 13 9
31 14 9
31 15 8
31 16 5
31 17 4
31 18 10
31 19 4
31 20 4
32 1 2
32 2 2
32 3 2
32 4 7
32 5 1
32 6 10
32 7 9
32 8 6
32 9 7
32 10 4
32 11 5
32 12 6
32 13 9
32 14 9
32 15 9
32 16 8
32 17 9
32 18 4
32 19 10
32 20 5
33 1 5
33 2 1
33 3 5
33 4 10
33 5 2
33 6 1
33 7 3
33 8 5
33 9 2
33 10 5
33 11 3
33 12 1
33 13 2
33 14 1
33 15 9
33 16 9
33 17 4
33 18 2
33 19 1
33 20 5
34 1 3
34 2 6
34 3 2
34 4 5
34 5 8
34 6 5
34 7 8
34 8 4
34 9 3
34 10 4
34 11 7
34 12 3
34 13 5
34 14 10
34 15 8
34 16 2
34 17 9
34 18 3
34 19 3
34 20 5
35 1 4
35 2 9
35 3 2
35 4 2
35 5 5
35 6 7
35 7 7
35 8 10
35 9 8
35 10 9
35 11 3
35 12 10
35 13 4
35 14 5
35 15 6
35 16 2
35 17 8
35 18 1
35 19 4
35 20 5
36 1 10
36 2 7
36 3 8
36 4 2
36 5 6
36 6 10
36 7 5
36 8 2
36 9 9
36 10 10
36 11 3
36 12 3
36 13 1
36 14 5
36 15 10
36 16 9
36 17 6
36 18 4
36 19 4
36 20 2
37 1 8
37 2 6
37 3 2
37 4 8
37 5 3
37 6 9
37 7 4
37 8 6
37 9 3
37 10 7
37 11 4
37 12 8
37 13 10
37 14 6
37 15 6
37 16 4
37 17 5
37 18 8
37 19 3
37 20 7
38 1 10
38 2 5
38 3 8
38 4 8
38 5 7
38 6 2
38 7 9
38 8 3
38 9 7
38 10 6
38 11 7
38 12 4
38 13 5
38 14 6
38 15 7
38 16 6
38 17 2
38 18 8
38 19 5
38 20 6
39 1 9
39 2 5
39 3 10
39 4 4
39 5 3
39 6 9
39 7 10
39 8 4
39 9 9
39 10 4
39 11 10
39 12 2
39 13 8
39 14 4
39 15 7
39 16 9
39 17 4
39 18 10
39 19 1
39 20 7
40 1 6
40 2 5
40 3 4
40 4 8
40 5 3
40 6 8
40 7 1
40 8 5
40 9 5
40 10 6
40 11 3
40 12 2
40 13 8
40 14 3
40 15 1
40 16 4
40 17 3
40 18 1
40 19 3
40 20 4
41 1 8
41 2 3
41 3 3
41 4 1
41 5 9
41 6 1
41 7 7
41 8 2
41 9 10
41 10 10
41 11 3
41 12 1
41 13 5
41 14 10
41 15 9
41 16 6
41 17 1
41 18 6
41 19 5
41 20 1
42 1 2
42 2 3
42 3 3
42 4 8
42 5 2
42 6 7
42 7 3
42 8 7
42 9 4
42 10 9
42 11 4
42 12 4
42 13 1
42 14 10
42 15 4
42 16 4
42 17 9
42 18 9
42 19 1
42 20 1
43 1 3
43 2 7
43 3 2
43 4 9
43 5 4
43 6 3
43 7 7
43 8 4
43 9 5
43 10 2
43 11 9
43 12 4
43 13 5
43 14 7
43 15 8
43 16 6
43 17 7
43 18 7
43 19 1
43 20 2
44 1 4
44 2 3
44 3 8
44 4 5
44 5 8
44 6 7
44 7 10
44 8 6
44 9 10
44 10 7
44 11 4
44 12 10
44 13 10
44 14 3
44 15 10
44 16 4
44 17 7
44 18 2
44 19 3
44 20 5
45 1 7
45 2 8
45 3 2
45 4 5
45 5 10
45 6 1
45 7 7
45 8 8
45 9 10
45 10 3
45 11 7
45 12 4
45 13 3
45 14 3
45 15 7
45 16 2
45 17 7
45 18 9
45 19 10
45 20 5
46 1 2
46 2 7
46 3 7
46 4 1
46 5 8
46 6 3
46 7 9
46 8 8
46 9 10
46 10 4
46 11 2
46 12 4
46 13 3
46 14 2
46 15 4
46 16 3
46 17 7
46 18 10
46 19 6
46 20 7
47 1 1
47 2 9
47 3 8
47 4 6
47 5 3
47 6 8
47 7 10
47 8 7
47 9 6
47 10 6
47 11 10
47 12 9
47 13 10
47 14 6
47 15 7
47 16 9
47 17 1
47 18 2
47 19 2
47 20 5
48 1 2
48 2 8
48 3 1
48 4 3
48 5 3
48 6 8
48 7 5
48 8 5
48 9 1
48 10 3
48 11 5
48 12 8
48 13 5
48 14 3
48 15 9
48 16 5
48 17 7
48 18 5
48 19 4
48 20 8
49 1 5
49 2 5
49 3 10
49 4 6
49 5 10
49 6 1
49 7 4
49 8 3
49 9 8
49 10 6
49 11 5
49 12 8
49 13 9
49 14 4
49 15 2
49 16 4
49 17 7
49 18 2
49 19 10
49 20 9
50 1 2
50 2 10
50 3 2
50 4 7
50 5 4
50 6 5
50 7 2
50 8 5
50 9 7
50 10 5
50 11 2
50 12 1
50 13 5
50 14 5
50 15 9
50 16 3
50 17 4
50 18 4
50 19 3
50 20 7
51 1 7
51 2 7
51 3 3
51 4 6
51 5 7
51 6 9
51 7 7
51 8 9
51 9 8
51 10 10
51 11 6
51 12 1
51 13 2
51 14 1
51 15 1
51 16 6
51 17 5
51 18 4
51 19 6
51 20 8
52 1 9
52 2 3
52 3 7
52 4 10
52 5 4
52 6 6
52 7 7
52 8 1
52 9 2
52 10 10
52 11 7
52 12 9
52 13 8
52 14 2
52 15 3
52 16 6
52 17 8
52 18 4
52 19 7
52 20 9
53 1 2
53 2 2
53 3 10
53 4 5
53 5 9
53 6 5
53 7 3
53 8 3
53 9 6
53 10 3
53 11 7
53 12 5
53 13 1
53 14 7
53 15 8
53 16 4
53 17 7
53 18 2
53 19 3
53 20 2
54 1 10
54 2 8
54 3 9
54 4 8
54 5 5
54 6 4
54 7 2
54 8 4
54 9 6
54 10 5
54 11 8
54 12 9
54 13 6
54 14 1
54 15 1
54 16 1
54 17 1
54 18 5
54 19 4
54 20 7
55 1 2
55 2 10
55 3 6
55 4 10
55 5 5
55 6 9
55 7 6
55 8 2
55 9 1
55 10 6
55 11 10
55 12 8
55 13 6
55 14 6
55 15 4
55 16 4
55 17 4
55 18 6
55 19 1
55 20 8
56 1 9
56 2 2
56 3 5
56 4 7
56 5 9
56 6 10
56 7 1
56 8 1
56 9 4
56 10 5
56 11 9
56 12 2
56 13 9
56 14 10
56 15 9
56 16 5
56 17 9
56 18 6
56 19 7
56 20 6
57 1 8
57 2 5
57 3 7
57 4 7
57 5 4
57 6 9
57 7 7
57 8 9
57 9 4
57 10 1
57 11 1
57 12 8
57 13 1
57 14 8
57 15 3
57 16 5
57 17 5
57 18 10
57 19 4
57 20 1
58 1 4
58 2 6
58 3 10
58 4 10
58 5 10
58 6 4
58 7 5
58 8 5
58 9 3
58 10 5
58 11 8
58 12 2
58 13 10
58 14 6
58 15 1
58 16 4
58 17 6
58 18 9
58 19 1
58 20 2
59 1 5
59 2 1
59 3 7
59 4 4
59 5 6
59 6 3
59 7 5
59 8 7
59 9 6
59 10 3
59 11 7
59 12 6
59 13 7
59 14 1
59 15 7
59 16 6
59 17 1
59 18 4
59 19 3
59 20 6
60 1 6
60 2 8
60 3 1
60 4 3
60 5 1
60 6 6
60 7 1
60 8 10
60 9 4
60 10 5
60 11 10
60 12 4
60 13 8
60 14 4
60 15 7
60 16 10
60 17 5
60 18 7
60 19 10
60 20 8
61 1 10
61 2 9
61 3 10
61 4 5
61 5 2
61 6 7
61 7 5
61 8 5
61 9 9
61 10 3
61 11 4
61 12 9
61 13 6
61 14 8
61 15 5
61 16 5
61 17 7
61 18 9
61 19 6
61 20 5
62 1 7
62 2 4
62 3 5
62 4 3
62 5 10
62 6 3
62 7 2
62 8 4
62 9 8
62 10 8
62 11 4
62 12 8
62 13 5
62 14 9
62 15 4
62 16 4
62 17 3
62 18 2
62 19 1
62 20 9
63 1 10
63 2 5
63 3 5
63 4 4
63 5 6
63 6 6
63 7 6
63 8 8
63 9 8
63 10 9
63 11 1
63 12 1
63 13 9
63 14 8
63 15 6
63 16 10
63 17 7
63 18 5
63 19 6
63 20 6
64 1 8
64 2 1
64 3 8
64 4 7
64 5 10
64 6 10
64 7 6
64 8 5
64 9 8
64 10 8
64 11 9
64 12 6
64 13 2
64 14 1
64 15 1
64 16 1
64 17 2
64 18 4
64 19 2
64 20 7
65 1 10
65 2 3
65 3 2
65 4 10
65 5 10
65 6 8
65 7 3
65 8 4
65 9 5
65 10 8
65 11 3
65 12 4
65 13 2
65 14 4
65 15 4
65 16 8
65 17 3
65 18 9
65 19 8
65 20 7
66 1 5
66 2 10
66 3 7
66 4 7
66 5 9
66 6 10
66 7 5
66 8 3
66 9 1
66 10 3
66 11 3
66 12 10
66 13 2
66 14 2
66 15 2
66 16 5
66 17 4
66 18 2
66 19 7
66 20 2
67 1 8
67 2 5
67 3 2
67 4 9
67 5 6
67 6 4
67 7 4
67 8 3
67 9 6
67 10 2
67 11 10
67 12 8
67 13 6
67 14 9
67 15 4
67 16 8
67 17 3
67 18 6
67 19 3
67 20 10
68 1 5
68 2 4
68 3 8
68 4 5
68 5 8
68 6 7
68 7 4
68 8 6
68 9 3
68 10 9
68 11 9
68 12 10
68 13 2
68 14 7
68 15 10
68 16 6
68 17 2
68 18 2
68 19 1
68 20 5
69 1 10
69 2 1
69 3 1
69 4 8
69 5 7
69 6 8
69 7 4
69 8 5
69 9 1
69 10 10
69 11 6
69 12 8
69 13 3
69 14 9
69 15 3
69 16 5
69 17 10
69 18 10
69 19 3
69 20 1
70 1 5
70 2 8
70 3 1
70 4 1
70 5 2
70 6 8
70 7 1
70 8 6
70 9 1
70 10 9
70 11 4
70 12 4
70 13 9
70 14 6
70 15 3
70 16 8
70 17 4
70 18 5
70 19 2
70 20 2
71 1 2
71 2 3
71 3 9
71 4 2
71 5 9
71 6 8
71 7 2
71 8 3
71 9 4
71 10 3
71 11 6
71 12 9
71 13 6
71 14 1
71 15 1
71 16 1
71 17 10
71 18 5
71 19 7
71 20 1
72 1 6
72 2 9
72 3 6
72 4 6
72 5 2
72 6 8
72 7 3
72 8 4
72 9 10
72 10 5
72 11 5
72 12 6
72 13 10
72 14 5
72 15 5
72 16 9
72 17 8
72 18 6
72 19 9
72 20 8
73 1 6
73 2 10
73 3 10
73 4 10
73 5 7
73 6 1
73 7 8
73 8 10
73 9 3
73 10 8
73 11 7
73 12 3
73 13 5
73 14 6
73 15 4
73 16 8
73 17 6
73 18 8
73 19 6
73 20 2
74 1 7
74 2 8
74 3 10
74 4 6
74 5 6
74 6 8
74 7 1
74 8 5
74 9 10
74 10 8
74 11 7
74 12 7
74 13 4
74 14 9
74 15 4
74 16 3
74 17 8
74 18 9
74 19 4
74 20 7
75 1 1
75 2 6
75 3 3
75 4 9
75 5 5
75 6 10
75 7 4
75 8 8
75 9 9
75 10 5
75 11 4
75 12 3
75 13 4
75 14 3
75 15 10
75 16 4
75 17 6
75 18 7
75 19 10
75 20 6
76 1 6
76 2 7
76 3 7
76 4 9
76 5 10
76 6 4
76 7 4
76 8 6
76 9 9
76 10 9
76 11 8
76 12 8
76 13 7
76 14 6
76 15 10
76 16 2
76 17 10
76 18 9
76 19 8
76 20 9
77 1 6
77 2 2
77 3 1
77 4 7
77 5 1
77 6 7
77 7 10
77 8 2
77 9 4
77 10 7
77 11 1
77 12 6
77 13 2
77 14 4
77 15 8
77 16 1
77 17 9
77 18 10
77 19 5
77 20 7
78 1 2
78 2 8
78 3 1
78 4 1
78 5 9
78 6 8
78 7 7
78 8 7
78 9 8
78 10 3
78 11 5
78 12 7
78 13 1
78 14 7
78 15 1
78 16 9
78 17 3
78 18 10
78 19 5
78 20 6
79 1 2
79 2 9
79 3 3
79 4 9
79 5 10
79 6 1
79 7 1
79 8 10
79 9 9
79 10 6
79 11 7
79 12 1
79 13 7
79 14 1
79 15 6
79 16 1
79 17 9
79 18 3
79 19 1
79 20 4
80 1 1
80 2 7
80 3 1
80 4 4
80 5 9
80 6 2
80 7 2
80 8 7
80 9 10
80 10 7
80 11 3
80 12 7
80 13 2
80 14 8
80 15 4
80 16 8
80 17 6
80 18 6
80 19 8
80 20 3
81 1 3
81 2 3
81 3 4
81 4 10
81 5 8
81 6 8
81 7 8
81 8 2
81 9 8
81 10 6
81 11 9
81 12 5
81 13 5
81 14 10
81 15 9
81 16 3
81 17 10
81 18 5
81 19 9
81 20 5
82 1 7
82 2 10
82 3 5
82 4 2
82 5 8
82 6 4
82 7 3
82 8 6
82 9 6
82 10 10
82 11 9
82 12 8
82 13 6
82 14 1
82 15 1
82 16 9
82 17 3
82 18 8
82 19 6
82 20 4
83 1 10
83 2 7
83 3 8
83 4 6
83 5 10
83 6 1
83 7 10
83 8 8
83 9 2
83 10 8
83 11 6
83 12 6
83 13 8
83 14 6
83 15 2
83 16 8
83 17 5
83 18 1
83 19 10
83 20 1
84 1 5
84 2 8
84 3 7
84 4 5
84 5 6
84 6 3
84 7 9
84 8 10
84 9 9
84 10 2
84 11 7
84 12 10
84 13 4
84 14 1
84 15 1
84 16 1
84 17 10
84 18 8
84 19 9
84 20 9
85 1 3
85 2 2
85 3 8
85 4 4
85 5 4
85 6 2
85 7 7
85 8 10
85 9 5
85 10 2
85 11 5
85 12 9
85 13 10
85 14 10
85 15 4
85 16 2
85 17 7
85 18 3
85 19 10
85 20 9
86 1 3
86 2 4
86 3 3
86 4 10
86 5 10
86 6 7
86 7 6
86 8 4
86 9 6
86 10 2
86 11 9
86 12 9
86 13 7
86 14 4
86 15 7
86 16 6
86 17 9
86 18 10
86 19 9
86 20 5
87 1 1
87 2 6
87 3 7
87 4 6
87 5 3
87 6 3
87 7 5
87 8 4
87 9 8
87 10 10
87 11 4
87 12 1
87 13 5
87 14 4
87 15 5
87 16 1
87 17 1
87 18 7
87 19 2
87 20 3
88 1 4
88 2 7
88 3 2
88 4 3
88 5 10
88 6 10
88 7 9
88 8 2
88 9 2
88 10 9
88 11 7
88 12 2
88 13 8
88 14 1
88 15 1
88 16 3
88 17 1
88 18 2
88 19 7
88 20 2
89 1 2
89 2 7
89 3 10
89 4 8
89 5 2
89 6 5
89 7 5
89 8 5
89 9 7
89 10 4
89 11 9
89 12 8
89 13 10
89 14 7
89 15 3
89 16 1
89 17 2
89 18 2
89 19 5
89 20 8
90 1 1
90 2 2
90 3 8
90 4 4
90 5 10
90 6 2
90 7 5
90 8 7
90 9 8
90 10 1
90 11 3
90 12 6
90 13 5
90 14 2
90 15 4
90 16 4
90 17 6
90 18 6
90 19 7
90 20 2
91 1 10
91 2 10
91 3 2
91 4 3
91 5 6
91 6 2
91 7 3
91 8 9
91 9 8
91 10 10
91 11 2
91 12 1
91 13 8
91 14 5
91 15 10
91 16 4
91 17 7
91 18 6
91 19 4
91 20 8
92 1 10
92 2 7
92 3 2
92 4 8
92 5 10
92 6 6
92 7 3
92 8 8
92 9 7
92 10 8
92 11 10
92 12 7
92 13 6
92 14 2
92 15 5
92 16 6
92 17 6
92 18 1
92 19 9
92 20 3
93 1 10
93 2 7
93 3 10
93 4 9
93 5 3
93 6 3
93 7 6
93 8 4
93 9 8
93 10 7
93 11 8
93 12 6
93 13 3
93 14 3
93 15 3
93 16 2
93 17 7
93 18 7
93 19 7
93 20 5
94 1 5
94 2 3
94 3 1
94 4 2
94 5 9
94 6 7
94 7 4
94 8 9
94 9 4
94 10 4
94 11 9
94 12 3
94 13 6
94 14 5
94 15 1
94 16 4
94 17 10
94 18 1
94 19 10
94 20 6
95 1 8
95 2 6
95 3 10
95 4 5
95 5 1
95 6 5
95 7 9
95 8 3
95 9 6
95 10 10
95 11 10
95 12 8
95 13 8
95 14 3
95 15 6
95 16 5
95 17 8
95 18 3
95 19 8
95 20 8
96 1 8
96 2 1
96 3 1
96 4 4
96 5 6
96 6 4
96 7 2
96 8 3
96 9 2
96 10 1
96 11 9
96 12 3
96 13 3
96 14 4
96 15 6
96 16 8
96 17 1
96 18 3
96 19 4
96 20 8
97 1 7
97 2 10
97 3 8
97 4 1
97 5 9
97 6 10
97 7 5
97 8 1
97 9 5
97 10 8
97 11 5
97 12 8
97 13 1
97 14 3
97 15 7
97 16 1
97 17 4
97 18 1
97 19 5
97 20 6
98 1 10
98 2 3
98 3 3
98 4 3
98 5 6
98 6 9
98 7 3
98 8 3
98 9 1
98 10 4
98 11 5
98 12 8
98 13 6
98 14 5
98 15 1
98 16 2
98 17 2
98 18 10
98 19 3
98 20 1
99 1 6
99 2 5
99 3 10
99 4 10
99 5 2
99 6 7
99 7 3
99 8 2
99 9 10
99 10 1
99 11 5
99 12 9
99 13 4
99 14 4
99 15 7
99 16 8
99 17 5
99 18 2
99 19 6
99 20 4
100 1 2
100 2 7
100 3 7
100 4 10
100 5 3
100 6 6
100 7 10
100 8 5
100 9 8
100 10 1
100 11 4
100 12 4
100 13 6
100 14 8
100 15 3
100 16 4
100 17 1
100 18 7
100 19 10
100 20 7
101 1 2
101 2 8
101 3 7
101 4 7
101 5 9
101 6 5
101 7 10
101 8 3
101 9 6
101 10 8
101 11 8
101 12 8
101 13 5
101 14 1
101 15 3
101 16 3
101 17 8
101 18 2
101 19 2
101 20 10
102 1 2
102 2 9
102 3 7
102 4 9
102 5 5
102 6 3
102 7 1
102 8 6
102 9 9
102 10 4
102 11 9
102 12 2
102 13 4
102 14 10
102 15 2
102 16 2
102 17 9
102 18 3
102 19 6
102 20 10
103 1 9
103 2 1
103 3 10
103 4 3
103 5 8
103 6 9
103 7 6
103 8 4
103 9 10
103 10 7
103 11 8
103 12 8
103 13 4
103 14 8
103 15 2
103 16 1
103 17 4
103 18 2
103 19 10
103 20 5
104 1 6
104 2 5
104 3 2
104 4 6
104 5 9
104 6 10
104 7 7
104 8 3
104 9 6
104 10 4
104 11 4
104 12 7
104 13 8
104 14 9
104 15 10
104 16 2
104 17 3
104 18 9
104 19 3
104 20 4
105 1 9
105 2 10
105 3 10
105 4 8
105 5 4
105 6 8
105 7 7
105 8 7
105 9 6
105 10 6
105 11 2
105 12 5
105 13 2
105 14 10
105 15 8
105 16 6
105 17 7
105 18 8
105 19 1
105 20 8
106 1 4
106 2 1
106 3 10
106 4 1
106 5 1
106 6 3
106 7 7
106 8 4
106 9 2
106 10 3
106 11 3
106 12 8
106 13 6
106 14 3
106 15 9
106 16 7
106 17 2
106 18 10
106 19 6
106 20 4
107 1 1
107 2 8
107 3 7
107 4 10
107 5 9
107 6 7
107 7 9
107 8 4
107 9 4
107 10 2
107 11 5
107 12 1
107 13 5
107 14 9
107 15 7
107 16 9
107 17 4
107 18 2
107 19 2
107 20 6
108 1 5
108 2 10
108 3 6
108 4 2
108 5 6
108 6 9
108 7 4
108 8 10
108 9 10
108 10 7
108 11 3
108 12 9
108 13 2
108 14 8
108 15 5
108 16 10
108 17 8
108 18 9
108 19 1
108 20 2
109 1 10
109 2 4
109 3 1
109 4 5
109 5 1
109 6 4
109 7 3
109 8 3
109 9 3
109 10 1
109 11 4
109 12 4
109 13 7
109 14 1
109 15 9
109 16 10
109 17 5
109 18 9
109 19 10
109 20 7
110 1 1
110 2 10
110 3 7
110 4 4
110 5 5
110 6 6
110 7 7
110 8 6
110 9 1
110 10 2
110 11 2
110 12 10
110 13 3
110 14 7
110 15 4
110 16 10
110 17 1
110 18 1
110 19 9
110 20 1
111 1 3
111 2 2
111 3 4
111 4 4
111 5 9
111 6 2
111 7 8
111 8 4
111 9 7
111 10 1
111 11 10
111 12 10
111 13 6
111 14 7
111 15 3
111 16 1
111 17 1
111 18 10
111 19 4
111 20 1
112 1 3
112 2 2
112 3 4
112 4 2
112 5 1
112 6 10
112 7 5
112 8 6
112 9 3
112 10 8
112 11 6
112 12 5
112 13 8
112 14 3
112 15 7
112 16 10
112 17 7
112 18 4
112 19 1
112 20 7
113 1 5
113 2 8
113 3 4
113 4 5
113 5 3
113 6 5
113 7 10
113 8 6
113 9 2
113 10 8
113 11 8
113 12 1
113 13 10
113 14 9
113 15 2
113 16 7
113 17 4
113 18 7
113 19 1
113 20 4
114 1 8
114 2 8
114 3 7
114 4 10
114 5 10
114 6 8
114 7 10
114 8 7
114 9 6
114 10 2
114 11 5
114 12 2
114 13 10
114 14 7
114 15 1
114 16 9
114 17 1
114 18 2
114 19 4
114 20 10
115 1 1
115 2 7
115 3 6
115 4 10
115 5 5
115 6 8
115 7 6
115 8 2
115 9 5
115 10 7
115 11 7
115 12 7
115 13 7
115 14 4
115 15 3
115 16 8
115 17 3
115 18 2
115 19 2
115 20 10
116 1 4
116 2 6
116 3 3
116 4 5
116 5 10
116 6 10
116 7 9
116 8 1
116 9 2
116 10 2
116 11 10
116 12 6
116 13 1
116 14 4
116 15 2
116 16 6
116 17 8
116 18 7
116 19 5
116 20 5
117 1 3
117 2 5
117 3 4
117 4 3
117 5 4
117 6 10
117 7 4
117 8 3
117 9 9
117 10 3
117 11 8
117 12 8
