1200 40
6 1 1
6 2 9
6 3 5
6 4 4
6 5 3
6 6 2
6 7 10
6 8 3
6 9 10
6 10 8
6 11 6
6 12 3
6 13 9
6 14 4
6 15 6
6 16 5
6 17 3
6 18 7
6 19 8
6 20 4
6 21 2
6 22 7
6 23 2
6 24 7
6 25 5
6 26 2
6 27 3
6 28 8
6 29 3
6 30 9
6 31 3
6 32 8
6 33 5
6 34 8
6 35 1
6 36 6
6 37 9
6 38 9
6 39 8
6 40 9
7 1 2
7 2 1
7 3 8
7 4 10
7 5 7
7 6 10
7 7 3
7 8 6
7 9 5
7 10 7
7 11 1
7 12 8
7 13 9
7 14 10
7 15 1
7 16 5
7 17 9
7 18 6
7 19 7
7 20 1
7 21 7
7 22 8
7 23 6
7 24 8
7 25 7
7 26 4
7 27 5
7 28 8
7 29 5
7 30 3
7 31 7
7 32 4
7 33 5
7 34 10
7 35 1
7 36 6
7 37 4
7 38 8
7 39 6
7 40 5
8 1 1
8 2 9
8 3 10
8 4 8
8 5 7
8 6 8
8 7 10
8 8 8
8 9 10
8 10 7
8 11 5
8 12 8
8 13 3
8 14 8
8 15 8
8 16 7
8 17 3
8 18 2
8 19 3
8 20 6
8 21 4
8 22 8
8 23 3
8 24 3
8 25 4
8 26 4
8 27 7
8 28 8
8 29 2
8 30 9
8 31 7
8 32 8
8 33 4
8 34 10
8 35 1
8 36 8
8 37 3
8 38 6
8 39 10
8 40 4
9 1 2
9 2 4
9 3 10
9 4 6
9 5 2
9 6 8
9 7 2
9 8 7
9 9 8
9 10 5
9 11 5
9 12 4
9 13 7
9 14 4
9 15 3
9 16 8
9 17 9
9 18 10
9 19 6
9 20 2
9 21 10
9 22 10
9 23 7
9 24 1
9 25 6
9 26 5
9 27 5
9 28 2
9 29 2
9 30 5
9 31 9
9 32 3
9 33 10
9 34 4
9 35 5
9 36 1
9 37 8
9 38 1
9 39 10
9 40 8
10 1 5
10 2 5
10 3 10
10 4 2
10 5 8
10 6 10
10 7 9
10 8 1
10 9 4
10 10 1
10 11 2
10 12 7
10 13 1
10 14 10
10 15 10
10 16 10
10 17 6
10 18 9
10 19 6
10 20 6
10 21 7
10 22 8
10 23 9
10 24 5
10 25 5
10 26 10
10 27 2
10 28 3
10 29 8
10 30 8
10 31 10
10 32 8
10 33 9
10 34 1
10 35 7
10 36 4
10 37 8
10 38 2
10 39 1
10 40 1
11 1 6
11 2 3
11 3 10
11 4 1
11 5 9
11 6 4
11 7 7
11 8 7
11 9 1
11 10 3
11 11 4
11 12 1
11 13 7
11 14 10
11 15 5
11 16 10
11 17 2
11 18 3
11 19 7
11 20 6
11 21 1
11 22 1
11 23 5
11 24 5
11 25 10
11 26 10
11 27 8
11 28 5
11 29 6
11 30 9
11 31 2
11 32 3
11 33 2
11 34 3
11 35 5
11 36 6
11 37 6
11 38 9
11 39 2
11 40 3
12 1 5
12 2 8
12 3 4
12 4 3
12 5 6
12 6 3
12 7 9
12 8 2
12 9 5
12 10 4
12 11 4
12 12 8
12 13 1
12 14 7
12 15 3
12 16 1
12 17 8
12 18 3
12 19 5
12 20 9
12 21 6
12 22 4
12 23 10
12 24 5
12 25 6
12 26 1
12 27 6
12 28 10
12 29 5
12 30 6
12 31 1
12 32 7
12 33 3
12 34 6
12 35 10
12 36 3
12 37 10
12 38 5
12 39 9
12 40 9
13 1 8
13 2 2
13 3 2
13 4 9
13 5 2
13 6 9
13 7 6
13 8 2
13 9 1
13 10 5
13 11 4
13 12 9
13 13 2
13 14 6
13 15 6
13 16 4
13 17 9
13 18 3
13 19 4
13 20 1
13 21 5
13 22 10
13 23 3
13 24 5
13 25 8
13 26 6
13 27 7
13 28 8
13 29 8
13 30 3
13 31 8
13 32 10
13 33 4
13 34 4
13 35 5
13 36 5
13 37 5
13 38 10
13 39 3
13 40 7
14 1 3
14 2 5
14 3 8
14 4 2
14 5 2
14 6 8
14 7 4
14 8 8
14 9 6
14 10 2
14 11 10
14 12 10
14 13 7
14 14 4
14 15 4
14 16 10
14 17 9
14 18 8
14 19 7
14 20 10
14 21 9
14 22 1
14 23 4
14 24 3
14 25 8
14 26 9
14 27 1
14 28 3
14 29 7
14 30 1
14 31 1
14 32 10
14 33 10
14 34 8
14 35 9
14 36 2
14 37 10
14 38 7
14 39 6
14 40 5
15 1 9
15 2 7
15 3 1
15 4 1
15 5 9
15 6 4
15 7 4
15 8 2
15 9 6
15 10 4
15 11 2
15 12 1
15 13 9
15 14 6
15 15 3
15 16 2
15 17 9
15 18 5
15 19 7
15 20 4
15 21 1
15 22 3
15 23 8
15 24 5
15 25 2
15 26 8
15 27 3
15 28 7
15 29 10
15 30 2
15 31 3
15 32 3
15 33 5
15 34 2
15 35 4
15 36 1
15 37 1
15 38 1
15 39 2
15 40 3
16 1 3
16 2 7
16 3 3
16 4 5
16 5 5
16 6 1
16 7 8
16 8 3
16 9 8
16 10 9
16 11 10
16 12 4
16 13 3
16 14 7
16 15 6
16 16 10
16 17 1
16 18 2
16 19 3
16 20 7
16 21 10
16 22 3
16 23 5
16 24 4
16 25 3
16 26 5
16 27 4
16 28 4
16 29 3
16 30 8
16 31 10
16 32 1
16 33 1
16 34 2
16 35 8
16 36 4
16 37 4
16 38 7
16 39 8
16 40 2
17 1 1
17 2 10
17 3 10
17 4 10
17 5 5
17 6 2
17 7 5
17 8 7
17 9 9
17 10 8
17 11 5
17 12 10
17 13 6
17 14 5
17 15 4
17 16 2
17 17 5
17 18 5
17 19 10
17 20 5
17 21 6
17 22 8
17 23 6
17 24 4
17 25 9
17 26 3
17 27 4
17 28 7
17 29 2
17 30 1
17 31 3
17 32 8
17 33 6
17 34 3
17 35 9
17 36 4
17 37 5
17 38 7
17 39 3
17 40 5
18 1 1
18 2 1
18 3 8
18 4 1
18 5 6
18 6 3
18 7 5
18 8 9
18 9 9
18 10 4
18 11 5
18 12 6
18 13 8
18 14 6
18 15 7
18 16 7
18 17 9
18 18 4
18 19 3
18 20 4
18 21 10
18 22 7
18 23 5
18 24 10
18 25 6
18 26 9
18 27 3
18 28 6
18 29 7
18 30 4
18 31 7
18 32 3
18 33 6
18 34 9
18 35 6
18 36 2
18 37 7
18 38 6
18 39 3
18 40 8
19 1 4
19 2 5
19 3 10
19 4 1
19 5 9
19 6 5
19 7 4
19 8 4
19 9 8
19 10 8
19 11 3
19 12 8
19 13 1
19 14 10
19 15 10
19 16 6
19 17 10
19 18 7
19 19 8
19 20 8
19 21 7
19 22 4
19 23 2
19 24 3
19 25 3
19 26 3
19 27 7
19 28 9
19 29 2
19 30 1
19 31 2
19 32 7
19 33 1
19 34 8
19 35 9
19 36 6
19 37 4
19 38 8
19 39 1
19 40 2
20 1 3
20 2 7
20 3 9
20 4 1
20 5 1
20 6 6
20 7 2
20 8 7
20 9 8
20 10 2
20 11 10
20 12 5
20 13 3
20 14 10
20 15 10
20 16 8
20 17 6
20 18 8
20 19 8
20 20 10
20 21 6
20 22 9
20 23 6
20 24 1
20 25 9
20 26 9
20 27 4
20 28 4
20 29 3
20 30 3
20 31 6
20 32 8
20 33 2
20 34 4
20 35 1
20 36 10
20 37 6
20 38 7
20 39 4
20 40 3
21 1 9
21 2 10
21 3 3
21 4 3
21 5 7
21 6 9
21 7 9
21 8 10
21 9 7
21 10 4
21 11 5
21 12 3
21 13 1
21 14 3
21 15 5
21 16 3
21 17 5
21 18 3
21 19 10
21 20 1
21 21 5
21 22 1
21 23 9
21 24 4
21 25 10
21 26 7
21 27 3
21 28 9
21 29 7
21 30 4
21 31 1
21 32 8
21 33 2
21 34 6
21 35 8
21 36 1
21 37 9
21 38 10
21 39 4
21 40 9
22 1 5
22 2 8
22 3 1
22 4 4
22 5 8
22 6 3
22 7 5
22 8 7
22 9 5
22 10 3
22 11 10
22 12 4
22 13 7
22 14 6
22 15 6
22 16 8
22 17 8
22 18 6
22 19 7
22 20 8
22 21 3
22 22 8
22 23 9
22 24 6
22 25 7
22 26 1
22 27 4
22 28 3
22 29 10
22 30 3
22 31 3
22 32 7
22 33 1
22 34 4
22 35 2
22 36 9
22 37 5
22 38 2
22 39 7
22 40 1
23 1 1
23 2 3
23 3 1
23 4 6
23 5 9
23 6 4
23 7 1
23 8 2
23 9 6
23 10 3
23 11 8
23 12 8
23 13 3
23 14 8
23 15 2
23 16 7
23 17 4
23 18 2
23 19 2
23 20 6
23 21 7
23 22 3
23 23 2
23 24 4
23 25 9
23 26 5
23 27 4
23 28 2
23 29 8
23 30 4
23 31 8
23 32 3
23 33 6
23 34 7
23 35 1
23 36 7
23 37 6
23 38 8
23 39 10
23 40 8
24 1 6
24 2 10
24 3 9
24 4 9
24 5 10
24 6 7
24 7 3
24 8 3
24 9 6
24 10 8
24 11 4
24 12 6
24 13 5
24 14 6
24 15 2
24 16 6
24 17 8
24 18 7
24 19 8
24 20 7
24 21 5
24 22 3
24 23 8
24 24 5
24 25 9
24 26 8
24 27 6
24 28 5
24 29 9
24 30 9
24 31 3
24 32 5
24 33 5
24 34 2
24 35 6
24 36 10
24 37 8
24 38 7
24 39 4
24 40 6
25 1 8
25 2 8
25 3 1
25 4 7
25 5 4
25 6 9
25 7 9
25 8 8
25 9 1
25 10 5
25 11 8
25 12 1
25 13 3
25 14 10
25 15 3
25 16 4
25 17 8
25 18 8
25 19 10
25 20 10
25 21 9
25 22 9
25 23 2
25 24 4
25 25 6
25 26 6
25 27 7
25 28 5
25 29 1
25 30 2
25 31 7
25 32 3
25 33 3
25 34 7
25 35 9
25 36 8
25 37 2
25 38 10
25 39 7
25 40 4
26 1 2
26 2 8
26 3 6
26 4 8
26 5 2
26 6 4
26 7 1
26 8 2
26 9 10
26 10 6
26 11 9
26 12 6
26 13 10
26 14 10
26 15 1
26 16 9
26 17 2
26 18 2
26 19 4
26 20 1
26 21 10
26 22 3
26 23 7
26 24 6
26 25 2
26 26 6
26 27 2
26 28 2
26 29 10
26 30 4
26 31 7
26 32 9
26 33 8
26 34 2
26 35 9
26 36 5
26 37 2
26 38 4
26 39 7
26 40 7
27 1 8
27 2 9
27 3 1
27 4 8
27 5 6
27 6 3
27 7 9
27 8 9
27 9 10
27 10 7
27 11 4
27 12 6
27 13 4
27 14 10
27 15 10
27 16 8
27 17 3
27 18 9
27 19 1
27 20 1
27 21 7
27 22 4
27 23 6
27 24 8
27 25 2
27 26 1
27 27 9
27 28 3
27 29 6
27 30 3
27 31 10
27 32 9
27 33 8
27 34 10
27 35 6
27 36 9
27 37 6
27 38 4
27 39 9
27 40 6
28 1 6
28 2 5
28 3 10
28 4 4
28 5 5
28 6 8
28 7 4
28 8 8
28 9 10
28 10 9
28 11 10
28 12 4
28 13 8
28 14 5
28 15 9
28 16 1
28 17 2
28 18 10
28 19 6
28 20 8
28 21 9
28 22 7
28 23 6
28 24 10
28 25 3
28 26 8
28 27 10
28 28 5
28 29 7
28 30 4
28 31 5
28 32 8
28 33 8
28 34 4
28 35 8
28 36 4
28 37 10
28 38 6
28 39 4
28 40 9
29 1 2
29 2 8
29 3 5
29 4 5
29 5 7
29 6 8
29 7 9
29 8 8
29 9 5
29 10 7
29 11 5
29 12 10
29 13 7
29 14 2
29 15 7
29 16 4
29 17 2
29 18 3
29 19 1
29 20 5
29 21 3
29 22 9
29 23 9
29 24 5
29 25 3
29 26 3
29 27 8
29 28 7
29 29 4
29 30 5
29 31 3
29 32 10
29 33 10
29 34 4
29 35 6
29 36 2
29 37 10
29 38 3
29 39 5
29 40 6
30 1 4
30 2 7
30 3 1
30 4 6
30 5 7
30 6 2
30 7 3
30 8 7
30 9 9
30 10 4
30 11 6
30 12 9
30 13 1
30 14 9
30 15 10
30 16 1
30 17 2
30 18 3
30 19 10
30 20 1
30 21 5
30 22 8
30 23 1
30 24 3
30 25 3
30 26 6
30 27 4
30 28 9
30 29 3
30 30 3
30 31 2
30 32 2
30 33 7
30 34 9
30 35 4
30 36 4
30 37 2
30 38 4
30 39 9
30 40 1
31 1 4
31 2 7
31 3 10
31 4 9
31 5 8
31 6 8
31 7 6
31 8 5
31 9 1
31 10 6
31 11 5
31 12 9
31 13 4
31 14 5
31 15 8
31 16 9
31 17 5
31 18 1
31 19 6
31 20 8
31 21 10
31 22 4
31 23 5
31 24 10
31 25 4
31 26 4
31 27 8
31 28 1
31 29 6
31 30 3
31 31 7
31 32 2
31 33 10
31 34 3
31 35 4
31 36 9
31 37 1
31 38 10
31 39 7
31 40 1
32 1 5
32 2 9
32 3 1
32 4 9
32 5 3
32 6 3
32 7 2
32 8 9
32 9 6
32 10 1
32 11 6
32 12 5
32 13 3
32 14 9
32 15 1
32 16 3
32 17 4
32 18 3
32 19 1
32 20 9
32 21 1
32 22 8
32 23 7
32 24 5
32 25 6
32 26 6
32 27 6
32 28 9
32 29 8
32 30 2
32 31 5
32 32 8
32 33 5
32 34 6
32 35 8
32 36 4
32 37 1
32 38 8
32 39 5
32 40 1
33 1 10
33 2 3
33 3 6
33 4 10
33 5 6
33 6 2
33 7 6
33 8 5
33 9 4
33 10 5
33 11 3
33 12 7
33 13 4
33 14 10
33 15 8
33 16 6
33 17 9
33 18 9
33 19 4
33 20 4
33 21 9
33 22 9
33 23 5
33 24 3
33 25 3
33 26 5
33 27 7
33 28 4
33 29 1
33 30 3
33 31 10
33 32 2
33 33 7
33 34 1
33 35 2
33 36 7
33 37 9
33 38 8
33 39 4
33 40 2
34 1 5
34 2 7
34 3 8
34 4 5
34 5 6
34 6 9
34 7 4
34 8 4
34 9 2
34 10 5
34 11 1
34 12 6
34 13 5
34 14 8
34 15 6
34 16 6
34 17 8
34 18 1
34 19 9
34 20 5
34 21 7
34 22 10
34 23 10
34 24 8
34 25 1
34 26 6
34 27 9
34 28 9
34 29 6
34 30 6
34 31 3
34 32 8
34 33 6
34 34 4
34 35 6
34 36 9
34 37 8
34 38 7
34 39 2
34 40 6
35 1 1
35 2 9
35 3 10
35 4 2
35 5 9
35 6 1
35 7 8
35 8 7
35 9 3
35 10 9
35 11 4
35 12 7
35 13 10
35 14 4
35 15 3
35 16 1
35 17 9
35 18 2
35 19 2
35 20 4
35 21 4
35 22 6
35 23 6
35 24 9
35 25 1
35 26 8
35 27 10
35 28 3
35 29 9
35 30 1
35 31 1
35 32 5
35 33 4
35 34 2
35 35 4
35 36 3
35 37 2
35 38 3
35 39 3
35 40 8
36 1 6
36 2 10
36 3 4
36 4 1
36 5 9
36 6 6
36 7 3
36 8 9
36 9 2
36 10 2
36 11 7
36 12 7
36 13 4
36 14 9
36 15 4
36 16 7
36 17 2
36 18 8
36 19 3
36 20 10
36 21 7
36 22 9
36 23 4
36 24 6
36 25 8
36 26 8
36 27 5
36 28 7
36 29 4
36 30 5
36 31 7
36 32 5
36 33 10
36 34 9
36 35 2
36 36 7
36 37 8
36 38 2
36 39 1
36 40 6
37 1 1
37 2 9
37 3 6
37 4 7
37 5 9
37 6 3
37 7 7
37 8 2
37 9 6
37 10 2
37 11 10
37 12 10
37 13 4
37 14 8
37 15 5
37 16 7
37 17 4
37 18 8
37 19 7
37 20 10
37 21 10
37 22 4
37 23 1
37 24 9
37 25 4
37 26 2
37 27 2
37 28 1
37 29 7
37 30 5
37 31 3
37 32 3
37 33 8
37 34 8
37 35 9
37 36 8
37 37 1
37 38 3
37 39 1
37 40 8
38 1 4
38 2 2
38 3 1
38 4 4
38 5 1
38 6 5
38 7 6
38 8 3
38 9 2
38 10 9
38 11 6
38 12 2
38 13 6
38 14 3
38 15 2
38 16 1
38 17 6
38 18 7
38 19 4
38 20 10
38 21 8
38 22 9
38 23 5
38 24 10
38 25 9
38 26 6
38 27 9
38 28 6
38 29 4
38 30 1
38 31 8
38 32 10
38 33 4
38 34 5
38 35 2
38 36 9
38 37 1
38 38 3
38 39 1
38 40 4
39 1 3
39 2 8
39 3 10
39 4 1
39 5 4
39 6 2
39 7 9
39 8 1
39 9 6
39 10 1
39 11 10
39 12 8
39 13 8
39 14 9
39 15 2
39 16 6
39 17 1
39 18 3
39 19 6
39 20 8
39 21 1
39 22 2
39 23 5
39 24 8
39 25 1
39 26 8
39 27 8
39 28 9
39 29 10
39 30 7
39 31 1
39 32 5
39 33 2
39 34 2
39 35 9
39 36 10
39 37 10
39 38 6
39 39 3
39 40 8
40 1 3
40 2 8
40 3 5
40 4 5
40 5 9
40 6 5
40 7 2
40 8 6
40 9 7
40 10 8
40 11 2
40 12 5
40 13 5
40 14 3
40 15 6
40 16 5
40 17 8
40 18 9
40 19 10
40 20 10
40 21 9
40 22 2
40 23 1
40 24 10
40 25 3
40 26 10
40 27 7
40 28 2
40 29 3
40 30 1
40 31 9
40 32 10
40 33 10
40 34 9
40 35 10
40 36 7
40 37 7
40 38 4
40 39 2
40 40 4
41 1 8
41 2 9
41 3 8
41 4 1
41 5 7
41 6 3
41 7 7
41 8 10
41 9 9
41 10 10
41 11 9
41 12 4
41 13 7
41 14 3
41 15 6
41 16 10
41 17 7
41 18 1
41 19 6
41 20 1
41 21 9
41 22 10
41 23 6
41 24 9
41 25 2
41 26 7
41 27 2
41 28 6
41 29 5
41 30 3
41 31 2
41 32 10
41 33 5
41 34 7
41 35 4
41 36 3
41 37 4
41 38 3
41 39 9
41 40 3
42 1 9
42 2 10
42 3 4
42 4 5
42 5 6
42 6 8
42 7 6
42 8 1
42 9 3
42 10 8
42 11 4
42 12 4
42 13 4
42 14 1
42 15 3
42 16 3
42 17 9
42 18 3
42 19 8
42 20 2
42 21 10
42 22 9
42 23 4
42 24 10
42 25 4
42 26 2
42 27 9
42 28 9
42 29 6
42 30 7
42 31 9
42 32 6
42 33 5
42 34 3
42 35 6
42 36 5
42 37 9
42 38 2
42 39 10
42 40 6
43 1 3
43 2 6
43 3 6
43 4 1
43 5 3
43 6 1
43 7 9
43 8 10
43 9 7
43 10 10
43 11 7
43 12 3
43 13 8
43 14 9
43 15 1
43 16 2
43 17 3
43 18 9
43 19 9
43 20 5
43 21 3
43 22 10
43 23 5
43 24 2
43 25 9
43 26 6
43 27 4
43 28 6
43 29 3
43 30 6
43 31 6
43 32 9
43 33 3
43 34 3
43 35 1
43 36 4
43 37 5
43 38 9
43 39 2
43 40 5
44 1 8
44 2 10
44 3 6
44 4 2
44 5 9
44 6 7
44 7 3
44 8 9
44 9 5
44 10 5
44 11 8
44 12 3
44 13 8
44 14 10
44 15 9
44 16 10
44 17 7
44 18 2
44 19 1
44 20 7
44 21 2
44 22 5
44 23 4
44 24 9
44 25 10
44 26 2
44 27 6
44 28 5
44 29 6
44 30 7
44 31 8
44 32 10
44 33 6
44 34 4
44 35 6
44 36 5
44 37 10
44 38 2
44 39 2
44 40 9
45 1 5
45 2 2
45 3 7
45 4 9
45 5 6
45 6 5
45 7 6
45 8 4
45 9 4
45 10 2
45 11 6
45 12 4
45 13 7
45 14 8
45 15 7
45 16 6
45 17 5
45 18 6
45 19 5
45 20 2
45 21 5
45 22 8
45 23 4
45 24 10
45 25 3
45 26 8
45 27 4
45 28 2
45 29 5
45 30 6
45 31 9
45 32 5
45 33 1
45 34 3
45 35 8
45 36 3
45 37 9
45 38 2
45 39 6
45 40 9
46 1 9
46 2 9
46 3 5
46 4 1
46 5 1
46 6 4
46 7 7
46 8 1
46 9 3
46 10 4
46 11 8
46 12 1
46 13 9
46 14 8
46 15 6
46 16 8
46 17 9
46 18 7
46 19 4
46 20 7
46 21 6
46 22 10
46 23 4
46 24 3
46 25 10
46 26 6
46 27 8
46 28 10
46 29 9
46 30 2
46 31 7
46 32 5
46 33 9
46 34 10
46 35 2
46 36 10
46 37 6
46 38 8
46 39 4
46 40 8
47 1 1
47 2 5
47 3 8
47 4 1
47 5 2
47 6 2
47 7 8
47 8 8
47 9 6
47 10 1
47 11 2
47 12 6
47 13 5
47 14 10
47 15 1
47 16 6
47 17 7
47 18 8
47 19 3
47 20 8
47 21 5
47 22 5
47 23 3
47 24 10
47 25 6
47 26 4
47 27 7
47 28 5
47 29 10
47 30 10
47 31 6
47 32 7
47 33 3
47 34 4
47 35 1
47 36 2
47 37 1
47 38 4
47 39 7
47 40 6
48 1 6
48 2 5
48 3 3
48 4 1
48 5 1
48 6 5
48 7 3
48 8 2
48 9 4
48 10 9
48 11 3
48 12 8
48 13 1
48 14 3
48 15 5
48 16 10
48 17 4
48 18 9
48 19 9
48 20 10
48 21 6
48 22 3
48 23 8
48 24 2
48 25 1
48 26 6
48 27 7
48 28 1
48 29 4
48 30 9
48 31 1
48 32 4
48 33 10
48 34 10
48 35 3
48 36 6
48 37 10
48 38 8
48 39 4
48 40 4
49 1 7
49 2 8
49 3 5
49 4 7
49 5 7
49 6 9
49 7 2
49 8 5
49 9 9
49 10 6
49 11 2
49 12 7
49 13 7
49 14 3
49 15 5
49 16 5
49 17 4
49 18 10
49 19 5
49 20 7
49 21 4
49 22 6
49 23 5
49 24 2
49 25 7
49 26 6
49 27 4
49 28 5
49 29 1
49 30 7
49 31 3
49 32 4
49 33 5
49 34 6
49 35 1
49 36 5
49 37 1
49 38 6
49 39 3
49 40 1
50 1 2
50 2 8
50 3 10
50 4 7
50 5 8
50 6 1
50 7 5
50 8 3
50 9 9
50 10 8
50 11 10
50 12 4
50 13 2
50 14 10
50 15 9
50 16 9
50 17 2
50 18 6
50 19 3
50 20 4
50 21 7
50 22 9
50 23 2
50 24 5
50 25 9
50 26 4
50 27 7
50 28 8
50 29 2
50 30 4
50 31 3
50 32 7
50 33 5
50 34 4
50 35 2
50 36 2
50 37 3
50 38 5
50 39 8
50 40 1
51 1 6
51 2 3
51 3 2
51 4 10
51 5 4
51 6 4
51 7 5
51 8 7
51 9 3
51 10 10
51 11 10
51 12 6
51 13 9
51 14 4
51 15 3
51 16 3
51 17 8
51 18 9
51 19 10
51 20 6
51 21 7
51 22 10
51 23 1
51 24 3
51 25 4
51 26 1
51 27 3
51 28 1
51 29 6
51 30 7
51 31 6
51 32 1
51 33 2
51 34 1
51 35 9
51 36 4
51 37 5
51 38 1
51 39 4
51 40 7
52 1 10
52 2 5
52 3 6
52 4 9
52 5 3
52 6 9
52 7 1
52 8 1
52 9 1
52 10 3
52 11 1
52 12 9
52 13 6
52 14 4
52 15 8
52 16 8
52 17 2
52 18 2
52 19 7
52 20 1
52 21 1
52 22 7
52 23 4
52 24 6
52 25 8
52 26 8
52 27 5
52 28 5
52 29 8
52 30 2
52 31 10
52 32 9
52 33 6
52 34 1
52 35 9
52 36 3
52 37 3
52 38 6
52 39 8
52 40 1
53 1 10
53 2 1
53 3 8
53 4 6
53 5 1
53 6 10
53 7 1
53 8 7
53 9 2
53 10 4
53 11 2
53 12 8
53 13 4
53 14 8
53 15 7
53 16 4
53 17 8
53 18 9
53 19 6
53 20 1
53 21 5
53 22 1
53 23 3
53 24 2
53 25 8
53 26 9
53 27 9
53 28 6
53 29 5
53 30 8
53 31 9
53 32 9
53 33 5
53 34 3
53 35 1
53 36 1
53 37 10
53 38 2
53 39 5
53 40 8
54 1 2
54 2 3
54 3 5
54 4 6
54 5 1
54 6 2
54 7 3
54 8 3
54 9 9
54 10 7
54 11 1
54 12 3
54 13 10
54 14 1
54 15 8
54 16 2
54 17 5
54 18 10
54 19 7
54 20 8
54 21 9
54 22 10
54 23 8
54 24 3
54 25 7
54 26 6
54 27 2
54 28 5
54 29 4
54 30 5
54 31 4
54 32 7
54 33 6
54 34 4
54 35 2
54 36 9
54 37 8
54 38 1
54 39 2
54 40 3
55 1 6
55 2 6
55 3 5
55 4 1
55 5 3
55 6 5
55 7 1
55 8 9
55 9 10
55 10 1
55 11 9
55 12 1
55 13 1
55 14 5
55 15 3
55 16 7
55 17 5
55 18 8
55 19 9
55 20 10
55 21 1
55 22 3
55 23 8
55 24 9
55 25 9
55 26 5
55 27 3
55 28 9
55 29 1
55 30 5
55 31 6
55 32 6
55 33 1
55 34 9
55 35 10
55 36 9
55 37 8
55 38 8
55 39 6
55 40 10
56 1 3
56 2 3
56 3 2
56 4 7
56 5 5
56 6 6
56 7 5
56 8 9
56 9 5
56 10 8
56 11 5
56 12 9
56 13 7
56 14 9
56 15 6
56 16 1
56 17 8
56 18 5
56 19 2
56 20 5
56 21 6
56 22 1
56 23 4
56 24 5
56 25 2
56 26 4
56 27 2
56 28 3
56 29 7
56 30 7
56 31 10
56 32 3
56 33 8
56 34 1
56 35 10
56 36 3
56 37 3
56 38 5
56 39 6
56 40 3
57 1 8
57 2 7
57 3 3
57 4 8
57 5 5
57 6 1
57 7 9
57 8 7
57 9 4
57 10 2
57 11 2
57 12 7
57 13 5
57 14 1
57 15 8
57 16 2
57 17 6
57 18 4
57 19 2
57 20 1
57 21 2
57 22 7
57 23 4
57 24 7
57 25 4
57 26 7
57 27 3
57 28 5
57 29 7
57 30 3
57 31 6
57 32 2
57 33 3
57 34 3
57 35 9
57 36 2
57 37 2
57 38 10
57 39 10
57 40 2
58 1 4
58 2 1
58 3 10
58 4 5
58 5 8
58 6 3
58 7 10
58 8 2
58 9 2
58 10 1
58 11 10
58 12 9
58 13 7
58 14 7
58 15 4
58 16 2
58 17 10
58 18 2
58 19 6
58 20 7
58 21 8
58 22 6
58 23 4
58 24 2
58 25 2
58 26 1
58 27 7
58 28 7
58 29 4
58 30 3
58 31 7
58 32 10
58 33 4
58 34 7
58 35 4
58 36 7
58 37 9
58 38 1
58 39 3
58 40 6
59 1 1
59 2 8
59 3 2
59 4 3
59 5 10
59 6 5
59 7 2
59 8 9
59 9 8
59 10 10
59 11 3
