1000 30
21 1 9
21 2 10
21 3 9
21 4 4
21 5 9
21 6 6
21 7 1
21 8 10
21 9 3
21 10 7
21 11 1
21 12 1
21 13 6
21 14 10
21 15 3
21 16 1
21 17 7
21 18 2
21 19 7
21 20 8
21 21 2
21 22 1
21 23 10
21 24 7
21 25 8
21 26 10
21 27 1
21 28 6
21 29 1
21 30 4
22 1 5
22 2 1
22 3 10
22 4 3
22 5 7
22 6 9
22 7 1
22 8 3
22 9 4
22 10 6
22 11 3
22 12 1
22 13 10
22 14 4
22 15 1
22 16 4
22 17 4
22 18 2
22 19 8
22 20 4
22 21 3
22 22 10
22 23 10
22 24 4
22 25 5
22 26 6
22 27 10
22 28 7
22 29 5
22 30 3
23 1 7
23 2 2
23 3 10
23 4 10
23 5 1
23 6 3
23 7 8
23 8 8
23 9 6
23 10 2
23 11 4
23 12 9
23 13 3
23 14 10
23 15 6
23 16 3
23 17 10
23 18 1
23 19 1
23 20 5
23 21 2
23 22 3
23 23 4
23 24 7
23 25 8
23 26 7
23 27 5
23 28 4
23 29 2
23 30 5
24 1 7
24 2 5
24 3 7
24 4 9
24 5 4
24 6 9
24 7 7
24 8 5
24 9 5
24 10 2
24 11 10
24 12 3
24 13 10
24 14 1
24 15 5
24 16 4
24 17 9
24 18 8
24 19 8
24 20 9
24 21 6
24 22 10
24 23 8
24 24 5
24 25 5
24 26 7
24 27 8
24 28 1
24 29 7
24 30 2
25 1 6
25 2 3
25 3 4
25 4 3
25 5 10
25 6 8
25 7 5
25 8 4
25 9 8
25 10 10
25 11 10
25 12 7
25 13 3
25 14 1
25 15 9
25 16 6
25 17 7
25 18 7
25 19 10
25 20 7
25 21 4
25 22 9
25 23 10
25 24 7
25 25 7
25 26 4
25 27 3
25 28 7
25 29 6
25 30 8
26 1 2
26 2 10
26 3 1
26 4 2
26 5 3
26 6 9
26 7 8
26 8 1
26 9 9
26 10 3
26 11 6
26 12 4
26 13 2
26 14 9
26 15 8
26 16 3
26 17 6
26 18 5
26 19 2
26 20 4
26 21 5
26 22 2
26 23 10
26 24 7
26 25 9
26 26 6
26 27 2
26 28 5
26 29 8
26 30 8
27 1 7
27 2 1
27 3 2
27 4 6
27 5 5
27 6 3
27 7 4
27 8 5
27 9 3
27 10 10
27 11 4
27 12 7
27 13 5
27 14 9
27 15 1
27 16 4
27 17 5
27 18 3
27 19 8
27 20 7
27 21 8
27 22 6
27 23 5
27 24 9
27 25 1
27 26 10
27 27 2
27 28 10
27 29 10
27 30 3
28 1 2
28 2 8
28 3 3
28 4 3
28 5 4
28 6 2
28 7 7
28 8 2
28 9 4
28 10 8
28 11 8
28 12 2
28 13 1
28 14 8
28 15 7
28 16 10
28 17 3
28 18 1
28 19 9
28 20 8
28 21 10
28 22 6
28 23 10
28 24 1
28 25 3
28 26 10
28 27 1
28 28 1
28 29 6
28 30 6
29 1 9
29 2 7
29 3 8
29 4 9
29 5 2
29 6 8
29 7 10
29 8 5
29 9 4
29 10 7
29 11 1
29 12 4
29 13 1
29 14 10
29 15 2
29 16 10
29 17 5
29 18 10
29 19 1
29 20 10
29 21 1
29 22 9
29 23 1
29 24 8
29 25 3
29 26 2
29 27 9
29 28 7
29 29 2
29 30 8
30 1 6
30 2 1
30 3 4
30 4 2
30 5 2
30 6 3
30 7 2
30 8 9
30 9 4
30 10 6
30 11 2
30 12 10
30 13 9
30 14 4
30 15 2
30 16 9
30 17 4
30 18 8
30 19 3
30 20 10
30 21 2
30 22 1
30 23 5
30 24 10
30 25 9
30 26 8
30 27 5
30 28 8
30 29 8
30 30 8
31 1 10
31 2 10
31 3 5
31 4 4
31 5 3
31 6 10
31 7 5
31 8 7
31 9 3
31 10 6
31 11 3
31 12 7
31 13 5
31 14 7
31 15 7
31 16 4
31 17 3
31 18 7
31 19 10
31 20 9
31 21 8
31 22 2
31 23 8
31 24 1
31 25 9
31 26 9
31 27 9
31 28 2
31 29 2
31 30 9
32 1 4
32 2 2
32 3 9
32 4 7
32 5 9
32 6 6
32 7 9
32 8 7
32 9 6
32 10 7
32 11 5
32 12 6
32 13 8
32 14 8
32 15 10
32 16 6
32 17 8
32 18 4
32 19 6
32 20 1
32 21 4
32 22 9
32 23 8
32 24 8
32 25 9
32 26 9
32 27 3
32 28 7
32 29 1
32 30 10
33 1 3
33 2 2
33 3 10
33 4 10
33 5 1
33 6 2
33 7 1
33 8 7
33 9 8
33 10 10
33 11 6
33 12 9
33 13 6
33 14 10
33 15 7
33 16 1
33 17 2
33 18 9
33 19 2
33 20 5
33 21 3
33 22 4
33 23 10
33 24 4
33 25 6
33 26 6
33 27 6
33 28 7
33 29 5
33 30 2
34 1 8
34 2 2
34 3 6
34 4 6
34 5 2
34 6 10
34 7 4
34 8 4
34 9 3
34 10 3
34 11 7
34 12 6
34 13 4
34 14 8
34 15 10
34 16 1
34 17 4
34 18 3
34 19 7
34 20 2
34 21 5
34 22 5
34 23 4
34 24 6
34 25 8
34 26 2
34 27 8
34 28 8
34 29 7
34 30 9
35 1 8
35 2 8
35 3 6
35 4 5
35 5 8
35 6 7
35 7 5
35 8 6
35 9 2
35 10 9
35 11 8
35 12 8
35 13 10
35 14 7
35 15 7
35 16 8
35 17 7
35 18 5
35 19 6
35 20 6
35 21 6
35 22 1
35 23 6
35 24 2
35 25 4
35 26 6
35 27 10
35 28 7
35 29 5
35 30 10
36 1 7
36 2 4
36 3 2
36 4 3
36 5 9
36 6 6
36 7 1
36 8 10
36 9 4
36 10 5
36 11 8
36 12 10
36 13 2
36 14 1
36 15 4
36 16 4
36 17 10
36 18 8
36 19 6
36 20 2
36 21 3
36 22 2
36 23 9
36 24 9
36 25 3
36 26 7
36 27 1
36 28 10
36 29 5
36 30 3
37 1 9
37 2 8
37 3 9
37 4 4
37 5 9
37 6 8
37 7 5
37 8 5
37 9 4
37 10 9
37 11 7
37 12 7
37 13 10
37 14 6
37 15 4
37 16 2
37 17 1
37 18 10
37 19 10
37 20 6
37 21 7
37 22 8
37 23 6
37 24 10
37 25 4
37 26 3
37 27 3
37 28 10
37 29 3
37 30 9
38 1 5
38 2 6
38 3 5
38 4 2
38 5 2
38 6 7
38 7 10
38 8 10
38 9 5
38 10 4
38 11 7
38 12 9
38 13 8
38 14 2
38 15 8
38 16 5
38 17 9
38 18 10
38 19 4
38 20 1
38 21 1
38 22 6
38 23 10
38 24 7
38 25 9
38 26 2
38 27 5
38 28 10
38 29 9
38 30 7
39 1 2
39 2 9
39 3 1
39 4 8
39 5 3
39 6 2
39 7 1
39 8 3
39 9 1
39 10 9
39 11 7
39 12 7
39 13 4
39 14 3
39 15 4
39 16 7
39 17 4
39 18 6
39 19 4
39 20 2
39 21 3
39 22 9
39 23 4
39 24 5
39 25 3
39 26 7
39 27 8
39 28 3
39 29 8
39 30 4
40 1 8
40 2 7
40 3 4
40 4 5
40 5 1
40 6 5
40 7 2
40 8 5
40 9 5
40 10 1
40 11 6
40 12 3
40 13 5
40 14 9
40 15 7
40 16 9
40 17 5
40 18 2
40 19 2
40 20 8
40 21 2
40 22 5
40 23 1
40 24 9
40 25 3
40 26 9
40 27 4
40 28 9
40 29 7
40 30 2
41 1 9
41 2 5
41 3 7
41 4 6
41 5 9
41 6 8
41 7 3
41 8 5
41 9 8
41 10 2
41 11 9
41 12 8
41 13 3
41 14 8
41 15 2
41 16 2
41 17 9
41 18 8
41 19 4
41 20 3
41 21 8
41 22 5
41 23 1
41 24 9
41 25 2
41 26 10
41 27 8
41 28 9
41 29 7
41 30 6
42 1 8
42 2 8
42 3 7
42 4 2
42 5 1
42 6 3
42 7 5
42 8 2
42 9 10
42 10 7
42 11 7
42 12 10
42 13 5
42 14 6
42 15 1
42 16 2
42 17 4
42 18 2
42 19 4
42 20 2
42 21 6
42 22 3
42 23 4
42 24 2
42 25 8
42 26 8
42 27 4
42 28 1
42 29 2
42 30 1
43 1 8
43 2 3
43 3 4
43 4 1
43 5 8
43 6 10
43 7 9
43 8 4
43 9 10
43 10 2
43 11 3
43 12 6
43 13 7
43 14 3
43 15 2
43 16 1
43 17 4
43 18 3
43 19 8
43 20 10
43 21 9
43 22 8
43 23 2
43 24 10
43 25 7
43 26 5
43 27 2
43 28 4
43 29 5
43 30 1
44 1 4
44 2 9
44 3 2
44 4 2
44 5 4
44 6 5
44 7 5
44 8 2
44 9 5
44 10 9
44 11 5
44 12 1
44 13 6
44 14 2
44 15 2
44 16 3
44 17 5
44 18 5
44 19 2
44 20 3
44 21 9
44 22 9
44 23 3
44 24 7
44 25 5
44 26 9
44 27 3
44 28 3
44 29 2
44 30 3
45 1 1
45 2 10
45 3 10
45 4 10
45 5 9
45 6 5
45 7 10
45 8 10
45 9 3
45 10 6
45 11 10
45 12 1
45 13 2
45 14 10
45 15 9
45 16 9
45 17 10
45 18 3
45 19 1
45 20 9
45 21 6
45 22 10
45 23 5
45 24 9
45 25 2
45 26 4
45 27 10
45 28 6
45 29 4
45 30 9
46 1 2
46 2 1
46 3 5
46 4 8
46 5 5
46 6 2
46 7 5
46 8 7
46 9 9
46 10 2
46 11 10
46 12 4
46 13 8
46 14 2
46 15 6
46 16 3
46 17 5
46 18 4
46 19 3
46 20 4
46 21 9
46 22 7
46 23 4
46 24 6
46 25 6
46 26 6
46 27 8
46 28 7
46 29 2
46 30 7
47 1 6
47 2 1
47 3 2
47 4 2
47 5 5
47 6 2
47 7 5
47 8 7
47 9 6
47 10 1
47 11 7
47 12 7
47 13 2
47 14 6
47 15 7
47 16 5
47 17 8
47 18 4
47 19 2
47 20 5
47 21 4
47 22 5
47 23 2
47 24 1
47 25 8
47 26 1
47 27 7
47 28 1
47 29 7
47 30 6
48 1 4
48 2 3
48 3 5
48 4 10
48 5 8
48 6 2
48 7 4
48 8 5
48 9 10
48 10 2
48 11 10
48 12 8
48 13 4
48 14 5
48 15 1
48 16 4
48 17 4
48 18 2
48 19 4
48 20 6
48 21 9
48 22 6
48 23 3
48 24 4
48 25 5
48 26 6
48 27 6
48 28 7
48 29 10
48 30 10
49 1 3
49 2 9
49 3 10
49 4 8
49 5 1
49 6 4
49 7 8
49 8 7
49 9 2
49 10 6
49 11 1
49 12 2
49 13 9
49 14 6
49 15 6
49 16 1
49 17 9
49 18 6
49 19 10
49 20 1
49 21 2
49 22 2
49 23 3
49 24 7
49 25 2
49 26 8
49 27 9
49 28 3
49 29 10
49 30 6
50 1 6
50 2 1
50 3 6
50 4 8
50 5 1
50 6 4
50 7 2
50 8 10
50 9 5
50 10 4
50 11 6
50 12 3
50 13 2
50 14 2
50 15 1
50 16 7
50 17 9
50 18 4
50 19 7
50 20 4
50 21 3
50 22 3
50 23 9
50 24 8
50 25 7
50 26 9
50 27 9
50 28 6
50 29 3
50 30 4
51 1 7
51 2 9
51 3 10
51 4 2
51 5 6
51 6 3
51 7 6
51 8 4
51 9 10
51 10 5
51 11 3
51 12 4
51 13 8
51 14 10
51 15 1
51 16 2
51 17 2
51 18 5
51 19 8
51 20 8
51 21 4
51 22 4
51 23 5
51 24 6
51 25 10
51 26 7
51 27 4
51 28 1
51 29 4
51 30 2
52 1 1
52 2 3
52 3 10
52 4 9
52 5 1
52 6 4
52 7 10
52 8 7
52 9 2
52 10 5
52 11 1
52 12 3
52 13 7
52 14 2
52 15 8
52 16 7
52 17 10
52 18 4
52 19 8
52 20 4
52 21 1
52 22 7
52 23 4
52 24 4
52 25 1
52 26 4
52 27 7
52 28 8
52 29 1
52 30 9
53 1 3
53 2 9
53 3 6
53 4 6
53 5 1
53 6 9
53 7 8
53 8 2
53 9 4
53 10 5
53 11 2
53 12 8
53 13 8
53 14 9
53 15 2
53 16 8
53 17 5
53 18 6
53 19 4
53 20 6
53 21 8
53 22 4
53 23 2
53 24 10
53 25 8
53 26 9
53 27 1
53 28 6
53 29 3
53 30 5
54 1 9
54 2 5
54 3 8
54 4 7
54 5 7
54 6 10
54 7 9
54 8 7
54 9 2
54 10 10
54 11 4
54 12 2
54 13 3
54 14 5
54 15 9
54 16 4
54 17 7
54 18 4
54 19 9
54 20 7
54 21 7
54 22 6
54 23 10
54 24 9
54 25 9
54 26 5
54 27 8
54 28 10
54 29 4
54 30 10
55 1 8
55 2 3
55 3 10
55 4 7
55 5 3
55 6 6
55 7 9
55 8 8
55 9 2
55 10 1
55 11 4
55 12 2
55 13 10
55 14 4
55 15 2
55 16 4
55 17 9
55 18 4
55 19 3
55 20 7
55 21 1
55 22 1
55 23 4
55 24 7
55 25 8
55 26 1
55 27 3
55 28 8
55 29 2
55 30 2
56 1 3
56 2 2
56 3 10
56 4 9
56 5 3
56 6 10
56 7 1
56 8 3
56 9 9
56 10 3
56 11 8
56 12 10
56 13 9
56 14 4
56 15 10
56 16 10
56 17 8
56 18 3
56 19 5
56 20 10
56 21 3
56 22 8
56 23 1
56 24 5
56 25 9
56 26 9
56 27 4
56 28 6
56 29 7
56 30 8
57 1 8
57 2 7
57 3 7
57 4 3
57 5 3
57 6 5
57 7 8
57 8 9
57 9 6
57 10 6
57 11 5
57 12 4
57 13 1
57 14 9
57 15 7
57 16 5
57 17 2
57 18 8
57 19 1
57 20 6
57 21 3
57 22 7
57 23 2
57 24 10
57 25 2
57 26 4
57 27 1
57 28 10
57 29 8
57 30 10
58 1 6
58 2 9
58 3 4
58 4 3
58 5 9
58 6 2
58 7 1
58 8 2
58 9 3
58 10 4
58 11 9
58 12 9
58 13 8
58 14 9
58 15 3
58 16 8
58 17 1
58 18 2
58 19 4
58 20 6
58 21 8
58 22 6
58 23 1
58 24 7
58 25 7
58 26 5
58 27 6
58 28 4
58 29 5
58 30 2
59 1 8
59 2 3
59 3 1
59 4 3
59 5 9
59 6 9
59 7 4
59 8 3
59 9 6
59 10 7
59 11 1
59 12 7
59 13 3
59 14 2
59 15 8
59 16 2
59 17 4
59 18 4
59 19 1
59 20 3
59 21 3
59 22 4
59 23 9
59 24 3
59 25 10
59 26 1
59 27 9
59 28 3
59 29 5
59 30 2
60 1 4
60 2 6
60 3 10
60 4 3
60 5 4
60 6 5
60 7 1
60 8 8
60 9 9
60 10 8
60 11 7
60 12 8
60 13 9
60 14 6
60 15 1
60 16 4
60 17 6
60 18 1
60 19 3
60 20 2
60 21 9
60 22 2
60 23 1
60 24 7
60 25 8
60 26 5
60 27 10
60 28 7
60 29 2
60 30 2
61 1 3
61 2 6
61 3 3
61 4 8
61 5 9
61 6 7
61 7 9
61 8 7
61 9 3
61 10 6
61 11 6
61 12 9
61 13 4
61 14 5
61 15 9
61 16 8
61 17 6
61 18 6
61 19 4
61 20 2
61 21 2
61 22 1
61 23 1
61 24 3
61 25 1
61 26 7
61 27 2
61 28 2
61 29 2
61 30 6
62 1 9
62 2 4
62 3 4
62 4 1
62 5 8
62 6 2
62 7 3
62 8 10
62 9 5
62 10 8
62 11 10
62 12 6
62 13 6
62 14 6
62 15 10
62 16 1
62 17 3
62 18 7
62 19 4
62 20 4
62 21 3
62 22 10
62 23 10
62 24 9
62 25 7
62 26 8
62 27 10
62 28 4
62 29 4
62 30 3
63 1 4
63 2 9
63 3 1
63 4 9
63 5 5
63 6 10
63 7 6
63 8 1
63 9 4
63 10 10
63 11 6
63 12 6
63 13 6
63 14 1
63 15 9
63 16 2
63 17 2
63 18 1
63 19 8
63 20 3
63 21 4
63 22 10
63 23 6
63 24 2
63 25 2
63 26 2
63 27 10
63 28 2
63 29 8
63 30 7
64 1 10
64 2 2
64 3 3
64 4 10
64 5 7
64 6 9
64 7 1
64 8 7
64 9 9
64 10 4
64 11 8
64 12 9
64 13 5
64 14 7
64 15 1
64 16 8
64 17 6
64 18 4
64 19 2
64 20 10
64 21 4
64 22 3
64 23 1
64 24 8
64 25 2
64 26 9
64 27 10
64 28 5
64 29 7
64 30 2
65 1 7
65 2 9
65 3 9
65 4 1
65 5 5
65 6 4
65 7 4
65 8 10
65 9 2
65 10 5
65 11 8
65 12 9
65 13 1
65 14 1
65 15 3
65 16 10
65 17 7
65 18 3
65 19 3
65 20 4
65 21 6
65 22 8
65 23 2
65 24 3
65 25 3
65 26 1
65 27 6
65 28 1
65 29 10
65 30 9
66 1 7
66 2 6
66 3 7
66 4 6
66 5 9
66 6 6
66 7 8
66 8 1
66 9 10
66 10 2
66 11 1
66 12 6
66 13 7
66 14 6
66 15 3
66 16 7
66 17 7
66 18 1
66 19 6
66 20 8
66 21 6
66 22 2
66 23 6
66 24 3
66 25 1
66 26 2
66 27 1
66 28 1
66 29 4
66 30 10
67 1 8
67 2 5
67 3 2
67 4 6
67 5 6
67 6 3
67 7 3
67 8 5
67 9 5
67 10 4
67 11 4
67 12 10
67 13 2
67 14 7
67 15 7
67 16 4
67 17 8
67 18 3
67 19 10
67 20 8
67 21 9
67 22 10
67 23 6
67 24 7
67 25 10
67 26 7
67 27 10
67 28 4
67 29 3
67 30 6
68 1 3
68 2 3
68 3 6
68 4 1
68 5 1
68 6 1
68 7 1
68 8 1
68 9 5
68 10 3
68 11 6
68 12 2
68 13 4
68 14 7
68 15 3
68 16 5
68 17 5
68 18 3
68 19 6
68 20 7
68 21 6
68 22 4
68 23 4
68 24 10
68 25 5
68 26 1
68 27 1
68 28 9
68 29 4
68 30 9
69 1 5
69 2 9
69 3 7
69 4 6
69 5 1
69 6 4
69 7 7
69 8 9
69 9 4
69 10 2
69 11 8
69 12 1
69 13 6
69 14 5
69 15 7
69 16 2
69 17 6
69 18 10
69 19 8
69 20 7
69 21 1
69 22 6
69 23 2
69 24 8
69 25 6
69 26 7
69 27 2
69 28 10
69 29 5
69 30 7
70 1 6
70 2 6
70 3 1
70 4 9
70 5 1
70 6 9
70 7 5
70 8 10
70 9 1
70 10 2
70 11 3
70 12 2
70 13 5
70 14 6
70 15 5
70 16 10
70 17 3
70 18 5
70 19 9
70 20 5
70 21 1
70 22 4
70 23 4
70 24 7
70 25 8
70 26 6
70 27 5
70 28 1
70 29 5
70 30 7
71 1 3
71 2 3
71 3 3
71 4 7
71 5 10
71 6 4
71 7 5
71 8 9
71 9 10
71 10 6
71 11 8
71 12 3
71 13 8
71 14 8
71 15 7
71 16 10
71 17 6
71 18 4
71 19 9
71 20 10
71 21 9
71 22 3
71 23 8
71 24 5
71 25 7
71 26 2
71 27 7
71 28 4
71 29 6
71 30 7
72 1 7
72 2 8
72 3 7
72 4 9
72 5 9
72 6 9
72 7 6
72 8 7
72 9 8
72 10 9
72 11 4
72 12 9
72 13 5
72 14 2
72 15 5
72 16 7
72 17 7
72 18 5
72 19 3
72 20 1
72 21 8
72 22 8
72 23 2
72 24 6
72 25 2
72 26 9
72 27 8
72 28 6
72 29 7
72 30 10
73 1 7
73 2 9
73 3 2
73 4 9
73 5 6
73 6 10
73 7 1
73 8 8
73 9 10
73 10 4
73 11 7
73 12 3
73 13 3
73 14 5
73 15 9
73 16 8
73 17 2
73 18 6
73 19 9
73 20 6
73 21 2
73 22 6
73 23 2
73 24 2
73 25 1
73 26 3
73 27 8
73 28 10
73 29 5
73 30 10
74 1 9
74 2 4
74 3 8
74 4 8
74 5 8
74 6 7
74 7 8
74 8 6
74 9 5
74 10 2
74 11 10
74 12 4
74 13 2
74 14 5
74 15 3
74 16 7
74 17 8
74 18 1
74 19 5
74 20 6
74 21 6
74 22 7
74 23 1
74 24 2
74 25 5
74 26 3
74 27 7
74 28 5
74 29 7
74 30 6
75 1 4
75 2 8
75 3 2
75 4 3
75 5 4
75 6 7
75 7 9
75 8 9
75 9 5
75 10 1
75 11 7
75 12 2
75 13 5
75 14 6
75 15 2
75 16 1
75 17 2
75 18 3
75 19 1
75 20 5
75 21 10
75 22 1
75 23 7
75 24 6
75 25 8
75 26 9
75 27 6
75 28 7
75 29 2
75 30 10
76 1 10
76 2 3
76 3 3
76 4 2
76 5 6
76 6 8
76 7 7
76 8 8
76 9 3
76 10 7
76 11 2
76 12 7
76 13 6
76 14 4
76 15 7
76 16 6
76 17 1
76 18 3
76 19 6
76 20 4
76 21 1
76 22 9
76 23 9
76 24 7
76 25 3
76 26 4
76 27 10
76 28 2
76 29 7
76 30 6
77 1 4
77 2 8
77 3 2
77 4 6
77 5 10
77 6 1
77 7 6
77 8 1
77 9 6
77 10 6
77 11 9
77 12 9
77 13 1
77 14 5
77 15 3
77 16 1
77 17 10
77 18 7
77 19 2
77 20 2
77 21 1
77 22 5
77 23 7
77 24 1
77 25 9
77 26 3
77 27 3
77 28 3
77 29 8
77 30 3
78 1 9
78 2 10
78 3 1
78 4 6
78 5 10
78 6 4
78 7 10
78 8 6
78 9 8
78 10 4
78 11 5
78 12 3
78 13 2
78 14 5
78 15 3
78 16 2
78 17 2
78 18 7
78 19 5
78 20 10
78 21 9
